$TagName,V4::DPU1005.HW.AI010106.PV,V4::DPU1005.HW.AI020106.PV
$Time,Data(Quality),Data(Quality)
@2026-04-13 20:00:00,-0.009144(GOOD),0.003588(GOOD)
@2026-04-13 20:01:00,-0.009144(GOOD),0.003588(GOOD)
@2026-04-13 20:02:00,-0.009144(GOOD),0.003088(GOOD)
@2026-04-13 20:03:00,-0.009544(GOOD),0.003488(GOOD)
@2026-04-13 20:04:00,-0.009144(GOOD),0.003588(GOOD)
@2026-04-13 20:05:00,-0.009144(GOOD),0.003588(GOOD)
@2026-04-13 20:06:00,-0.008844(GOOD),0.003588(GOOD)
@2026-04-13 20:07:00,-0.008844(GOOD),0.003588(GOOD)
@2026-04-13 20:08:00,-0.009144(GOOD),0.003588(GOOD)
@2026-04-13 20:09:00,-0.008844(GOOD),0.003088(GOOD)
@2026-04-13 20:10:00,-0.009544(GOOD),0.003588(GOOD)
@2026-04-13 20:11:00,-0.009144(GOOD),0.003588(GOOD)
@2026-04-13 20:12:00,-0.009144(GOOD),0.003588(GOOD)
@2026-04-13 20:13:00,-0.008844(GOOD),0.003588(GOOD)
@2026-04-13 20:14:00,-0.008844(GOOD),0.003088(GOOD)
@2026-04-13 20:15:00,-0.012269(GOOD),0.003472(GOOD)
@2026-04-13 20:16:00,-0.011569(GOOD),0.003572(GOOD)
@2026-04-13 20:17:00,-0.009069(GOOD),0.003872(GOOD)
@2026-04-13 20:18:00,-0.009069(GOOD),0.003572(GOOD)
@2026-04-13 20:19:00,-0.012269(GOOD),0.003472(GOOD)
@2026-04-13 20:20:00,-0.011869(GOOD),0.003572(GOOD)
@2026-04-13 20:21:00,-0.011869(GOOD),0.003572(GOOD)
@2026-04-13 20:22:00,-0.011069(GOOD),0.003572(GOOD)
@2026-04-13 20:23:00,-0.011069(GOOD),0.003072(GOOD)
@2026-04-13 20:24:00,-0.011469(GOOD),0.003572(GOOD)
@2026-04-13 20:25:00,-0.011469(GOOD),0.003872(GOOD)
@2026-04-13 20:26:00,-0.011469(GOOD),0.003572(GOOD)
@2026-04-13 20:27:00,-0.011069(GOOD),0.003572(GOOD)
@2026-04-13 20:28:00,-0.011069(GOOD),0.003472(GOOD)
@2026-04-13 20:29:00,-0.011069(GOOD),0.003572(GOOD)
@2026-04-13 20:30:00,-0.011921(GOOD),0.003588(GOOD)
@2026-04-13 20:31:00,-0.011621(GOOD),0.003588(GOOD)
@2026-04-13 20:32:00,-0.012321(GOOD),0.003588(GOOD)
@2026-04-13 20:33:00,-0.011921(GOOD),0.003588(GOOD)
@2026-04-13 20:34:00,-0.011921(GOOD),0.003888(GOOD)
@2026-04-13 20:35:00,-0.011921(GOOD),0.003088(GOOD)
@2026-04-13 20:36:00,-0.011921(GOOD),0.003588(GOOD)
@2026-04-13 20:37:00,-0.011921(GOOD),0.003588(GOOD)
@2026-04-13 20:38:00,-0.011621(GOOD),0.003588(GOOD)
@2026-04-13 20:39:00,-0.011921(GOOD),0.003088(GOOD)
@2026-04-13 20:40:00,-0.011521(GOOD),0.003588(GOOD)
@2026-04-13 20:41:00,-0.011921(GOOD),0.003588(GOOD)
@2026-04-13 20:42:00,-0.011921(GOOD),0.003588(GOOD)
@2026-04-13 20:43:00,-0.011521(GOOD),0.003588(GOOD)
@2026-04-13 20:44:00,-0.011621(GOOD),0.003588(GOOD)
