$TagName,V4::DPU1005.HW.AI010106.PV,V4::DPU1005.HW.AI020106.PV
$Time,Data(Quality),Data(Quality)
@2026-03-25 00:00:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:01:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:02:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:03:00,-0.003641(GOOD),0.004282(GOOD)
@2026-03-25 00:04:00,-0.003241(GOOD),0.003882(GOOD)
@2026-03-25 00:05:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:06:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:07:00,-0.003641(GOOD),0.004282(GOOD)
@2026-03-25 00:08:00,-0.003241(GOOD),0.003882(GOOD)
@2026-03-25 00:09:00,-0.003241(GOOD),0.003882(GOOD)
@2026-03-25 00:10:00,-0.003641(GOOD),0.004682(GOOD)
@2026-03-25 00:11:00,-0.003241(GOOD),0.004382(GOOD)
@2026-03-25 00:12:00,-0.003741(GOOD),0.004282(GOOD)
@2026-03-25 00:13:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:14:00,-0.003641(GOOD),0.004282(GOOD)
@2026-03-25 00:15:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:16:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:17:00,-0.002941(GOOD),0.003882(GOOD)
@2026-03-25 00:18:00,-0.003741(GOOD),0.004282(GOOD)
@2026-03-25 00:19:00,-0.003641(GOOD),0.004282(GOOD)
@2026-03-25 00:20:00,-0.003641(GOOD),0.003882(GOOD)
@2026-03-25 00:21:00,-0.003741(GOOD),0.003882(GOOD)
@2026-03-25 00:22:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:23:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:24:00,-0.003641(GOOD),0.004282(GOOD)
@2026-03-25 00:25:00,-0.003641(GOOD),0.004282(GOOD)
@2026-03-25 00:26:00,-0.003741(GOOD),0.004282(GOOD)
@2026-03-25 00:27:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:28:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:29:00,-0.003241(GOOD),0.004282(GOOD)
@2026-03-25 00:30:00,-0.003588(GOOD),0.004282(GOOD)
@2026-03-25 00:31:00,-0.003188(GOOD),0.004282(GOOD)
@2026-03-25 00:32:00,-0.003188(GOOD),0.004282(GOOD)
@2026-03-25 00:33:00,-0.003688(GOOD),0.004282(GOOD)
@2026-03-25 00:34:00,-0.003588(GOOD),0.004282(GOOD)
@2026-03-25 00:35:00,-0.003588(GOOD),0.004282(GOOD)
@2026-03-25 00:36:00,-0.003588(GOOD),0.004282(GOOD)
