$TagName,V4::DPU1005.HW.AI010106.PV,V4::DPU1005.HW.AI020106.PV
$Time,Data(Quality),Data(Quality)
@2026-05-07 00:00:00,-0.005208(GOOD),0.615162(GOOD)
@2026-05-07 00:01:00,-0.005608(GOOD),0.004662(GOOD)
@2026-05-07 00:02:00,-0.002308(GOOD),0.391262(GOOD)
@2026-05-07 00:03:00,-0.005708(GOOD),0.003862(GOOD)
@2026-05-07 00:04:00,1.084392(GOOD),0.371262(GOOD)
@2026-05-07 00:05:00,-0.005208(GOOD),0.845762(GOOD)
@2026-05-07 00:06:00,1.139492(GOOD),0.598062(GOOD)
@2026-05-07 00:07:00,-0.005708(GOOD),0.398062(GOOD)
@2026-05-07 00:08:00,-0.005208(GOOD),0.004262(GOOD)
@2026-05-07 00:09:00,-0.005608(GOOD),0.393462(GOOD)
@2026-05-07 00:10:00,-0.005608(GOOD),0.003862(GOOD)
@2026-05-07 00:11:00,-0.006008(GOOD),0.004262(GOOD)
@2026-05-07 00:12:00,-0.005708(GOOD),1.087562(GOOD)
@2026-05-07 00:13:00,-0.005608(GOOD),0.553662(GOOD)
@2026-05-07 00:14:00,-0.005208(GOOD),0.020862(GOOD)
@2026-05-07 00:15:00,-0.005671(GOOD),0.003935(GOOD)
@2026-05-07 00:16:00,-0.005271(GOOD),0.003935(GOOD)
@2026-05-07 00:17:00,0.102529(GOOD),0.329435(GOOD)
@2026-05-07 00:18:00,-0.005671(GOOD),0.012335(GOOD)
@2026-05-07 00:19:00,-0.005671(GOOD),0.003935(GOOD)
@2026-05-07 00:20:00,-0.005671(GOOD),0.007235(GOOD)
@2026-05-07 00:21:00,-0.005571(GOOD),0.096135(GOOD)
@2026-05-07 00:22:00,-0.005171(GOOD),0.740635(GOOD)
@2026-05-07 00:23:00,1.058429(GOOD),0.004335(GOOD)
@2026-05-07 00:24:00,-0.005671(GOOD),0.163035(GOOD)
@2026-05-07 00:25:00,-0.005671(GOOD),1.026335(GOOD)
@2026-05-07 00:26:00,-0.005171(GOOD),0.003935(GOOD)
@2026-05-07 00:27:00,1.341729(GOOD),0.012635(GOOD)
@2026-05-07 00:28:00,-0.005672(GOOD),0.240035(GOOD)
@2026-05-07 00:29:00,0.900428(GOOD),0.004735(GOOD)
@2026-05-07 00:30:00,0.255324(GOOD),1.055903(GOOD)
@2026-05-07 00:31:00,0.331624(GOOD),0.003903(GOOD)
@2026-05-07 00:32:00,-0.005076(GOOD),0.009503(GOOD)
