$TagName,V4::DPU1005.HW.AI010106.PV,V4::DPU1005.HW.AI020106.PV
$Time,Data(Quality),Data(Quality)
@2026-04-16 10:00:00,-0.008796(GOOD),0.003588(GOOD)
@2026-04-16 10:01:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:02:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:03:00,-0.008796(GOOD),0.003588(GOOD)
@2026-04-16 10:04:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:05:00,-0.008796(GOOD),0.003588(GOOD)
@2026-04-16 10:06:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:07:00,-0.009496(GOOD),0.003588(GOOD)
@2026-04-16 10:08:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:09:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:10:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:11:00,-0.009496(GOOD),0.003588(GOOD)
@2026-04-16 10:12:00,-0.009096(GOOD),0.003588(GOOD)
@2026-04-16 10:13:00,-0.009596(GOOD),0.003888(GOOD)
@2026-04-16 10:14:00,-0.008796(GOOD),0.003588(GOOD)
@2026-04-16 10:15:00,-0.009491(GOOD),0.003588(GOOD)
@2026-04-16 10:16:00,-0.009091(GOOD),0.003588(GOOD)
@2026-04-16 10:17:00,-0.009491(GOOD),0.003888(GOOD)
@2026-04-16 10:18:00,-0.008791(GOOD),0.003588(GOOD)
@2026-04-16 10:19:00,-0.008791(GOOD),0.003888(GOOD)
@2026-04-16 10:20:00,-0.008791(GOOD),0.003588(GOOD)
@2026-04-16 10:21:00,-0.008791(GOOD),0.003588(GOOD)
@2026-04-16 10:22:00,-0.009491(GOOD),0.003888(GOOD)
@2026-04-16 10:23:00,-0.009491(GOOD),0.003588(GOOD)
@2026-04-16 10:24:00,-0.009091(GOOD),0.003588(GOOD)
@2026-04-16 10:25:00,-0.008791(GOOD),0.003588(GOOD)
@2026-04-16 10:26:00,-0.009091(GOOD),0.003588(GOOD)
