$TagName,V4::DPU1005.HW.AI010106.PV,V4::DPU1005.HW.AI020106.PV
$Time,Data(Quality),Data(Quality)
@2026-04-01 10:00:00,-0.003588(GOOD),0.004282(GOOD)
@2026-04-01 10:01:00,-0.003188(GOOD),0.003882(GOOD)
@2026-04-01 10:02:00,-0.003688(GOOD),0.004282(GOOD)
@2026-04-01 10:03:00,-0.003688(GOOD),0.004282(GOOD)
@2026-04-01 10:04:00,0.050312(GOOD),0.004282(GOOD)
@2026-04-01 10:05:00,-0.003688(GOOD),0.004282(GOOD)
@2026-04-01 10:06:00,-0.003588(GOOD),0.004282(GOOD)
@2026-04-01 10:07:00,-0.003588(GOOD),0.003882(GOOD)
@2026-04-01 10:08:00,-0.003688(GOOD),0.004282(GOOD)
@2026-04-01 10:09:00,-0.003188(GOOD),0.003882(GOOD)
@2026-04-01 10:10:00,-0.003588(GOOD),0.004282(GOOD)
@2026-04-01 10:11:00,0.047512(GOOD),0.003882(GOOD)
@2026-04-01 10:12:00,-0.003688(GOOD),0.004282(GOOD)
@2026-04-01 10:13:00,-0.003588(GOOD),0.004282(GOOD)
@2026-04-01 10:14:00,-0.003188(GOOD),0.003882(GOOD)
@2026-04-01 10:15:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 10:16:00,-0.003241(GOOD),0.004335(GOOD)
@2026-04-01 10:17:00,-0.003241(GOOD),0.004335(GOOD)
@2026-04-01 10:18:00,-0.003641(GOOD),0.004335(GOOD)
@2026-04-01 10:19:00,-0.003241(GOOD),0.004335(GOOD)
@2026-04-01 10:20:00,0.004659(GOOD),0.003935(GOOD)
@2026-04-01 10:21:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 10:22:00,0.057959(GOOD),0.004335(GOOD)
@2026-04-01 10:23:00,0.053659(GOOD),0.003935(GOOD)
@2026-04-01 10:24:00,0.054059(GOOD),0.003935(GOOD)
@2026-04-01 10:25:00,0.048559(GOOD),0.004335(GOOD)
@2026-04-01 10:26:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 10:27:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 10:28:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 10:29:00,0.046259(GOOD),0.003935(GOOD)
@2026-04-01 10:30:00,0.048495(GOOD),0.003935(GOOD)
@2026-04-01 10:31:00,0.051595(GOOD),0.004335(GOOD)
@2026-04-01 10:32:00,-0.003405(GOOD),0.004335(GOOD)
@2026-04-01 10:33:00,0.050795(GOOD),0.004335(GOOD)
@2026-04-01 10:34:00,-0.003005(GOOD),0.003935(GOOD)
@2026-04-01 10:35:00,-0.003005(GOOD),0.004335(GOOD)
@2026-04-01 10:36:00,0.052295(GOOD),0.003935(GOOD)
@2026-04-01 10:37:00,0.054695(GOOD),0.004335(GOOD)
@2026-04-01 10:38:00,-0.002705(GOOD),0.003935(GOOD)
@2026-04-01 10:39:00,-0.003005(GOOD),0.004335(GOOD)
@2026-04-01 10:40:00,-0.003005(GOOD),0.003935(GOOD)
@2026-04-01 10:41:00,0.060195(GOOD),0.003935(GOOD)
@2026-04-01 10:42:00,0.052295(GOOD),0.003935(GOOD)
@2026-04-01 10:43:00,0.054695(GOOD),0.003935(GOOD)
@2026-04-01 10:44:00,0.051995(GOOD),0.003935(GOOD)
@2026-04-01 10:45:00,0.049306(GOOD),0.003935(GOOD)
@2026-04-01 10:46:00,0.022206(GOOD),0.003935(GOOD)
@2026-04-01 10:47:00,-0.002694(GOOD),0.003935(GOOD)
@2026-04-01 10:48:00,0.057906(GOOD),0.003935(GOOD)
@2026-04-01 10:49:00,-0.002994(GOOD),0.003935(GOOD)
@2026-04-01 10:50:00,-0.002994(GOOD),0.003935(GOOD)
@2026-04-01 10:51:00,0.055606(GOOD),0.003935(GOOD)
@2026-04-01 10:52:00,0.047706(GOOD),0.003935(GOOD)
@2026-04-01 10:53:00,-0.002994(GOOD),0.003935(GOOD)
@2026-04-01 10:54:00,-0.002994(GOOD),0.003935(GOOD)
@2026-04-01 10:55:00,0.064606(GOOD),0.003935(GOOD)
@2026-04-01 10:56:00,0.045406(GOOD),0.003935(GOOD)
@2026-04-01 10:57:00,0.056306(GOOD),0.003935(GOOD)
@2026-04-01 10:58:00,-0.002994(GOOD),0.003935(GOOD)
@2026-04-01 10:59:00,-0.002994(GOOD),0.003935(GOOD)
@2026-04-01 11:00:00,0.048843(GOOD),0.003935(GOOD)
@2026-04-01 11:01:00,0.064943(GOOD),0.003935(GOOD)
@2026-04-01 11:02:00,0.046443(GOOD),0.003935(GOOD)
@2026-04-01 11:03:00,-0.002957(GOOD),0.003935(GOOD)
@2026-04-01 11:04:00,-0.002957(GOOD),0.003935(GOOD)
@2026-04-01 11:05:00,0.052843(GOOD),0.003935(GOOD)
@2026-04-01 11:06:00,0.053643(GOOD),0.004335(GOOD)
@2026-04-01 11:07:00,0.052343(GOOD),0.003935(GOOD)
@2026-04-01 11:08:00,0.057543(GOOD),0.003935(GOOD)
@2026-04-01 11:09:00,0.047743(GOOD),0.003935(GOOD)
@2026-04-01 11:10:00,0.049743(GOOD),0.003935(GOOD)
@2026-04-01 11:11:00,-0.002657(GOOD),0.003935(GOOD)
@2026-04-01 11:12:00,-0.002957(GOOD),0.003935(GOOD)
@2026-04-01 11:13:00,-0.002957(GOOD),0.003935(GOOD)
@2026-04-01 11:14:00,-0.002957(GOOD),0.003935(GOOD)
@2026-04-01 11:15:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 11:16:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 11:17:00,0.048159(GOOD),0.003935(GOOD)
@2026-04-01 11:18:00,-0.003741(GOOD),0.003935(GOOD)
@2026-04-01 11:19:00,-0.003741(GOOD),0.003935(GOOD)
@2026-04-01 11:20:00,-0.002941(GOOD),0.003635(GOOD)
@2026-04-01 11:21:00,0.047459(GOOD),0.003935(GOOD)
@2026-04-01 11:22:00,-0.003241(GOOD),0.003935(GOOD)
@2026-04-01 11:23:00,-0.003241(GOOD),0.003935(GOOD)
