$TagName,V4::DPU1005.HW.AI010106.PV,V4::DPU1005.HW.AI020106.PV
$Time,Data(Quality),Data(Quality)
@2026-04-18 20:00:00,-0.007176(GOOD),0.003935(GOOD)
@2026-04-18 20:01:00,-0.006776(GOOD),0.004335(GOOD)
@2026-04-18 20:02:00,-0.007176(GOOD),0.003935(GOOD)
@2026-04-18 20:03:00,-0.007176(GOOD),0.003935(GOOD)
@2026-04-18 20:04:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:05:00,-0.007176(GOOD),0.004335(GOOD)
@2026-04-18 20:06:00,-0.006476(GOOD),0.003935(GOOD)
@2026-04-18 20:07:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:08:00,-0.006476(GOOD),0.003935(GOOD)
@2026-04-18 20:09:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:10:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:11:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:12:00,-0.006476(GOOD),0.004335(GOOD)
@2026-04-18 20:13:00,-0.006376(GOOD),0.004335(GOOD)
@2026-04-18 20:14:00,-0.006476(GOOD),0.004335(GOOD)
@2026-04-18 20:15:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:16:00,-0.006429(GOOD),0.003935(GOOD)
@2026-04-18 20:17:00,-0.006529(GOOD),0.003935(GOOD)
@2026-04-18 20:18:00,-0.006429(GOOD),0.003935(GOOD)
@2026-04-18 20:19:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:20:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:21:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:22:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:23:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:24:00,-0.007229(GOOD),0.003935(GOOD)
@2026-04-18 20:25:00,-0.006429(GOOD),0.003935(GOOD)
@2026-04-18 20:26:00,-0.006429(GOOD),0.003935(GOOD)
@2026-04-18 20:27:00,-0.006829(GOOD),0.004335(GOOD)
@2026-04-18 20:28:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:29:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:30:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:31:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:32:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:33:00,-0.006529(GOOD),0.003935(GOOD)
@2026-04-18 20:34:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:35:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:36:00,-0.006529(GOOD),0.003935(GOOD)
@2026-04-18 20:37:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:38:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:39:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:40:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:41:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:42:00,-0.006829(GOOD),0.003935(GOOD)
@2026-04-18 20:43:00,-0.006829(GOOD),0.004335(GOOD)
@2026-04-18 20:44:00,-0.006529(GOOD),0.003935(GOOD)
@2026-04-18 20:45:00,-0.007176(GOOD),0.003935(GOOD)
@2026-04-18 20:46:00,-0.007176(GOOD),0.003935(GOOD)
@2026-04-18 20:47:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:48:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:49:00,-0.006776(GOOD),0.004335(GOOD)
@2026-04-18 20:50:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:51:00,-0.007176(GOOD),0.003935(GOOD)
@2026-04-18 20:52:00,-0.007176(GOOD),0.003935(GOOD)
@2026-04-18 20:53:00,-0.006776(GOOD),0.003935(GOOD)
@2026-04-18 20:54:00,-0.011076(GOOD),0.003935(GOOD)
@2026-04-18 20:55:00,-0.010776(GOOD),0.003935(GOOD)
@2026-04-18 20:56:00,-0.011076(GOOD),0.003935(GOOD)
