$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-09 20:00:00,3327.764404(GOOD),276.014435(GOOD),59.824142(GOOD)
@2026-05-09 20:01:00,3364.480225(GOOD),276.014435(GOOD),59.902035(GOOD)
@2026-05-09 20:02:00,3291.048828(GOOD),271.040039(GOOD),59.992844(GOOD)
@2026-05-09 20:03:00,3341.950195(GOOD),270.502228(GOOD),59.947552(GOOD)
@2026-05-09 20:04:00,3395.354736(GOOD),274.670044(GOOD),60.025459(GOOD)
@2026-05-09 20:05:00,3347.791016(GOOD),273.191101(GOOD),59.707458(GOOD)
@2026-05-09 20:06:00,3307.737793(GOOD),275.073303(GOOD),59.941051(GOOD)
@2026-05-09 20:07:00,3308.572021(GOOD),275.073303(GOOD),59.791862(GOOD)
@2026-05-09 20:08:00,3347.791016(GOOD),275.611145(GOOD),59.908543(GOOD)
@2026-05-09 20:09:00,3266.015869(GOOD),275.073303(GOOD),59.804729(GOOD)
@2026-05-09 20:10:00,3347.791016(GOOD),275.073273(GOOD),59.720325(GOOD)
@2026-05-09 20:11:00,3327.764404(GOOD),275.073273(GOOD),59.908527(GOOD)
@2026-05-09 20:12:00,3251.830322(GOOD),274.670013(GOOD),59.856628(GOOD)
@2026-05-09 20:13:00,3319.420166(GOOD),274.670013(GOOD),59.966911(GOOD)
@2026-05-09 20:14:00,3288.545654(GOOD),275.073303(GOOD),59.811203(GOOD)
@2026-05-09 20:15:00,3361.976807(GOOD),271.443329(GOOD),59.895519(GOOD)
@2026-05-09 20:16:00,3255.167725(GOOD),274.132233(GOOD),59.966911(GOOD)
@2026-05-09 20:17:00,3311.075928(GOOD),274.132233(GOOD),59.953907(GOOD)
@2026-05-09 20:18:00,3257.671143(GOOD),274.132233(GOOD),59.889008(GOOD)
@2026-05-09 20:19:00,3294.386719(GOOD),274.132233(GOOD),59.915020(GOOD)
@2026-05-09 20:20:00,3257.671143(GOOD),275.073486(GOOD),60.077225(GOOD)
@2026-05-09 20:21:00,3308.572021(GOOD),275.611298(GOOD),60.070713(GOOD)
@2026-05-09 20:22:00,3449.593506(GOOD),275.611298(GOOD),59.947403(GOOD)
@2026-05-09 20:23:00,3299.393311(GOOD),274.670197(GOOD),60.012299(GOOD)
@2026-05-09 20:24:00,3274.360107(GOOD),274.670197(GOOD),59.986389(GOOD)
@2026-05-09 20:25:00,3305.234863(GOOD),274.132629(GOOD),59.934486(GOOD)
@2026-05-09 20:26:00,3274.360107(GOOD),274.670532(GOOD),59.986385(GOOD)
@2026-05-09 20:27:00,3345.287598(GOOD),274.670563(GOOD),59.927986(GOOD)
@2026-05-09 20:28:00,3260.174316(GOOD),273.729462(GOOD),59.934479(GOOD)
@2026-05-09 20:29:00,3231.803223(GOOD),273.326141(GOOD),59.908474(GOOD)
@2026-05-09 20:30:00,3305.234863(GOOD),273.728912(GOOD),59.934452(GOOD)
@2026-05-09 20:31:00,3268.518799(GOOD),273.728912(GOOD),59.999252(GOOD)
@2026-05-09 20:32:00,3240.982422(GOOD),273.325623(GOOD),59.979851(GOOD)
@2026-05-09 20:33:00,3325.261230(GOOD),273.728912(GOOD),60.064152(GOOD)
@2026-05-09 20:34:00,3280.201172(GOOD),273.325623(GOOD),60.070656(GOOD)
@2026-05-09 20:35:00,3347.791016(GOOD),273.728912(GOOD),60.005650(GOOD)
@2026-05-09 20:36:00,3364.480225(GOOD),273.325623(GOOD),60.226250(GOOD)
@2026-05-09 20:37:00,3305.234863(GOOD),273.728912(GOOD),60.005753(GOOD)
@2026-05-09 20:38:00,3364.480225(GOOD),273.325623(GOOD),60.265354(GOOD)
@2026-05-09 20:39:00,3398.692383(GOOD),273.325623(GOOD),60.044762(GOOD)
@2026-05-09 20:40:00,3347.791016(GOOD),273.728912(GOOD),60.025257(GOOD)
@2026-05-09 20:41:00,3356.135742(GOOD),275.611084(GOOD),59.934456(GOOD)
@2026-05-09 20:42:00,3286.042236(GOOD),270.098907(GOOD),60.206848(GOOD)
@2026-05-09 20:43:00,3382.003662(GOOD),270.502228(GOOD),60.018757(GOOD)
