$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-09 10:00:00,3347.791016(GOOD),262.301117(GOOD),58.844357(GOOD)
@2026-05-09 10:01:00,3364.480225(GOOD),261.897949(GOOD),58.941658(GOOD)
@2026-05-09 10:02:00,3409.540039(GOOD),267.813446(GOOD),58.772961(GOOD)
@2026-05-09 10:03:00,3410.374512(GOOD),266.468933(GOOD),59.000057(GOOD)
@2026-05-09 10:04:00,3364.480225(GOOD),266.469055(GOOD),58.863758(GOOD)
@2026-05-09 10:05:00,3331.102295(GOOD),263.242218(GOOD),58.902763(GOOD)
@2026-05-09 10:06:00,3356.135742(GOOD),262.838928(GOOD),58.883274(GOOD)
@2026-05-09 10:07:00,3353.632324(GOOD),264.183289(GOOD),58.909168(GOOD)
@2026-05-09 10:08:00,3319.420166(GOOD),264.183289(GOOD),58.928665(GOOD)
@2026-05-09 10:09:00,3322.758057(GOOD),265.124329(GOOD),58.831383(GOOD)
@2026-05-09 10:10:00,3364.480225(GOOD),264.586365(GOOD),58.792385(GOOD)
@2026-05-09 10:11:00,3333.605469(GOOD),263.779785(GOOD),58.870274(GOOD)
@2026-05-09 10:12:00,3412.877930(GOOD),271.039825(GOOD),58.831379(GOOD)
@2026-05-09 10:13:00,3421.222412(GOOD),264.720947(GOOD),59.038982(GOOD)
@2026-05-09 10:14:00,3350.294678(GOOD),264.586487(GOOD),58.909168(GOOD)
@2026-05-09 10:15:00,3327.764404(GOOD),264.721130(GOOD),58.948174(GOOD)
@2026-05-09 10:16:00,3299.393311(GOOD),264.989960(GOOD),58.721069(GOOD)
@2026-05-09 10:17:00,3294.386719(GOOD),265.527435(GOOD),58.922173(GOOD)
@2026-05-09 10:18:00,3387.009766(GOOD),265.527405(GOOD),58.811874(GOOD)
@2026-05-09 10:19:00,3364.480225(GOOD),265.527374(GOOD),58.844368(GOOD)
@2026-05-09 10:20:00,3333.605469(GOOD),266.065186(GOOD),58.766457(GOOD)
@2026-05-09 10:21:00,3308.572021(GOOD),266.871887(GOOD),58.772964(GOOD)
@2026-05-09 10:22:00,3361.976807(GOOD),266.871887(GOOD),58.772953(GOOD)
@2026-05-09 10:23:00,3353.632324(GOOD),274.131775(GOOD),58.837856(GOOD)
@2026-05-09 10:24:00,3418.718994(GOOD),267.812988(GOOD),58.850761(GOOD)
@2026-05-09 10:25:00,3293.552490(GOOD),267.812988(GOOD),58.948170(GOOD)
@2026-05-09 10:26:00,3328.599121(GOOD),267.409576(GOOD),58.708054(GOOD)
@2026-05-09 10:27:00,3339.446533(GOOD),267.812988(GOOD),58.682053(GOOD)
@2026-05-09 10:28:00,3392.851074(GOOD),267.812988(GOOD),58.701450(GOOD)
@2026-05-09 10:29:00,3364.480225(GOOD),267.812988(GOOD),58.753342(GOOD)
@2026-05-09 10:30:00,3359.473633(GOOD),268.216675(GOOD),58.850845(GOOD)
@2026-05-09 10:31:00,3316.916992(GOOD),267.813385(GOOD),58.753548(GOOD)
@2026-05-09 10:32:00,3382.003662(GOOD),267.813416(GOOD),58.844448(GOOD)
@2026-05-09 10:33:00,3325.261230(GOOD),267.813416(GOOD),58.837948(GOOD)
@2026-05-09 10:34:00,3361.976807(GOOD),268.754517(GOOD),58.688641(GOOD)
