$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-14 10:00:00,2941.416748(GOOD),5.646667(GOOD),66.345245(GOOD)
@2026-05-14 10:01:00,2960.608887(GOOD),5.646666(GOOD),66.358353(GOOD)
@2026-05-14 10:02:00,2949.761230(GOOD),6.184364(GOOD),66.254570(GOOD)
@2026-05-14 10:03:00,2978.132080(GOOD),5.646664(GOOD),66.202675(GOOD)
@2026-05-14 10:04:00,2898.860107(GOOD),5.646662(GOOD),66.319466(GOOD)
@2026-05-14 10:05:00,3014.847900(GOOD),6.049961(GOOD),66.293449(GOOD)
@2026-05-14 10:06:00,2958.105713(GOOD),5.646658(GOOD),66.338844(GOOD)
@2026-05-14 10:07:00,2915.549072(GOOD),6.049957(GOOD),66.286835(GOOD)
@2026-05-14 10:08:00,2913.045410(GOOD),5.646658(GOOD),66.390732(GOOD)
@2026-05-14 10:09:00,2974.794434(GOOD),5.646657(GOOD),66.345222(GOOD)
@2026-05-14 10:10:00,2941.416748(GOOD),6.049955(GOOD),66.358238(GOOD)
@2026-05-14 10:11:00,2966.450195(GOOD),6.184355(GOOD),66.280441(GOOD)
@2026-05-14 10:12:00,2986.477051(GOOD),6.184354(GOOD),66.280449(GOOD)
@2026-05-14 10:13:00,2974.794434(GOOD),5.646655(GOOD),66.215530(GOOD)
@2026-05-14 10:14:00,2960.608887(GOOD),5.646655(GOOD),66.319336(GOOD)
@2026-05-14 10:15:00,2943.919922(GOOD),6.050001(GOOD),66.163567(GOOD)
@2026-05-14 10:16:00,3023.192139(GOOD),5.646701(GOOD),66.208961(GOOD)
@2026-05-14 10:17:00,2923.893311(GOOD),5.646702(GOOD),66.293266(GOOD)
@2026-05-14 10:18:00,2980.635742(GOOD),5.646701(GOOD),66.241364(GOOD)
@2026-05-14 10:19:00,2958.105713(GOOD),6.049999(GOOD),66.299644(GOOD)
@2026-05-14 10:20:00,2941.416748(GOOD),5.646698(GOOD),66.312630(GOOD)
@2026-05-14 10:21:00,2949.761230(GOOD),5.646698(GOOD),66.345024(GOOD)
@2026-05-14 10:22:00,2927.231201(GOOD),5.646696(GOOD),66.280212(GOOD)
@2026-05-14 10:23:00,2974.794434(GOOD),6.184394(GOOD),66.221809(GOOD)
@2026-05-14 10:24:00,2994.821289(GOOD),5.646694(GOOD),66.163414(GOOD)
@2026-05-14 10:25:00,2955.602539(GOOD),5.646694(GOOD),66.384018(GOOD)
@2026-05-14 10:26:00,2972.291016(GOOD),5.646693(GOOD),66.150414(GOOD)
@2026-05-14 10:27:00,2927.231201(GOOD),6.049994(GOOD),66.384018(GOOD)
@2026-05-14 10:28:00,2901.363281(GOOD),6.049994(GOOD),66.371002(GOOD)
@2026-05-14 10:29:00,2932.237793(GOOD),5.646693(GOOD),66.182793(GOOD)
@2026-05-14 10:30:00,2960.608887(GOOD),5.646667(GOOD),66.111656(GOOD)
@2026-05-14 10:31:00,2884.674561(GOOD),6.184367(GOOD),66.150574(GOOD)
@2026-05-14 10:32:00,2943.919922(GOOD),6.049966(GOOD),66.131065(GOOD)
@2026-05-14 10:33:00,3042.384521(GOOD),5.646665(GOOD),66.221962(GOOD)
@2026-05-14 10:34:00,2924.727783(GOOD),5.646664(GOOD),66.234749(GOOD)
@2026-05-14 10:35:00,2968.953369(GOOD),6.049962(GOOD),66.215347(GOOD)
@2026-05-14 10:36:00,2904.701416(GOOD),6.049962(GOOD),66.098534(GOOD)
@2026-05-14 10:37:00,3000.662354(GOOD),5.646662(GOOD),66.241219(GOOD)
@2026-05-14 10:38:00,2980.635742(GOOD),6.184360(GOOD),66.260712(GOOD)
@2026-05-14 10:39:00,2918.886719(GOOD),6.049959(GOOD),66.189301(GOOD)
@2026-05-14 10:40:00,2924.727783(GOOD),6.049956(GOOD),66.130905(GOOD)
@2026-05-14 10:41:00,2948.926758(GOOD),5.646656(GOOD),66.280205(GOOD)
@2026-05-14 10:42:00,2988.980225(GOOD),5.646654(GOOD),66.156929(GOOD)
@2026-05-14 10:43:00,2972.291016(GOOD),6.049953(GOOD),66.020630(GOOD)
@2026-05-14 10:44:00,2952.264404(GOOD),6.049953(GOOD),66.176338(GOOD)
@2026-05-14 10:45:00,2927.231201(GOOD),5.646667(GOOD),66.196007(GOOD)
@2026-05-14 10:46:00,2949.761230(GOOD),6.049968(GOOD),66.254410(GOOD)
@2026-05-14 10:47:00,2986.477051(GOOD),5.646667(GOOD),66.150581(GOOD)
@2026-05-14 10:48:00,2943.919922(GOOD),5.646666(GOOD),66.176460(GOOD)
@2026-05-14 10:49:00,2974.794434(GOOD),6.049964(GOOD),66.020782(GOOD)
@2026-05-14 10:50:00,2893.018799(GOOD),6.184365(GOOD),66.072685(GOOD)
@2026-05-14 10:51:00,2986.477051(GOOD),6.184363(GOOD),66.098671(GOOD)
@2026-05-14 10:52:00,2923.893311(GOOD),6.184361(GOOD),66.131050(GOOD)
@2026-05-14 10:53:00,2941.416748(GOOD),6.184361(GOOD),66.215454(GOOD)
@2026-05-14 10:54:00,2932.237793(GOOD),5.646658(GOOD),66.046646(GOOD)
@2026-05-14 10:55:00,2952.264404(GOOD),6.049956(GOOD),66.111534(GOOD)
@2026-05-14 10:56:00,2986.477051(GOOD),5.646655(GOOD),66.072517(GOOD)
@2026-05-14 10:57:00,2966.450195(GOOD),5.646654(GOOD),66.150421(GOOD)
@2026-05-14 10:58:00,2968.953369(GOOD),6.184353(GOOD),66.195824(GOOD)
@2026-05-14 10:59:00,2968.953369(GOOD),6.184352(GOOD),66.001228(GOOD)
@2026-05-14 11:00:00,2887.177979(GOOD),6.184444(GOOD),66.176544(GOOD)
