$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-23 20:00:00,2800.395508(GOOD),321.456665(GOOD),65.482254(GOOD)
@2026-04-23 20:01:00,2735.308838(GOOD),321.994507(GOOD),65.436768(GOOD)
@2026-04-23 20:02:00,2734.474609(GOOD),322.397827(GOOD),65.397850(GOOD)
@2026-04-23 20:03:00,2695.255859(GOOD),316.482208(GOOD),65.456253(GOOD)
@2026-04-23 20:04:00,2721.123535(GOOD),316.078918(GOOD),65.553558(GOOD)
@2026-04-23 20:05:00,2723.626709(GOOD),314.196686(GOOD),65.332954(GOOD)
@2026-04-23 20:06:00,2723.626709(GOOD),317.826721(GOOD),65.352470(GOOD)
@2026-04-23 20:07:00,2721.123535(GOOD),319.708923(GOOD),65.371880(GOOD)
@2026-04-23 20:08:00,2723.626709(GOOD),319.708923(GOOD),65.443275(GOOD)
@2026-04-23 20:09:00,2777.031006(GOOD),319.708923(GOOD),65.475777(GOOD)
@2026-04-23 20:10:00,2827.932129(GOOD),319.708923(GOOD),65.332970(GOOD)
@2026-04-23 20:11:00,2856.303711(GOOD),319.708923(GOOD),65.378372(GOOD)
@2026-04-23 20:12:00,2858.806641(GOOD),313.255615(GOOD),65.508179(GOOD)
@2026-04-23 20:13:00,2785.375732(GOOD),319.709045(GOOD),65.378380(GOOD)
@2026-04-23 20:14:00,2766.183350(GOOD),321.053345(GOOD),65.300575(GOOD)
@2026-04-23 20:15:00,2878.833496(GOOD),320.112244(GOOD),65.294083(GOOD)
@2026-04-23 20:16:00,2831.270020(GOOD),319.305542(GOOD),65.339470(GOOD)
@2026-04-23 20:17:00,2853.799805(GOOD),319.305542(GOOD),65.332977(GOOD)
@2026-04-23 20:18:00,2768.686768(GOOD),319.305542(GOOD),65.462776(GOOD)
@2026-04-23 20:19:00,2751.997803(GOOD),319.305542(GOOD),65.391388(GOOD)
@2026-04-23 20:20:00,2771.189941(GOOD),319.305542(GOOD),65.274590(GOOD)
@2026-04-23 20:21:00,2819.587891(GOOD),319.305542(GOOD),65.508202(GOOD)
@2026-04-23 20:22:00,2807.905762(GOOD),319.305542(GOOD),65.384903(GOOD)
@2026-04-23 20:23:00,2746.156738(GOOD),319.708923(GOOD),65.547112(GOOD)
@2026-04-23 20:24:00,2802.898926(GOOD),319.708923(GOOD),65.339523(GOOD)
@2026-04-23 20:25:00,2839.614502(GOOD),318.364410(GOOD),65.346024(GOOD)
@2026-04-23 20:26:00,2782.872070(GOOD),318.767822(GOOD),65.326530(GOOD)
@2026-04-23 20:27:00,2760.342285(GOOD),318.767822(GOOD),65.268127(GOOD)
@2026-04-23 20:28:00,2754.501221(GOOD),318.364410(GOOD),65.339539(GOOD)
@2026-04-23 20:29:00,2802.898926(GOOD),318.767822(GOOD),65.255127(GOOD)
@2026-04-23 20:30:00,2780.369141(GOOD),318.767792(GOOD),65.313553(GOOD)
@2026-04-23 20:31:00,2731.971191(GOOD),318.364380(GOOD),65.267937(GOOD)
@2026-04-23 20:32:00,2772.024658(GOOD),317.423279(GOOD),65.274429(GOOD)
@2026-04-23 20:33:00,2864.647949(GOOD),317.826691(GOOD),65.319832(GOOD)
@2026-04-23 20:34:00,2731.971191(GOOD),317.423279(GOOD),65.242035(GOOD)
@2026-04-23 20:35:00,2805.402100(GOOD),317.826691(GOOD),65.248528(GOOD)
@2026-04-23 20:36:00,2805.402100(GOOD),317.826691(GOOD),65.280922(GOOD)
@2026-04-23 20:37:00,2751.997803(GOOD),317.826691(GOOD),65.319809(GOOD)
@2026-04-23 20:38:00,2802.898926(GOOD),317.826691(GOOD),65.164108(GOOD)
@2026-04-23 20:39:00,2808.740234(GOOD),317.826691(GOOD),65.293915(GOOD)
@2026-04-23 20:40:00,2777.031006(GOOD),317.826691(GOOD),65.222504(GOOD)
@2026-04-23 20:41:00,2785.375732(GOOD),317.423279(GOOD),65.254913(GOOD)
@2026-04-23 20:42:00,2737.812256(GOOD),317.826691(GOOD),65.306923(GOOD)
@2026-04-23 20:43:00,2807.905762(GOOD),317.826691(GOOD),65.352295(GOOD)
@2026-04-23 20:44:00,2754.501221(GOOD),317.423279(GOOD),65.215988(GOOD)
@2026-04-23 20:45:00,2805.402100(GOOD),317.826691(GOOD),65.333015(GOOD)
@2026-04-23 20:46:00,2847.958984(GOOD),317.019989(GOOD),65.281120(GOOD)
@2026-04-23 20:47:00,2797.057617(GOOD),317.019989(GOOD),65.170807(GOOD)
@2026-04-23 20:48:00,2763.679932(GOOD),317.019989(GOOD),65.255119(GOOD)
@2026-04-23 20:49:00,2754.501221(GOOD),317.019989(GOOD),65.294106(GOOD)
@2026-04-23 20:50:00,2822.091064(GOOD),317.423279(GOOD),65.222702(GOOD)
@2026-04-23 20:51:00,2793.719971(GOOD),317.423279(GOOD),65.248718(GOOD)
@2026-04-23 20:52:00,2799.561279(GOOD),317.019989(GOOD),65.300621(GOOD)
@2026-04-23 20:53:00,2792.051270(GOOD),317.019989(GOOD),65.177307(GOOD)
@2026-04-23 20:54:00,2760.342285(GOOD),317.423279(GOOD),65.131882(GOOD)
@2026-04-23 20:55:00,2876.330078(GOOD),317.423279(GOOD),65.125389(GOOD)
@2026-04-23 20:56:00,2791.216797(GOOD),317.019989(GOOD),65.112396(GOOD)
@2026-04-23 20:57:00,2791.216797(GOOD),317.423157(GOOD),65.125397(GOOD)
@2026-04-23 20:58:00,2864.647949(GOOD),317.826660(GOOD),65.164299(GOOD)
@2026-04-23 20:59:00,2847.958984(GOOD),317.826660(GOOD),65.190292(GOOD)
@2026-04-23 21:00:00,2817.084473(GOOD),317.826691(GOOD),65.203239(GOOD)
@2026-04-23 21:01:00,2802.898926(GOOD),317.826691(GOOD),65.054047(GOOD)
@2026-04-23 21:02:00,2805.402100(GOOD),317.826691(GOOD),65.216362(GOOD)
@2026-04-23 21:03:00,2822.091064(GOOD),317.826691(GOOD),65.125557(GOOD)
@2026-04-23 21:04:00,2782.872070(GOOD),317.423279(GOOD),64.950363(GOOD)
@2026-04-23 21:05:00,2782.872070(GOOD),317.826691(GOOD),65.157974(GOOD)
@2026-04-23 21:06:00,2813.746826(GOOD),317.826691(GOOD),65.157974(GOOD)
@2026-04-23 21:07:00,2774.527832(GOOD),309.625580(GOOD),65.080170(GOOD)
@2026-04-23 21:08:00,2711.944580(GOOD),317.826691(GOOD),65.073669(GOOD)
@2026-04-23 21:09:00,2768.686768(GOOD),317.826691(GOOD),65.028175(GOOD)
@2026-04-23 21:10:00,2800.395508(GOOD),319.305450(GOOD),65.268257(GOOD)
@2026-04-23 21:11:00,2735.308838(GOOD),318.767792(GOOD),65.041153(GOOD)
@2026-04-23 21:12:00,2771.189941(GOOD),319.305481(GOOD),65.060669(GOOD)
@2026-04-23 21:13:00,2726.130127(GOOD),318.767639(GOOD),65.008766(GOOD)
@2026-04-23 21:14:00,2935.575928(GOOD),318.767761(GOOD),65.008766(GOOD)
@2026-04-23 21:15:00,2785.375732(GOOD),317.826691(GOOD),65.047516(GOOD)
@2026-04-23 21:16:00,2802.898926(GOOD),317.826721(GOOD),65.060516(GOOD)
@2026-04-23 21:17:00,2774.527832(GOOD),317.826721(GOOD),64.898315(GOOD)
@2026-04-23 21:18:00,2807.905762(GOOD),317.423340(GOOD),65.034523(GOOD)
@2026-04-23 21:19:00,2825.429199(GOOD),311.911133(GOOD),65.034531(GOOD)
@2026-04-23 21:20:00,2766.183350(GOOD),311.104431(GOOD),65.125443(GOOD)
