$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-15 20:00:00,2918.886719(GOOD),6.587778(GOOD),63.684895(GOOD)
@2026-05-15 20:01:00,3011.510010(GOOD),6.587778(GOOD),63.814701(GOOD)
@2026-05-15 20:02:00,2907.204346(GOOD),6.991078(GOOD),63.730297(GOOD)
@2026-05-15 20:03:00,2893.018799(GOOD),6.587778(GOOD),63.633003(GOOD)
@2026-05-15 20:04:00,2960.608887(GOOD),6.587779(GOOD),63.847095(GOOD)
@2026-05-15 20:05:00,2972.291016(GOOD),6.184379(GOOD),63.775703(GOOD)
@2026-05-15 20:06:00,2955.602539(GOOD),6.587779(GOOD),63.873100(GOOD)
@2026-05-15 20:07:00,2949.761230(GOOD),6.587779(GOOD),63.821190(GOOD)
@2026-05-15 20:08:00,2903.866943(GOOD),6.587779(GOOD),63.684895(GOOD)
@2026-05-15 20:09:00,3005.668945(GOOD),6.587779(GOOD),63.853592(GOOD)
@2026-05-15 20:10:00,2938.079102(GOOD),6.991079(GOOD),63.730309(GOOD)
@2026-05-15 20:11:00,2994.821289(GOOD),6.587779(GOOD),63.749798(GOOD)
@2026-05-15 20:12:00,2941.416748(GOOD),6.587779(GOOD),63.645996(GOOD)
@2026-05-15 20:13:00,3011.510010(GOOD),6.587779(GOOD),63.892498(GOOD)
@2026-05-15 20:14:00,2972.291016(GOOD),6.587779(GOOD),63.827595(GOOD)
@2026-05-15 20:15:00,3005.668945(GOOD),6.184444(GOOD),63.873066(GOOD)
@2026-05-15 20:16:00,2923.893311(GOOD),6.587844(GOOD),64.061172(GOOD)
@2026-05-15 20:17:00,2952.264404(GOOD),6.587844(GOOD),63.723766(GOOD)
@2026-05-15 20:18:00,2994.821289(GOOD),6.587844(GOOD),63.717274(GOOD)
@2026-05-15 20:19:00,2992.317871(GOOD),6.587844(GOOD),63.827568(GOOD)
@2026-05-15 20:20:00,2938.079102(GOOD),6.587844(GOOD),63.730270(GOOD)
@2026-05-15 20:21:00,2887.177979(GOOD),6.587844(GOOD),63.594070(GOOD)
@2026-05-15 20:22:00,3034.040283(GOOD),6.587844(GOOD),63.918465(GOOD)
@2026-05-15 20:23:00,2968.953369(GOOD),6.587844(GOOD),63.775673(GOOD)
@2026-05-15 20:24:00,2929.734375(GOOD),6.587844(GOOD),63.762772(GOOD)
@2026-05-15 20:25:00,3005.668945(GOOD),6.587844(GOOD),63.853577(GOOD)
@2026-05-15 20:26:00,2890.515625(GOOD),6.587844(GOOD),63.840588(GOOD)
@2026-05-15 20:27:00,2978.132080(GOOD),6.587844(GOOD),63.788704(GOOD)
@2026-05-15 20:28:00,2978.132080(GOOD),6.184444(GOOD),63.723812(GOOD)
@2026-05-15 20:29:00,2913.045410(GOOD),6.587844(GOOD),63.762802(GOOD)
@2026-05-15 20:30:00,2999.827881(GOOD),6.587778(GOOD),63.749783(GOOD)
@2026-05-15 20:31:00,2932.237793(GOOD),6.587778(GOOD),63.678391(GOOD)
@2026-05-15 20:32:00,2983.973145(GOOD),6.587778(GOOD),63.782196(GOOD)
@2026-05-15 20:33:00,2955.602539(GOOD),6.587778(GOOD),63.788692(GOOD)
@2026-05-15 20:34:00,2923.893311(GOOD),6.587778(GOOD),63.749813(GOOD)
@2026-05-15 20:35:00,2998.158936(GOOD),6.587778(GOOD),63.620010(GOOD)
@2026-05-15 20:36:00,2991.483398(GOOD),6.587778(GOOD),63.691414(GOOD)
@2026-05-15 20:37:00,2999.827881(GOOD),6.587778(GOOD),63.710812(GOOD)
@2026-05-15 20:38:00,2935.575928(GOOD),6.991078(GOOD),63.561600(GOOD)
@2026-05-15 20:39:00,2958.105713(GOOD),6.587778(GOOD),63.678394(GOOD)
@2026-05-15 20:40:00,2968.953369(GOOD),6.587778(GOOD),63.749802(GOOD)
@2026-05-15 20:41:00,2943.919922(GOOD),6.587778(GOOD),63.581089(GOOD)
@2026-05-15 20:42:00,2901.363281(GOOD),6.587778(GOOD),63.944382(GOOD)
@2026-05-15 20:43:00,2913.045410(GOOD),6.587778(GOOD),63.723782(GOOD)
@2026-05-15 20:44:00,2960.608887(GOOD),6.184379(GOOD),63.658890(GOOD)
@2026-05-15 20:45:00,2938.079102(GOOD),6.587778(GOOD),63.516190(GOOD)
@2026-05-15 20:46:00,2963.946777(GOOD),6.184378(GOOD),63.587589(GOOD)
@2026-05-15 20:47:00,2968.953369(GOOD),6.587778(GOOD),63.840591(GOOD)
@2026-05-15 20:48:00,2963.946777(GOOD),6.587778(GOOD),63.581097(GOOD)
@2026-05-15 20:49:00,3017.351074(GOOD),6.587778(GOOD),63.704380(GOOD)
@2026-05-15 20:50:00,2947.258057(GOOD),6.587778(GOOD),63.639484(GOOD)
@2026-05-15 20:51:00,2910.542480(GOOD),6.587778(GOOD),63.600483(GOOD)
@2026-05-15 20:52:00,2935.575928(GOOD),6.587778(GOOD),63.658871(GOOD)
@2026-05-15 20:53:00,2952.264404(GOOD),6.587778(GOOD),63.490181(GOOD)
@2026-05-15 20:54:00,2972.291016(GOOD),6.587778(GOOD),63.697887(GOOD)
@2026-05-15 20:55:00,3054.066650(GOOD),6.184378(GOOD),63.723785(GOOD)
@2026-05-15 20:56:00,2935.575928(GOOD),6.587779(GOOD),63.568100(GOOD)
@2026-05-15 20:57:00,3009.006836(GOOD),6.587779(GOOD),63.710793(GOOD)
@2026-05-15 20:58:00,2966.450195(GOOD),6.184379(GOOD),63.581093(GOOD)
@2026-05-15 20:59:00,2994.821289(GOOD),6.587779(GOOD),63.684883(GOOD)
@2026-05-15 21:00:00,3000.662354(GOOD),6.184444(GOOD),63.620010(GOOD)
@2026-05-15 21:01:00,2974.794434(GOOD),6.587844(GOOD),63.684910(GOOD)
@2026-05-15 21:02:00,2943.919922(GOOD),6.587844(GOOD),63.840618(GOOD)
@2026-05-15 21:03:00,3003.165771(GOOD),6.587844(GOOD),63.704418(GOOD)
@2026-05-15 21:04:00,2923.893311(GOOD),6.587844(GOOD),63.464314(GOOD)
@2026-05-15 21:05:00,2958.105713(GOOD),6.587844(GOOD),63.594101(GOOD)
@2026-05-15 21:06:00,2938.079102(GOOD),6.587844(GOOD),63.503197(GOOD)
@2026-05-15 21:07:00,2907.204346(GOOD),6.184444(GOOD),63.451294(GOOD)
@2026-05-15 21:08:00,3008.172119(GOOD),6.184444(GOOD),63.665390(GOOD)
@2026-05-15 21:09:00,2927.231201(GOOD),6.587844(GOOD),63.516190(GOOD)
@2026-05-15 21:10:00,2992.317871(GOOD),6.184444(GOOD),63.509701(GOOD)
@2026-05-15 21:11:00,2963.946777(GOOD),6.184444(GOOD),63.542103(GOOD)
@2026-05-15 21:12:00,2972.291016(GOOD),6.184444(GOOD),63.438297(GOOD)
@2026-05-15 21:13:00,2988.980225(GOOD),6.184444(GOOD),63.652500(GOOD)
@2026-05-15 21:14:00,2893.018799(GOOD),6.184444(GOOD),63.730297(GOOD)
@2026-05-15 21:15:00,2940.582520(GOOD),6.184444(GOOD),63.483749(GOOD)
@2026-05-15 21:16:00,2972.291016(GOOD),6.184444(GOOD),63.620159(GOOD)
@2026-05-15 21:17:00,2958.105713(GOOD),6.184444(GOOD),63.607162(GOOD)
@2026-05-15 21:18:00,2954.767822(GOOD),6.184444(GOOD),63.587765(GOOD)
@2026-05-15 21:19:00,2946.423340(GOOD),6.184444(GOOD),63.594273(GOOD)
@2026-05-15 21:20:00,2955.602539(GOOD),6.587844(GOOD),63.542286(GOOD)
@2026-05-15 21:21:00,2978.132080(GOOD),6.184444(GOOD),63.698082(GOOD)
@2026-05-15 21:22:00,2968.953369(GOOD),6.184444(GOOD),63.535881(GOOD)
@2026-05-15 21:23:00,2913.045410(GOOD),6.184444(GOOD),63.535889(GOOD)
@2026-05-15 21:24:00,3014.013184(GOOD),6.184444(GOOD),63.743484(GOOD)
@2026-05-15 21:25:00,2988.980225(GOOD),6.184444(GOOD),63.529392(GOOD)
@2026-05-15 21:26:00,2943.919922(GOOD),6.184444(GOOD),63.626694(GOOD)
@2026-05-15 21:27:00,2972.291016(GOOD),6.184444(GOOD),63.594299(GOOD)
@2026-05-15 21:28:00,2941.416748(GOOD),6.184444(GOOD),63.458008(GOOD)
@2026-05-15 21:29:00,3019.854492(GOOD),6.050044(GOOD),63.542305(GOOD)
@2026-05-15 21:30:00,2986.477051(GOOD),5.646667(GOOD),63.548634(GOOD)
@2026-05-15 21:31:00,2960.608887(GOOD),5.646667(GOOD),63.444828(GOOD)
@2026-05-15 21:32:00,2901.363281(GOOD),6.184366(GOOD),63.658928(GOOD)
@2026-05-15 21:33:00,2974.794434(GOOD),6.184366(GOOD),63.529228(GOOD)
@2026-05-15 21:34:00,2969.787842(GOOD),6.587766(GOOD),63.516228(GOOD)
@2026-05-15 21:35:00,2938.079102(GOOD),5.646665(GOOD),63.431831(GOOD)
@2026-05-15 21:36:00,3011.510010(GOOD),5.646665(GOOD),63.529240(GOOD)
@2026-05-15 21:37:00,3014.013184(GOOD),6.184364(GOOD),63.438332(GOOD)
@2026-05-15 21:38:00,3076.596924(GOOD),6.184364(GOOD),63.561630(GOOD)
@2026-05-15 21:39:00,2983.973145(GOOD),6.184364(GOOD),63.477333(GOOD)
@2026-05-15 21:40:00,2946.423340(GOOD),5.646663(GOOD),63.535725(GOOD)
@2026-05-15 21:41:00,2980.635742(GOOD),5.646663(GOOD),63.646027(GOOD)
@2026-05-15 21:42:00,2955.602539(GOOD),6.049962(GOOD),63.373425(GOOD)
@2026-05-15 21:43:00,2994.821289(GOOD),5.646660(GOOD),63.451321(GOOD)
@2026-05-15 21:44:00,2978.132080(GOOD),6.184358(GOOD),63.483707(GOOD)
@2026-05-15 21:45:00,2921.390137(GOOD),6.184444(GOOD),63.594055(GOOD)
@2026-05-15 21:46:00,2974.794434(GOOD),6.050044(GOOD),63.522659(GOOD)
@2026-05-15 21:47:00,2955.602539(GOOD),6.050044(GOOD),63.516163(GOOD)
@2026-05-15 21:48:00,3011.510010(GOOD),5.646744(GOOD),63.678368(GOOD)
@2026-05-15 21:49:00,2991.483398(GOOD),6.050042(GOOD),63.594063(GOOD)
@2026-05-15 21:50:00,3023.192139(GOOD),6.050039(GOOD),63.548553(GOOD)
@2026-05-15 21:51:00,2999.827881(GOOD),6.050039(GOOD),63.516163(GOOD)
@2026-05-15 21:52:00,2907.204346(GOOD),6.050037(GOOD),63.470764(GOOD)
@2026-05-15 21:53:00,3034.040283(GOOD),5.646737(GOOD),63.457756(GOOD)
@2026-05-15 21:54:00,2904.701416(GOOD),5.646735(GOOD),63.600349(GOOD)
@2026-05-15 21:55:00,2943.919922(GOOD),6.050032(GOOD),63.503159(GOOD)
@2026-05-15 21:56:00,2938.079102(GOOD),5.646731(GOOD),63.561577(GOOD)
@2026-05-15 21:57:00,3037.377686(GOOD),6.050031(GOOD),63.529175(GOOD)
@2026-05-15 21:58:00,2923.893311(GOOD),5.646730(GOOD),63.606964(GOOD)
@2026-05-15 21:59:00,2932.237793(GOOD),6.050028(GOOD),63.529160(GOOD)
@2026-05-15 22:00:00,3031.536621(GOOD),5.646667(GOOD),63.652454(GOOD)
@2026-05-15 22:01:00,2958.105713(GOOD),5.646667(GOOD),63.671856(GOOD)
@2026-05-15 22:02:00,2958.105713(GOOD),5.646667(GOOD),63.600456(GOOD)
@2026-05-15 22:03:00,2992.317871(GOOD),5.646667(GOOD),63.587559(GOOD)
@2026-05-15 22:04:00,3019.854492(GOOD),5.646664(GOOD),63.548447(GOOD)
@2026-05-15 22:05:00,2933.072266(GOOD),6.049962(GOOD),63.405853(GOOD)
@2026-05-15 22:06:00,3037.377686(GOOD),6.049960(GOOD),63.723770(GOOD)
@2026-05-15 22:07:00,3023.192139(GOOD),5.646660(GOOD),63.619965(GOOD)
@2026-05-15 22:08:00,2992.317871(GOOD),6.184360(GOOD),63.898956(GOOD)
@2026-05-15 22:09:00,3011.510010(GOOD),5.646657(GOOD),63.541946(GOOD)
