$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-05 00:00:00,2076.932373(GOOD),270.098907(GOOD),67.448318(GOOD)
@2026-04-05 00:01:00,2147.025635(GOOD),269.695618(GOOD),67.376923(GOOD)
@2026-04-05 00:02:00,2167.052246(GOOD),270.098907(GOOD),67.467827(GOOD)
@2026-04-05 00:03:00,2113.647705(GOOD),270.098907(GOOD),67.331528(GOOD)
@2026-04-05 00:04:00,2130.336914(GOOD),269.695618(GOOD),67.461327(GOOD)
@2026-04-05 00:05:00,2138.681152(GOOD),272.787842(GOOD),67.532730(GOOD)
@2026-04-05 00:06:00,2127.833496(GOOD),269.157806(GOOD),67.532745(GOOD)
@2026-04-05 00:07:00,2144.522217(GOOD),269.157837(GOOD),67.415932(GOOD)
@2026-04-05 00:08:00,2161.210938(GOOD),269.695404(GOOD),67.474319(GOOD)
@2026-04-05 00:09:00,2152.866699(GOOD),269.157379(GOOD),67.409401(GOOD)
@2026-04-05 00:10:00,2124.495605(GOOD),269.157379(GOOD),67.441811(GOOD)
@2026-04-05 00:11:00,2175.396973(GOOD),270.098358(GOOD),67.617020(GOOD)
@2026-04-05 00:12:00,2167.052246(GOOD),270.501617(GOOD),67.396408(GOOD)
@2026-04-05 00:13:00,2136.177734(GOOD),270.501617(GOOD),67.435295(GOOD)
@2026-04-05 00:14:00,2110.310059(GOOD),266.468292(GOOD),67.409393(GOOD)
@2026-04-05 00:15:00,2111.144775(GOOD),266.468903(GOOD),67.435341(GOOD)
@2026-04-05 00:16:00,2156.204590(GOOD),271.846710(GOOD),67.331650(GOOD)
@2026-04-05 00:17:00,2147.025635(GOOD),268.754517(GOOD),67.318657(GOOD)
@2026-04-05 00:18:00,2152.866699(GOOD),271.846863(GOOD),67.344536(GOOD)
@2026-04-05 00:19:00,2136.177734(GOOD),272.787964(GOOD),67.396439(GOOD)
@2026-04-05 00:20:00,2099.462402(GOOD),266.872467(GOOD),67.435341(GOOD)
@2026-04-05 00:21:00,2203.767822(GOOD),272.384644(GOOD),67.409431(GOOD)
@2026-04-05 00:22:00,2130.336914(GOOD),272.384521(GOOD),67.441833(GOOD)
@2026-04-05 00:23:00,2130.336914(GOOD),267.275604(GOOD),67.422447(GOOD)
@2026-04-05 00:24:00,2124.495605(GOOD),271.443451(GOOD),67.409554(GOOD)
@2026-04-05 00:25:00,2169.555908(GOOD),268.216858(GOOD),67.409554(GOOD)
@2026-04-05 00:26:00,2195.423584(GOOD),268.216858(GOOD),67.331543(GOOD)
@2026-04-05 00:27:00,2158.707764(GOOD),268.216858(GOOD),67.357536(GOOD)
@2026-04-05 00:28:00,2164.549072(GOOD),268.216858(GOOD),67.500229(GOOD)
@2026-04-05 00:29:00,2124.495605(GOOD),269.157959(GOOD),67.331520(GOOD)
@2026-04-05 00:30:00,2152.866699(GOOD),269.157806(GOOD),67.331520(GOOD)
@2026-04-05 00:31:00,2155.369873(GOOD),269.157806(GOOD),67.578133(GOOD)
@2026-04-05 00:32:00,2150.363525(GOOD),269.157806(GOOD),67.428925(GOOD)
@2026-04-05 00:33:00,2121.992188(GOOD),269.157806(GOOD),67.331535(GOOD)
@2026-04-05 00:34:00,2156.204590(GOOD),269.157776(GOOD),67.338028(GOOD)
@2026-04-05 00:35:00,2116.151123(GOOD),269.157776(GOOD),67.448456(GOOD)
@2026-04-05 00:36:00,2187.078857(GOOD),269.157593(GOOD),67.318657(GOOD)
@2026-04-05 00:37:00,2110.310059(GOOD),269.157593(GOOD),67.403053(GOOD)
@2026-04-05 00:38:00,2167.052246(GOOD),268.754303(GOOD),67.299149(GOOD)
@2026-04-05 00:39:00,2158.707764(GOOD),268.754303(GOOD),67.325043(GOOD)
@2026-04-05 00:40:00,2099.462402(GOOD),268.754303(GOOD),67.305634(GOOD)
@2026-04-05 00:41:00,2175.396973(GOOD),268.754303(GOOD),67.305634(GOOD)
@2026-04-05 00:42:00,2172.893311(GOOD),268.754303(GOOD),67.467812(GOOD)
@2026-04-05 00:43:00,2142.018799(GOOD),268.754303(GOOD),67.435333(GOOD)
@2026-04-05 00:44:00,2175.396973(GOOD),268.350891(GOOD),67.299133(GOOD)
@2026-04-05 00:45:00,2101.965576(GOOD),267.813354(GOOD),67.305565(GOOD)
@2026-04-05 00:46:00,2158.707764(GOOD),268.754456(GOOD),67.331467(GOOD)
@2026-04-05 00:47:00,2217.953369(GOOD),268.754456(GOOD),67.363960(GOOD)
@2026-04-05 00:48:00,2101.965576(GOOD),267.813354(GOOD),67.130379(GOOD)
@2026-04-05 00:49:00,2142.018799(GOOD),269.157623(GOOD),67.331474(GOOD)
@2026-04-05 00:50:00,2161.210938(GOOD),268.754303(GOOD),67.467751(GOOD)
@2026-04-05 00:51:00,2226.297607(GOOD),268.754272(GOOD),67.396362(GOOD)
@2026-04-05 00:52:00,2119.489014(GOOD),268.754303(GOOD),67.324974(GOOD)
@2026-04-05 00:53:00,2079.435547(GOOD),267.813232(GOOD),67.396378(GOOD)
@2026-04-05 00:54:00,2156.204590(GOOD),269.695374(GOOD),67.305580(GOOD)
@2026-04-05 00:55:00,2142.018799(GOOD),269.157654(GOOD),67.331474(GOOD)
@2026-04-05 00:56:00,2138.681152(GOOD),268.754333(GOOD),67.312073(GOOD)
@2026-04-05 00:57:00,2091.117920(GOOD),268.216492(GOOD),67.422371(GOOD)
@2026-04-05 00:58:00,2201.264648(GOOD),267.813202(GOOD),67.169289(GOOD)
@2026-04-05 00:59:00,2203.767822(GOOD),268.754272(GOOD),67.318504(GOOD)
@2026-04-05 01:00:00,2189.582275(GOOD),268.351105(GOOD),67.441833(GOOD)
@2026-04-05 01:01:00,2107.806641(GOOD),268.351105(GOOD),67.299133(GOOD)
@2026-04-05 01:02:00,2170.390137(GOOD),268.216705(GOOD),67.435333(GOOD)
@2026-04-05 01:03:00,2187.078857(GOOD),269.157776(GOOD),67.208244(GOOD)
@2026-04-05 01:04:00,2127.833496(GOOD),268.754456(GOOD),67.312149(GOOD)
@2026-04-05 01:05:00,2158.707764(GOOD),269.157623(GOOD),67.305641(GOOD)
@2026-04-05 01:06:00,2158.707764(GOOD),270.098724(GOOD),67.422447(GOOD)
@2026-04-05 01:07:00,2150.363525(GOOD),264.182953(GOOD),67.344543(GOOD)
@2026-04-05 01:08:00,2161.210938(GOOD),264.182953(GOOD),67.344543(GOOD)
@2026-04-05 01:09:00,2142.018799(GOOD),264.183075(GOOD),67.370537(GOOD)
@2026-04-05 01:10:00,2152.866699(GOOD),269.157562(GOOD),67.357529(GOOD)
@2026-04-05 01:11:00,2130.336914(GOOD),268.754303(GOOD),67.253723(GOOD)
@2026-04-05 01:12:00,2142.018799(GOOD),268.754303(GOOD),67.227715(GOOD)
@2026-04-05 01:13:00,2167.052246(GOOD),268.350891(GOOD),67.318527(GOOD)
@2026-04-05 01:14:00,2248.827881(GOOD),268.754303(GOOD),67.292618(GOOD)
@2026-04-05 01:15:00,2232.138672(GOOD),268.754456(GOOD),67.370453(GOOD)
@2026-04-05 01:16:00,2076.932373(GOOD),268.754456(GOOD),67.396362(GOOD)
@2026-04-05 01:17:00,2169.555908(GOOD),268.754517(GOOD),67.331459(GOOD)
@2026-04-05 01:18:00,2127.833496(GOOD),268.216736(GOOD),67.305573(GOOD)
@2026-04-05 01:19:00,2152.866699(GOOD),265.931122(GOOD),67.247154(GOOD)
@2026-04-05 01:20:00,2215.450195(GOOD),269.157837(GOOD),67.299057(GOOD)
@2026-04-05 01:21:00,2156.204590(GOOD),269.561096(GOOD),67.266571(GOOD)
@2026-04-05 01:22:00,2156.204590(GOOD),264.586731(GOOD),67.266571(GOOD)
@2026-04-05 01:23:00,2167.052246(GOOD),271.443268(GOOD),67.234184(GOOD)
@2026-04-05 01:24:00,2169.555908(GOOD),266.468872(GOOD),67.389877(GOOD)
@2026-04-05 01:25:00,2136.177734(GOOD),266.468872(GOOD),67.227676(GOOD)
@2026-04-05 01:26:00,2096.124512(GOOD),266.468872(GOOD),67.240677(GOOD)
@2026-04-05 01:27:00,2183.741211(GOOD),266.468872(GOOD),67.337967(GOOD)
@2026-04-05 01:28:00,2107.806641(GOOD),266.468872(GOOD),67.279564(GOOD)
@2026-04-05 01:29:00,2121.992188(GOOD),266.468872(GOOD),67.175751(GOOD)
@2026-04-05 01:30:00,2164.549072(GOOD),266.468903(GOOD),67.247169(GOOD)
@2026-04-05 01:31:00,2183.741211(GOOD),267.275635(GOOD),67.376877(GOOD)
@2026-04-05 01:32:00,2142.018799(GOOD),266.872345(GOOD),67.091377(GOOD)
@2026-04-05 01:33:00,2152.866699(GOOD),266.872345(GOOD),67.344482(GOOD)
@2026-04-05 01:34:00,2138.681152(GOOD),266.872345(GOOD),67.266586(GOOD)
@2026-04-05 01:35:00,2158.707764(GOOD),266.872345(GOOD),67.234184(GOOD)
@2026-04-05 01:36:00,2192.085449(GOOD),266.872345(GOOD),67.195274(GOOD)
@2026-04-05 01:37:00,2167.052246(GOOD),266.468933(GOOD),67.188774(GOOD)
@2026-04-05 01:38:00,2136.177734(GOOD),266.872345(GOOD),67.234169(GOOD)
@2026-04-05 01:39:00,2138.681152(GOOD),267.410034(GOOD),67.143265(GOOD)
@2026-04-05 01:40:00,2147.025635(GOOD),266.872345(GOOD),67.227676(GOOD)
@2026-04-05 01:41:00,2203.767822(GOOD),267.275757(GOOD),67.214668(GOOD)
@2026-04-05 01:42:00,2144.522217(GOOD),269.561279(GOOD),67.273071(GOOD)
@2026-04-05 01:43:00,2124.495605(GOOD),263.780212(GOOD),67.208046(GOOD)
@2026-04-05 01:44:00,2242.986816(GOOD),264.586914(GOOD),67.182259(GOOD)
@2026-04-05 01:45:00,2116.151123(GOOD),264.183350(GOOD),67.169304(GOOD)
@2026-04-05 01:46:00,2150.363525(GOOD),264.183472(GOOD),67.286110(GOOD)
@2026-04-05 01:47:00,2189.582275(GOOD),264.183472(GOOD),67.240723(GOOD)
@2026-04-05 01:48:00,2113.647705(GOOD),264.586853(GOOD),67.292610(GOOD)
@2026-04-05 01:49:00,2124.495605(GOOD),264.183350(GOOD),67.201813(GOOD)
@2026-04-05 01:50:00,2158.707764(GOOD),263.780029(GOOD),67.136917(GOOD)
@2026-04-05 01:51:00,2164.549072(GOOD),264.183319(GOOD),67.344536(GOOD)
@2026-04-05 01:52:00,2144.522217(GOOD),265.124542(GOOD),67.085030(GOOD)
@2026-04-05 01:53:00,2147.025635(GOOD),265.527985(GOOD),67.305626(GOOD)
@2026-04-05 01:54:00,2195.423584(GOOD),265.528015(GOOD),67.136932(GOOD)
@2026-04-05 01:55:00,2215.450195(GOOD),265.528015(GOOD),67.149834(GOOD)
@2026-04-05 01:56:00,2152.866699(GOOD),265.124695(GOOD),67.136932(GOOD)
@2026-04-05 01:57:00,2124.495605(GOOD),265.124695(GOOD),67.143341(GOOD)
@2026-04-05 01:58:00,2130.336914(GOOD),265.124695(GOOD),67.130447(GOOD)
@2026-04-05 01:59:00,2110.310059(GOOD),264.721283(GOOD),67.143333(GOOD)
@2026-04-05 02:00:00,2156.204590(GOOD),265.124451(GOOD),67.110909(GOOD)
@2026-04-05 02:01:00,2111.144775(GOOD),264.586548(GOOD),67.195335(GOOD)
@2026-04-05 02:02:00,2183.741211(GOOD),264.586548(GOOD),67.227722(GOOD)
@2026-04-05 02:03:00,2119.489014(GOOD),264.586548(GOOD),67.201813(GOOD)
@2026-04-05 02:04:00,2132.839844(GOOD),264.183136(GOOD),67.279617(GOOD)
@2026-04-05 02:05:00,2167.052246(GOOD),263.242035(GOOD),67.247231(GOOD)
@2026-04-05 02:06:00,2107.806641(GOOD),268.754486(GOOD),67.110924(GOOD)
@2026-04-05 02:07:00,2110.310059(GOOD),269.561096(GOOD),67.104416(GOOD)
@2026-04-05 02:08:00,2189.582275(GOOD),263.779968(GOOD),67.273117(GOOD)
@2026-04-05 02:09:00,2138.681152(GOOD),263.779968(GOOD),67.078514(GOOD)
@2026-04-05 02:10:00,2101.965576(GOOD),263.242157(GOOD),67.020096(GOOD)
@2026-04-05 02:11:00,2153.701172(GOOD),262.301086(GOOD),66.994087(GOOD)
@2026-04-05 02:12:00,2189.582275(GOOD),269.157654(GOOD),67.253677(GOOD)
@2026-04-05 02:13:00,2150.363525(GOOD),263.242035(GOOD),67.175766(GOOD)
@2026-04-05 02:14:00,2132.839844(GOOD),269.157654(GOOD),67.214668(GOOD)
@2026-04-05 02:15:00,2152.866699(GOOD),268.216675(GOOD),67.240685(GOOD)
@2026-04-05 02:16:00,2223.794678(GOOD),268.754486(GOOD),67.123863(GOOD)
@2026-04-05 02:17:00,2164.549072(GOOD),268.216736(GOOD),67.097878(GOOD)
@2026-04-05 02:18:00,2101.965576(GOOD),268.351105(GOOD),67.195274(GOOD)
@2026-04-05 02:19:00,2192.920166(GOOD),268.754517(GOOD),67.253677(GOOD)
@2026-04-05 02:20:00,2136.177734(GOOD),268.216888(GOOD),67.227684(GOOD)
@2026-04-05 02:21:00,2130.336914(GOOD),267.410339(GOOD),67.175781(GOOD)
@2026-04-05 02:22:00,2203.767822(GOOD),268.754852(GOOD),67.110886(GOOD)
@2026-04-05 02:23:00,2130.336914(GOOD),268.754730(GOOD),67.097885(GOOD)
@2026-04-05 02:24:00,2156.204590(GOOD),267.410217(GOOD),67.130402(GOOD)
@2026-04-05 02:25:00,2192.085449(GOOD),262.435822(GOOD),67.052490(GOOD)
@2026-04-05 02:26:00,2124.495605(GOOD),266.469299(GOOD),67.149803(GOOD)
@2026-04-05 02:27:00,2124.495605(GOOD),262.436005(GOOD),67.156303(GOOD)
@2026-04-05 02:28:00,2164.549072(GOOD),263.242615(GOOD),67.195320(GOOD)
@2026-04-05 02:29:00,2158.707764(GOOD),263.780548(GOOD),67.020111(GOOD)
@2026-04-05 02:30:00,2138.681152(GOOD),264.183350(GOOD),67.136864(GOOD)
@2026-04-05 02:31:00,2175.396973(GOOD),264.721130(GOOD),67.162643(GOOD)
@2026-04-05 02:32:00,2142.018799(GOOD),264.721130(GOOD),67.227547(GOOD)
@2026-04-05 02:33:00,2152.866699(GOOD),264.990143(GOOD),67.188751(GOOD)
@2026-04-05 02:34:00,2085.276611(GOOD),261.897949(GOOD),66.942039(GOOD)
@2026-04-05 02:35:00,2144.522217(GOOD),267.813568(GOOD),67.123741(GOOD)
@2026-04-05 02:36:00,2121.992188(GOOD),266.872345(GOOD),67.175629(GOOD)
@2026-04-05 02:37:00,2181.237793(GOOD),264.183319(GOOD),67.084831(GOOD)
@2026-04-05 02:38:00,2116.151123(GOOD),267.813568(GOOD),67.337822(GOOD)
@2026-04-05 02:39:00,2124.495605(GOOD),261.897827(GOOD),67.006920(GOOD)
@2026-04-05 02:40:00,2142.018799(GOOD),261.897827(GOOD),67.091232(GOOD)
@2026-04-05 02:41:00,2121.992188(GOOD),261.897797(GOOD),67.110741(GOOD)
@2026-04-05 02:42:00,2161.210938(GOOD),261.494354(GOOD),67.149643(GOOD)
@2026-04-05 02:43:00,2091.117920(GOOD),263.779816(GOOD),67.130356(GOOD)
@2026-04-05 02:44:00,2147.025635(GOOD),266.872131(GOOD),67.162643(GOOD)
@2026-04-05 02:45:00,2113.647705(GOOD),266.872253(GOOD),67.136864(GOOD)
@2026-04-05 02:46:00,2136.177734(GOOD),259.208862(GOOD),67.117371(GOOD)
@2026-04-05 02:47:00,2113.647705(GOOD),265.527771(GOOD),67.182281(GOOD)
@2026-04-05 02:48:00,2192.920166(GOOD),264.586700(GOOD),67.097878(GOOD)
@2026-04-05 02:49:00,2113.647705(GOOD),266.468872(GOOD),66.968178(GOOD)
@2026-04-05 02:50:00,2138.681152(GOOD),260.553253(GOOD),67.110886(GOOD)
@2026-04-05 02:51:00,2138.681152(GOOD),265.931061(GOOD),66.922684(GOOD)
@2026-04-05 02:52:00,2206.271240(GOOD),265.931061(GOOD),67.013580(GOOD)
@2026-04-05 02:53:00,2147.025635(GOOD),265.931061(GOOD),67.039497(GOOD)
@2026-04-05 02:54:00,2132.839844(GOOD),265.527649(GOOD),67.052490(GOOD)
@2026-04-05 02:55:00,2152.866699(GOOD),267.275452(GOOD),67.130386(GOOD)
@2026-04-05 02:56:00,2144.522217(GOOD),264.183258(GOOD),67.149788(GOOD)
@2026-04-05 02:57:00,2150.363525(GOOD),261.359955(GOOD),67.058990(GOOD)
@2026-04-05 02:58:00,2195.423584(GOOD),262.301056(GOOD),67.110893(GOOD)
@2026-04-05 02:59:00,2161.210938(GOOD),260.956665(GOOD),67.149796(GOOD)
@2026-04-05 03:00:00,2144.522217(GOOD),261.494446(GOOD),67.084953(GOOD)
@2026-04-05 03:01:00,2107.806641(GOOD),265.124542(GOOD),66.974442(GOOD)
@2026-04-05 03:02:00,2099.462402(GOOD),266.469116(GOOD),66.935547(GOOD)
@2026-04-05 03:03:00,2162.045410(GOOD),266.066010(GOOD),67.000450(GOOD)
@2026-04-05 03:04:00,2138.681152(GOOD),260.553833(GOOD),66.993950(GOOD)
@2026-04-05 03:05:00,2184.575684(GOOD),265.528381(GOOD),67.201645(GOOD)
@2026-04-05 03:06:00,2158.707764(GOOD),263.242737(GOOD),67.032822(GOOD)
