$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-09 00:00:00,3300.227783(GOOD),278.299988(GOOD),60.648205(GOOD)
@2026-05-09 00:01:00,3302.731201(GOOD),278.299988(GOOD),60.700104(GOOD)
@2026-05-09 00:02:00,3268.518799(GOOD),278.299988(GOOD),60.778004(GOOD)
@2026-05-09 00:03:00,3248.492188(GOOD),278.703278(GOOD),60.648209(GOOD)
@2026-05-09 00:04:00,3262.677734(GOOD),278.299988(GOOD),60.700100(GOOD)
@2026-05-09 00:05:00,3302.731201(GOOD),278.300018(GOOD),60.661198(GOOD)
@2026-05-09 00:06:00,3336.109131(GOOD),278.300018(GOOD),60.544403(GOOD)
@2026-05-09 00:07:00,3231.803223(GOOD),278.703278(GOOD),60.700092(GOOD)
@2026-05-09 00:08:00,3271.856934(GOOD),278.299957(GOOD),60.628689(GOOD)
@2026-05-09 00:09:00,3237.644287(GOOD),278.299957(GOOD),60.648193(GOOD)
@2026-05-09 00:10:00,3249.326660(GOOD),278.703156(GOOD),60.713104(GOOD)
@2026-05-09 00:11:00,3288.545654(GOOD),278.299957(GOOD),60.713100(GOOD)
@2026-05-09 00:12:00,3274.360107(GOOD),278.299957(GOOD),60.583302(GOOD)
@2026-05-09 00:13:00,3251.830322(GOOD),278.299957(GOOD),60.726109(GOOD)
@2026-05-09 00:14:00,3266.015869(GOOD),278.299957(GOOD),60.648205(GOOD)
@2026-05-09 00:15:00,3251.830322(GOOD),276.955536(GOOD),60.583317(GOOD)
@2026-05-09 00:16:00,3237.644287(GOOD),277.358948(GOOD),60.563919(GOOD)
@2026-05-09 00:17:00,3287.711182(GOOD),277.358948(GOOD),60.693611(GOOD)
@2026-05-09 00:18:00,3280.201172(GOOD),276.955536(GOOD),60.739006(GOOD)
@2026-05-09 00:19:00,3333.605469(GOOD),277.358948(GOOD),60.563904(GOOD)
@2026-05-09 00:20:00,3291.048828(GOOD),278.300049(GOOD),60.550903(GOOD)
@2026-05-09 00:21:00,3313.579102(GOOD),278.703339(GOOD),60.466507(GOOD)
@2026-05-09 00:22:00,3280.201172(GOOD),278.300049(GOOD),60.576797(GOOD)
@2026-05-09 00:23:00,3245.989014(GOOD),278.300049(GOOD),60.505508(GOOD)
@2026-05-09 00:24:00,3229.300049(GOOD),274.670044(GOOD),60.667698(GOOD)
@2026-05-09 00:25:00,3336.943604(GOOD),278.703308(GOOD),60.596294(GOOD)
@2026-05-09 00:26:00,3291.883301(GOOD),278.703308(GOOD),60.427601(GOOD)
@2026-05-09 00:27:00,3370.321289(GOOD),278.703156(GOOD),60.648197(GOOD)
@2026-05-09 00:28:00,3302.731201(GOOD),278.703156(GOOD),60.635197(GOOD)
@2026-05-09 00:29:00,3294.386719(GOOD),278.703156(GOOD),60.635201(GOOD)
@2026-05-09 00:30:00,3254.333496(GOOD),279.644440(GOOD),60.550873(GOOD)
@2026-05-09 00:31:00,3327.764404(GOOD),279.644409(GOOD),60.661179(GOOD)
@2026-05-09 00:32:00,3274.360107(GOOD),279.644409(GOOD),60.518394(GOOD)
@2026-05-09 00:33:00,3311.075928(GOOD),279.241150(GOOD),60.453499(GOOD)
@2026-05-09 00:34:00,3271.856934(GOOD),272.787842(GOOD),60.518410(GOOD)
@2026-05-09 00:35:00,3288.545654(GOOD),279.241150(GOOD),60.810410(GOOD)
@2026-05-09 00:36:00,3325.261230(GOOD),277.359070(GOOD),60.576820(GOOD)
@2026-05-09 00:37:00,3260.174316(GOOD),276.014557(GOOD),60.615810(GOOD)
@2026-05-09 00:38:00,3313.579102(GOOD),276.014557(GOOD),60.758514(GOOD)
@2026-05-09 00:39:00,3308.572021(GOOD),276.417969(GOOD),60.615810(GOOD)
@2026-05-09 00:40:00,3314.413330(GOOD),276.014557(GOOD),60.434105(GOOD)
@2026-05-09 00:41:00,3325.261230(GOOD),276.417969(GOOD),60.706612(GOOD)
@2026-05-09 00:42:00,3302.731201(GOOD),276.014557(GOOD),60.518402(GOOD)
@2026-05-09 00:43:00,3322.758057(GOOD),276.417969(GOOD),60.524891(GOOD)
@2026-05-09 00:44:00,3217.617920(GOOD),276.014557(GOOD),60.492496(GOOD)
@2026-05-09 00:45:00,3311.075928(GOOD),276.014435(GOOD),60.473011(GOOD)
@2026-05-09 00:46:00,3370.321289(GOOD),276.417847(GOOD),60.434109(GOOD)
@2026-05-09 00:47:00,3288.545654(GOOD),276.014435(GOOD),60.369225(GOOD)
@2026-05-09 00:48:00,3350.294678(GOOD),276.417847(GOOD),60.421127(GOOD)
@2026-05-09 00:49:00,3268.518799(GOOD),276.014435(GOOD),60.596321(GOOD)
@2026-05-09 00:50:00,3316.916992(GOOD),276.417847(GOOD),60.499039(GOOD)
@2026-05-09 00:51:00,3370.321289(GOOD),276.417847(GOOD),60.628735(GOOD)
@2026-05-09 00:52:00,3316.916992(GOOD),276.014435(GOOD),60.466537(GOOD)
@2026-05-09 00:53:00,3223.458984(GOOD),272.787842(GOOD),60.570450(GOOD)
@2026-05-09 00:54:00,3361.976807(GOOD),276.552246(GOOD),60.401760(GOOD)
@2026-05-09 00:55:00,3359.473633(GOOD),270.502228(GOOD),60.473156(GOOD)
@2026-05-09 00:56:00,3271.856934(GOOD),276.955536(GOOD),60.330452(GOOD)
@2026-05-09 00:57:00,3316.916992(GOOD),271.443329(GOOD),60.447128(GOOD)
@2026-05-09 00:58:00,3336.109131(GOOD),274.670044(GOOD),60.537926(GOOD)
@2026-05-09 00:59:00,3370.321289(GOOD),276.014435(GOOD),60.460030(GOOD)
@2026-05-09 01:00:00,3280.201172(GOOD),276.417786(GOOD),60.758511(GOOD)
@2026-05-09 01:01:00,3328.599121(GOOD),276.014374(GOOD),60.297821(GOOD)
@2026-05-09 01:02:00,3302.731201(GOOD),276.014404(GOOD),60.550926(GOOD)
@2026-05-09 01:03:00,3314.413330(GOOD),276.014404(GOOD),60.544430(GOOD)
@2026-05-09 01:04:00,3325.261230(GOOD),276.014404(GOOD),60.395145(GOOD)
@2026-05-09 01:05:00,3311.075928(GOOD),276.014404(GOOD),60.427750(GOOD)
