$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-06 20:00:00,2158.707764(GOOD),266.468903(GOOD),66.630745(GOOD)
@2026-04-06 20:01:00,2187.078857(GOOD),267.275574(GOOD),66.702141(GOOD)
@2026-04-06 20:02:00,2073.594482(GOOD),265.931091(GOOD),66.630737(GOOD)
@2026-04-06 20:03:00,2161.210938(GOOD),265.931091(GOOD),66.708611(GOOD)
@2026-04-06 20:04:00,2167.052246(GOOD),264.586670(GOOD),66.546402(GOOD)
@2026-04-06 20:05:00,2215.450195(GOOD),264.586670(GOOD),66.682709(GOOD)
@2026-04-06 20:06:00,2192.920166(GOOD),265.527802(GOOD),66.624290(GOOD)
@2026-04-06 20:07:00,2181.237793(GOOD),262.838898(GOOD),66.617790(GOOD)
@2026-04-06 20:08:00,2198.761230(GOOD),265.527802(GOOD),66.624290(GOOD)
@2026-04-06 20:09:00,2172.893311(GOOD),265.527832(GOOD),66.624290(GOOD)
@2026-04-06 20:10:00,2138.681152(GOOD),265.527802(GOOD),66.643707(GOOD)
@2026-04-06 20:11:00,2187.078857(GOOD),265.931061(GOOD),66.572296(GOOD)
@2026-04-06 20:12:00,2195.423584(GOOD),265.527649(GOOD),66.585289(GOOD)
@2026-04-06 20:13:00,2152.866699(GOOD),265.527649(GOOD),66.546402(GOOD)
@2026-04-06 20:14:00,2161.210938(GOOD),265.124298(GOOD),66.572296(GOOD)
@2026-04-06 20:15:00,2177.899902(GOOD),263.780029(GOOD),66.669678(GOOD)
@2026-04-06 20:16:00,2260.510010(GOOD),263.242218(GOOD),66.585281(GOOD)
@2026-04-06 20:17:00,2195.423584(GOOD),268.754547(GOOD),66.474968(GOOD)
@2026-04-06 20:18:00,2158.707764(GOOD),265.124664(GOOD),66.669670(GOOD)
@2026-04-06 20:19:00,2147.025635(GOOD),264.586853(GOOD),66.565865(GOOD)
@2026-04-06 20:20:00,2164.549072(GOOD),262.301331(GOOD),66.578751(GOOD)
@2026-04-06 20:21:00,2242.986816(GOOD),267.410339(GOOD),66.539742(GOOD)
@2026-04-06 20:22:00,2209.608887(GOOD),267.275970(GOOD),66.546227(GOOD)
@2026-04-06 20:23:00,2221.291016(GOOD),267.410370(GOOD),66.513809(GOOD)
@2026-04-06 20:24:00,2192.085449(GOOD),265.124908(GOOD),66.572121(GOOD)
@2026-04-06 20:25:00,2198.761230(GOOD),264.990417(GOOD),66.604607(GOOD)
@2026-04-06 20:26:00,2197.926758(GOOD),264.587250(GOOD),66.384010(GOOD)
@2026-04-06 20:27:00,2181.237793(GOOD),263.780334(GOOD),66.448921(GOOD)
@2026-04-06 20:28:00,2130.336914(GOOD),268.754700(GOOD),66.286629(GOOD)
@2026-04-06 20:29:00,2175.396973(GOOD),268.216888(GOOD),66.461845(GOOD)
@2026-04-06 20:30:00,2121.992188(GOOD),265.124451(GOOD),66.637238(GOOD)
@2026-04-06 20:31:00,2147.025635(GOOD),264.586700(GOOD),66.436127(GOOD)
@2026-04-06 20:32:00,2209.608887(GOOD),265.124481(GOOD),66.539940(GOOD)
@2026-04-06 20:33:00,2189.582275(GOOD),264.720947(GOOD),66.462036(GOOD)
@2026-04-06 20:34:00,2152.866699(GOOD),264.586365(GOOD),66.319336(GOOD)
@2026-04-06 20:35:00,2223.794678(GOOD),265.124115(GOOD),66.416649(GOOD)
@2026-04-06 20:36:00,2144.522217(GOOD),265.527374(GOOD),66.494659(GOOD)
@2026-04-06 20:37:00,2240.483643(GOOD),265.527252(GOOD),66.468544(GOOD)
@2026-04-06 20:38:00,2217.953369(GOOD),266.871704(GOOD),66.501167(GOOD)
@2026-04-06 20:39:00,2164.549072(GOOD),267.409271(GOOD),66.449265(GOOD)
@2026-04-06 20:40:00,2206.271240(GOOD),267.409271(GOOD),66.494652(GOOD)
@2026-04-06 20:41:00,2201.264648(GOOD),267.409393(GOOD),66.449127(GOOD)
@2026-04-06 20:42:00,2200.429932(GOOD),266.468170(GOOD),66.416626(GOOD)
@2026-04-06 20:43:00,2136.177734(GOOD),266.871582(GOOD),66.494537(GOOD)
@2026-04-06 20:44:00,2156.204590(GOOD),265.123779(GOOD),66.520439(GOOD)
@2026-04-06 20:45:00,2147.859863(GOOD),265.527802(GOOD),66.520439(GOOD)
@2026-04-06 20:46:00,2158.707764(GOOD),265.527802(GOOD),66.501022(GOOD)
@2026-04-06 20:47:00,2181.237793(GOOD),265.931091(GOOD),66.462029(GOOD)
@2026-04-06 20:48:00,2150.363525(GOOD),265.931091(GOOD),66.455620(GOOD)
