$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-05 00:00:00,1526.198853(GOOD),533.610046(GOOD),3.359824(GOOD)
@2026-03-05 00:01:00,1557.073120(GOOD),534.416748(GOOD),3.554524(GOOD)
@2026-03-05 00:02:00,1528.702515(GOOD),533.610046(GOOD),3.496124(GOOD)
@2026-03-05 00:03:00,1531.205933(GOOD),534.013428(GOOD),3.457225(GOOD)
@2026-03-05 00:04:00,1502.834961(GOOD),532.668945(GOOD),3.327425(GOOD)
@2026-03-05 00:05:00,1559.577393(GOOD),532.803467(GOOD),3.450726(GOOD)
@2026-03-05 00:06:00,1531.205933(GOOD),532.669250(GOOD),3.392326(GOOD)
@2026-03-05 00:07:00,1512.013794(GOOD),533.610718(GOOD),3.340426(GOOD)
@2026-03-05 00:08:00,1523.695435(GOOD),533.207581(GOOD),3.509126(GOOD)
@2026-03-05 00:09:00,1514.516357(GOOD),532.267273(GOOD),3.398825(GOOD)
@2026-03-05 00:10:00,1526.198486(GOOD),533.208557(GOOD),3.541525(GOOD)
@2026-03-05 00:11:00,1554.570190(GOOD),533.074524(GOOD),3.573924(GOOD)
@2026-03-05 00:12:00,1542.888184(GOOD),532.267944(GOOD),3.327425(GOOD)
@2026-03-05 00:13:00,1534.543213(GOOD),533.209534(GOOD),3.528524(GOOD)
@2026-03-05 00:14:00,1540.384155(GOOD),532.672180(GOOD),3.262524(GOOD)
@2026-03-05 00:15:00,1562.914429(GOOD),533.610046(GOOD),3.509063(GOOD)
@2026-03-05 00:16:00,1514.517334(GOOD),532.668945(GOOD),3.392263(GOOD)
@2026-03-05 00:17:00,1557.074097(GOOD),532.668945(GOOD),3.255963(GOOD)
@2026-03-05 00:18:00,1528.703491(GOOD),532.669067(GOOD),3.619362(GOOD)
@2026-03-05 00:19:00,1539.551636(GOOD),533.072327(GOOD),3.457162(GOOD)
@2026-03-05 00:20:00,1506.174316(GOOD),533.072205(GOOD),3.418162(GOOD)
@2026-03-05 00:21:00,1514.518677(GOOD),532.669189(GOOD),3.567462(GOOD)
@2026-03-05 00:22:00,1522.862549(GOOD),532.669189(GOOD),3.450663(GOOD)
@2026-03-05 00:23:00,1508.676758(GOOD),532.669067(GOOD),3.457164(GOOD)
@2026-03-05 00:24:00,1542.889160(GOOD),532.265930(GOOD),3.496064(GOOD)
@2026-03-05 00:25:00,1539.551270(GOOD),532.266052(GOOD),3.346764(GOOD)
@2026-03-05 00:26:00,1514.517700(GOOD),532.668884(GOOD),3.483064(GOOD)
@2026-03-05 00:27:00,1554.570923(GOOD),532.265625(GOOD),3.509065(GOOD)
@2026-03-05 00:28:00,1526.199829(GOOD),533.072205(GOOD),3.379266(GOOD)
@2026-03-05 00:29:00,1497.828369(GOOD),532.265564(GOOD),3.353267(GOOD)
@2026-03-05 00:30:00,1506.172363(GOOD),532.265564(GOOD),3.314404(GOOD)
@2026-03-05 00:31:00,1469.456665(GOOD),532.668701(GOOD),3.522004(GOOD)
@2026-03-05 00:32:00,1537.046631(GOOD),532.265137(GOOD),3.385804(GOOD)
@2026-03-05 00:33:00,1506.172485(GOOD),532.668457(GOOD),3.684304(GOOD)
@2026-03-05 00:34:00,1491.986694(GOOD),532.668457(GOOD),3.385805(GOOD)
@2026-03-05 00:35:00,1520.358032(GOOD),532.668396(GOOD),3.535004(GOOD)
@2026-03-05 00:36:00,1557.073364(GOOD),532.668457(GOOD),3.522004(GOOD)
@2026-03-05 00:37:00,1528.702271(GOOD),532.668579(GOOD),3.496104(GOOD)
@2026-03-05 00:38:00,1537.046997(GOOD),532.265137(GOOD),3.366304(GOOD)
@2026-03-05 00:39:00,1542.887817(GOOD),531.727356(GOOD),3.431204(GOOD)
@2026-03-05 00:40:00,1540.384399(GOOD),531.727356(GOOD),3.483104(GOOD)
@2026-03-05 00:41:00,1500.330444(GOOD),531.727356(GOOD),3.243005(GOOD)
@2026-03-05 00:42:00,1537.046387(GOOD),531.324036(GOOD),3.522004(GOOD)
@2026-03-05 00:43:00,1551.231567(GOOD),531.727356(GOOD),3.567504(GOOD)
@2026-03-05 00:44:00,1531.204956(GOOD),531.727356(GOOD),3.509104(GOOD)
