$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-30 20:00:00,1997.660034(GOOD),252.352234(GOOD),64.911255(GOOD)
@2026-03-30 20:01:00,2003.500977(GOOD),252.755630(GOOD),64.885262(GOOD)
@2026-03-30 20:02:00,1960.944580(GOOD),252.352234(GOOD),65.002068(GOOD)
@2026-03-30 20:03:00,1969.288940(GOOD),252.352234(GOOD),64.963165(GOOD)
@2026-03-30 20:04:00,1960.944336(GOOD),252.352234(GOOD),64.904770(GOOD)
@2026-03-30 20:05:00,1957.607422(GOOD),252.352234(GOOD),65.177277(GOOD)
@2026-03-30 20:06:00,1966.785767(GOOD),252.352234(GOOD),64.930687(GOOD)
@2026-03-30 20:07:00,1997.660400(GOOD),252.352234(GOOD),64.937187(GOOD)
@2026-03-30 20:08:00,1946.758789(GOOD),252.755630(GOOD),65.099396(GOOD)
@2026-03-30 20:09:00,1938.414185(GOOD),252.352234(GOOD),64.950188(GOOD)
@2026-03-30 20:10:00,1938.414185(GOOD),252.352234(GOOD),64.969681(GOOD)
@2026-03-30 20:11:00,1963.447510(GOOD),252.352234(GOOD),64.904808(GOOD)
@2026-03-30 20:12:00,1966.784302(GOOD),252.755630(GOOD),64.911301(GOOD)
@2026-03-30 20:13:00,2006.003784(GOOD),252.352234(GOOD),65.002113(GOOD)
@2026-03-30 20:14:00,1960.943359(GOOD),252.352234(GOOD),64.995636(GOOD)
@2026-03-30 20:15:00,1955.103394(GOOD),252.352234(GOOD),64.917740(GOOD)
@2026-03-30 20:16:00,1958.441406(GOOD),252.352234(GOOD),64.969734(GOOD)
@2026-03-30 20:17:00,1963.448364(GOOD),252.352234(GOOD),64.943733(GOOD)
@2026-03-30 20:18:00,1966.785767(GOOD),252.755630(GOOD),65.002136(GOOD)
@2026-03-30 20:19:00,2000.163696(GOOD),252.352234(GOOD),64.989136(GOOD)
@2026-03-30 20:20:00,1985.977051(GOOD),252.352234(GOOD),65.112442(GOOD)
@2026-03-30 20:21:00,2006.003662(GOOD),252.352234(GOOD),64.937355(GOOD)
@2026-03-30 20:22:00,1949.262085(GOOD),252.755630(GOOD),65.008759(GOOD)
@2026-03-30 20:23:00,1980.971558(GOOD),252.352234(GOOD),64.950363(GOOD)
@2026-03-30 20:24:00,2054.402100(GOOD),252.352234(GOOD),64.937363(GOOD)
@2026-03-30 20:25:00,1980.136841(GOOD),252.352234(GOOD),64.989250(GOOD)
@2026-03-30 20:26:00,2009.342163(GOOD),252.755630(GOOD),65.021637(GOOD)
@2026-03-30 20:27:00,1963.447876(GOOD),252.352234(GOOD),65.002251(GOOD)
@2026-03-30 20:28:00,1964.281982(GOOD),252.352234(GOOD),64.963226(GOOD)
@2026-03-30 20:29:00,1949.261719(GOOD),252.352234(GOOD),64.937210(GOOD)
@2026-03-30 20:30:00,1980.971436(GOOD),252.352234(GOOD),64.995605(GOOD)
@2026-03-30 20:31:00,1985.978271(GOOD),252.755630(GOOD),65.041016(GOOD)
@2026-03-30 20:32:00,1991.819092(GOOD),251.948929(GOOD),65.034523(GOOD)
@2026-03-30 20:33:00,1971.791870(GOOD),252.352234(GOOD),64.937218(GOOD)
@2026-03-30 20:34:00,1977.633545(GOOD),252.352234(GOOD),65.177322(GOOD)
@2026-03-30 20:35:00,1949.262085(GOOD),252.352234(GOOD),64.995598(GOOD)
@2026-03-30 20:36:00,1991.819214(GOOD),251.948929(GOOD),65.073502(GOOD)
@2026-03-30 20:37:00,1924.230103(GOOD),252.352234(GOOD),65.021584(GOOD)
@2026-03-30 20:38:00,2015.184937(GOOD),252.352234(GOOD),64.995583(GOOD)
@2026-03-30 20:39:00,2003.501953(GOOD),252.352234(GOOD),65.092888(GOOD)
@2026-03-30 20:40:00,1985.979004(GOOD),252.352234(GOOD),65.099380(GOOD)
@2026-03-30 20:41:00,2040.218018(GOOD),252.352234(GOOD),65.092865(GOOD)
@2026-03-30 20:42:00,1963.449341(GOOD),252.352234(GOOD),65.008560(GOOD)
@2026-03-30 20:43:00,2020.191284(GOOD),252.352234(GOOD),65.015053(GOOD)
@2026-03-30 20:44:00,1995.158081(GOOD),251.949051(GOOD),64.976051(GOOD)
@2026-03-30 20:45:00,2006.004395(GOOD),251.948914(GOOD),64.982628(GOOD)
@2026-03-30 20:46:00,2006.004639(GOOD),254.637817(GOOD),64.995644(GOOD)
@2026-03-30 20:47:00,1977.633179(GOOD),256.520020(GOOD),65.060654(GOOD)
@2026-03-30 20:48:00,2042.719727(GOOD),256.923309(GOOD),64.937248(GOOD)
@2026-03-30 20:49:00,1952.599365(GOOD),256.923309(GOOD),64.982628(GOOD)
@2026-03-30 20:50:00,1997.659302(GOOD),256.923309(GOOD),65.112442(GOOD)
@2026-03-30 20:51:00,2042.719482(GOOD),256.385620(GOOD),65.054153(GOOD)
@2026-03-30 20:52:00,1972.625732(GOOD),256.923309(GOOD),65.021767(GOOD)
@2026-03-30 20:53:00,2042.718750(GOOD),257.326721(GOOD),64.943863(GOOD)
@2026-03-30 20:54:00,1938.412964(GOOD),256.923309(GOOD),64.995789(GOOD)
@2026-03-30 20:55:00,1972.625122(GOOD),256.923279(GOOD),64.950378(GOOD)
@2026-03-30 20:56:00,2008.506470(GOOD),257.326691(GOOD),65.086571(GOOD)
@2026-03-30 20:57:00,1969.288086(GOOD),257.326691(GOOD),65.054161(GOOD)
@2026-03-30 20:58:00,2003.499756(GOOD),257.326691(GOOD),65.080170(GOOD)
@2026-03-30 20:59:00,2009.341431(GOOD),257.729980(GOOD),64.963356(GOOD)
@2026-03-30 21:00:00,1991.818970(GOOD),257.326660(GOOD),64.995605(GOOD)
@2026-03-30 21:01:00,2000.997559(GOOD),257.326660(GOOD),65.034508(GOOD)
@2026-03-30 21:02:00,2028.534668(GOOD),257.326660(GOOD),65.073517(GOOD)
@2026-03-30 21:03:00,2020.189331(GOOD),257.326660(GOOD),65.008629(GOOD)
@2026-03-30 21:04:00,1963.447021(GOOD),257.326660(GOOD),64.852928(GOOD)
@2026-03-30 21:05:00,2026.029663(GOOD),257.326660(GOOD),65.054039(GOOD)
@2026-03-30 21:06:00,1991.817749(GOOD),257.326660(GOOD),64.989136(GOOD)
@2026-03-30 21:07:00,2006.003296(GOOD),257.326660(GOOD),65.041039(GOOD)
@2026-03-30 21:08:00,1969.288086(GOOD),257.326660(GOOD),65.073532(GOOD)
@2026-03-30 21:09:00,1920.890259(GOOD),257.729858(GOOD),65.002129(GOOD)
@2026-03-30 21:10:00,2034.374512(GOOD),257.326660(GOOD),64.930740(GOOD)
@2026-03-30 21:11:00,1960.942749(GOOD),257.326660(GOOD),65.132057(GOOD)
@2026-03-30 21:12:00,2003.499268(GOOD),257.326660(GOOD),65.060661(GOOD)
@2026-03-30 21:13:00,2003.499756(GOOD),257.326660(GOOD),65.086571(GOOD)
@2026-03-30 21:14:00,2011.844116(GOOD),257.326660(GOOD),64.976265(GOOD)
@2026-03-30 21:15:00,1958.441162(GOOD),257.326660(GOOD),64.917740(GOOD)
@2026-03-30 21:16:00,2008.507080(GOOD),257.326660(GOOD),65.125549(GOOD)
@2026-03-30 21:17:00,2017.685669(GOOD),257.326660(GOOD),64.956749(GOOD)
@2026-03-30 21:18:00,1972.625488(GOOD),257.326660(GOOD),65.054153(GOOD)
@2026-03-30 21:19:00,2017.685913(GOOD),257.326660(GOOD),65.008759(GOOD)
@2026-03-30 21:20:00,2003.500732(GOOD),257.326660(GOOD),64.827049(GOOD)
@2026-03-30 21:21:00,2037.713379(GOOD),257.326660(GOOD),65.028152(GOOD)
@2026-03-30 21:22:00,1952.599976(GOOD),257.326660(GOOD),65.099564(GOOD)
@2026-03-30 21:23:00,2085.276611(GOOD),257.729858(GOOD),65.008766(GOOD)
@2026-03-30 21:24:00,1966.784302(GOOD),257.326660(GOOD),65.132080(GOOD)
@2026-03-30 21:25:00,1940.916748(GOOD),257.326660(GOOD),65.060692(GOOD)
@2026-03-30 21:26:00,2011.845093(GOOD),257.326660(GOOD),65.028206(GOOD)
@2026-03-30 21:27:00,1972.625977(GOOD),257.326660(GOOD),65.034683(GOOD)
@2026-03-30 21:28:00,1955.102051(GOOD),257.326660(GOOD),65.028183(GOOD)
@2026-03-30 21:29:00,2003.500122(GOOD),257.326660(GOOD),65.099564(GOOD)
@2026-03-30 21:30:00,2014.348999(GOOD),257.326660(GOOD),65.099426(GOOD)
@2026-03-30 21:31:00,2034.375610(GOOD),257.729858(GOOD),65.060539(GOOD)
@2026-03-30 21:32:00,1952.600098(GOOD),257.326660(GOOD),64.995644(GOOD)
@2026-03-30 21:33:00,1977.633423(GOOD),251.411057(GOOD),65.034546(GOOD)
@2026-03-30 21:34:00,1997.659668(GOOD),256.923157(GOOD),65.092941(GOOD)
@2026-03-30 21:35:00,1995.157471(GOOD),257.326660(GOOD),65.080162(GOOD)
@2026-03-30 21:36:00,1969.289673(GOOD),256.923157(GOOD),64.969749(GOOD)
@2026-03-30 21:37:00,1960.945557(GOOD),256.923157(GOOD),64.911339(GOOD)
@2026-03-30 21:38:00,2042.721069(GOOD),256.923157(GOOD),65.034653(GOOD)
@2026-03-30 21:39:00,1963.448853(GOOD),256.923157(GOOD),64.950241(GOOD)
@2026-03-30 21:40:00,1977.634766(GOOD),256.923157(GOOD),65.138443(GOOD)
@2026-03-30 21:41:00,2022.695557(GOOD),257.326660(GOOD),64.956734(GOOD)
@2026-03-30 21:42:00,2046.059814(GOOD),257.326660(GOOD),65.118942(GOOD)
@2026-03-30 21:43:00,1907.541870(GOOD),257.326660(GOOD),65.021637(GOOD)
@2026-03-30 21:44:00,2014.350586(GOOD),257.326660(GOOD),64.976135(GOOD)
@2026-03-30 21:45:00,1949.262329(GOOD),257.326660(GOOD),65.125381(GOOD)
@2026-03-30 21:46:00,1940.917847(GOOD),256.923157(GOOD),64.924179(GOOD)
@2026-03-30 21:47:00,2028.535156(GOOD),256.923157(GOOD),65.021584(GOOD)
@2026-03-30 21:48:00,1952.599976(GOOD),257.326660(GOOD),65.060501(GOOD)
@2026-03-30 21:49:00,2006.004639(GOOD),257.326660(GOOD),65.008598(GOOD)
@2026-03-30 21:50:00,1960.944702(GOOD),257.326660(GOOD),65.041008(GOOD)
@2026-03-30 21:51:00,1989.315796(GOOD),256.923157(GOOD),64.969711(GOOD)
@2026-03-30 21:52:00,1997.660278(GOOD),257.326660(GOOD),65.080017(GOOD)
@2026-03-30 21:53:00,1930.070435(GOOD),257.326660(GOOD),65.047531(GOOD)
@2026-03-30 21:54:00,2031.873047(GOOD),257.326660(GOOD),65.073547(GOOD)
@2026-03-30 21:55:00,2006.005981(GOOD),255.578857(GOOD),65.138550(GOOD)
@2026-03-30 21:56:00,1986.813721(GOOD),255.982162(GOOD),64.976143(GOOD)
@2026-03-30 21:57:00,2034.376953(GOOD),255.578857(GOOD),65.041153(GOOD)
@2026-03-30 21:58:00,1955.104370(GOOD),255.982162(GOOD),65.073654(GOOD)
@2026-03-30 21:59:00,1975.130737(GOOD),255.578857(GOOD),64.898346(GOOD)
@2026-03-30 22:00:00,1989.315674(GOOD),255.982224(GOOD),65.073471(GOOD)
@2026-03-30 22:01:00,1991.819214(GOOD),255.578918(GOOD),65.131866(GOOD)
@2026-03-30 22:02:00,1969.289063(GOOD),255.578918(GOOD),65.047478(GOOD)
@2026-03-30 22:03:00,2016.852295(GOOD),255.578918(GOOD),65.002075(GOOD)
@2026-03-30 22:04:00,1975.130005(GOOD),255.578918(GOOD),64.891762(GOOD)
@2026-03-30 22:05:00,2028.534424(GOOD),255.578918(GOOD),65.066971(GOOD)
@2026-03-30 22:06:00,2048.561035(GOOD),255.578918(GOOD),65.079971(GOOD)
@2026-03-30 22:07:00,2003.501099(GOOD),255.982224(GOOD),65.008575(GOOD)
@2026-03-30 22:08:00,2020.189087(GOOD),255.982224(GOOD),65.086388(GOOD)
@2026-03-30 22:09:00,1949.261353(GOOD),255.578918(GOOD),65.099380(GOOD)
@2026-03-30 22:10:00,1941.751465(GOOD),255.578918(GOOD),65.099373(GOOD)
@2026-03-30 22:11:00,2014.348145(GOOD),255.982224(GOOD),65.034462(GOOD)
@2026-03-30 22:12:00,2031.037231(GOOD),255.578918(GOOD),64.846352(GOOD)
@2026-03-30 22:13:00,2014.348511(GOOD),255.578918(GOOD),64.943657(GOOD)
@2026-03-30 22:14:00,1960.944336(GOOD),255.982224(GOOD),65.131866(GOOD)
