$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-10 10:00:00,3223.458984(GOOD),294.164459(GOOD),62.646709(GOOD)
@2026-05-10 10:01:00,3341.950195(GOOD),293.760956(GOOD),62.614300(GOOD)
@2026-05-10 10:02:00,3209.273193(GOOD),294.702057(GOOD),62.491013(GOOD)
@2026-05-10 10:03:00,3218.452148(GOOD),295.508850(GOOD),62.529911(GOOD)
@2026-05-10 10:04:00,3254.333496(GOOD),295.508850(GOOD),62.672699(GOOD)
@2026-05-10 10:05:00,3235.141357(GOOD),301.020935(GOOD),62.711617(GOOD)
@2026-05-10 10:06:00,3231.803223(GOOD),298.332001(GOOD),62.776512(GOOD)
@2026-05-10 10:07:00,3178.398926(GOOD),300.617554(GOOD),62.815418(GOOD)
@2026-05-10 10:08:00,3243.485596(GOOD),299.676697(GOOD),62.633720(GOOD)
@2026-05-10 10:09:00,3291.048828(GOOD),300.617737(GOOD),62.731117(GOOD)
@2026-05-10 10:10:00,3251.830322(GOOD),294.702240(GOOD),62.692120(GOOD)
@2026-05-10 10:11:00,3189.246826(GOOD),295.105652(GOOD),62.744022(GOOD)
@2026-05-10 10:12:00,3266.015869(GOOD),300.214539(GOOD),62.620834(GOOD)
@2026-05-10 10:13:00,3180.902588(GOOD),294.702179(GOOD),62.633739(GOOD)
@2026-05-10 10:14:00,3212.611328(GOOD),298.332153(GOOD),62.705135(GOOD)
@2026-05-10 10:15:00,3203.432373(GOOD),300.617737(GOOD),62.627243(GOOD)
@2026-05-10 10:16:00,3286.042236(GOOD),297.391266(GOOD),62.776539(GOOD)
@2026-05-10 10:17:00,3220.955811(GOOD),301.021118(GOOD),62.737640(GOOD)
@2026-05-10 10:18:00,3195.087891(GOOD),301.021149(GOOD),62.672741(GOOD)
@2026-05-10 10:19:00,3195.087891(GOOD),301.962219(GOOD),62.737617(GOOD)
@2026-05-10 10:20:00,3147.524414(GOOD),294.702209(GOOD),62.802433(GOOD)
@2026-05-10 10:21:00,3186.743652(GOOD),296.046722(GOOD),62.672714(GOOD)
@2026-05-10 10:22:00,3257.671143(GOOD),296.987823(GOOD),62.763508(GOOD)
@2026-05-10 10:23:00,3209.273193(GOOD),297.391113(GOOD),62.750515(GOOD)
@2026-05-10 10:24:00,3186.743652(GOOD),297.391113(GOOD),62.802418(GOOD)
@2026-05-10 10:25:00,3166.716797(GOOD),297.794525(GOOD),62.672710(GOOD)
@2026-05-10 10:26:00,3186.743652(GOOD),297.794647(GOOD),62.854313(GOOD)
@2026-05-10 10:27:00,3260.174316(GOOD),297.794525(GOOD),62.653206(GOOD)
@2026-05-10 10:28:00,3220.955811(GOOD),298.332214(GOOD),62.627205(GOOD)
@2026-05-10 10:29:00,3215.114502(GOOD),298.735626(GOOD),62.867302(GOOD)
@2026-05-10 10:30:00,3215.114502(GOOD),298.735565(GOOD),62.640221(GOOD)
@2026-05-10 10:31:00,3192.584473(GOOD),298.735565(GOOD),62.763523(GOOD)
@2026-05-10 10:32:00,3147.524414(GOOD),298.735565(GOOD),62.633724(GOOD)
@2026-05-10 10:33:00,3235.141357(GOOD),298.332184(GOOD),62.620811(GOOD)
@2026-05-10 10:34:00,3220.955811(GOOD),298.332184(GOOD),62.685612(GOOD)
@2026-05-10 10:35:00,3150.027832(GOOD),298.735565(GOOD),62.828400(GOOD)
