$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-25 00:00:00,2946.423340(GOOD),279.241119(GOOD),59.804676(GOOD)
@2026-04-25 00:01:00,2941.416748(GOOD),279.241058(GOOD),59.882473(GOOD)
@2026-04-25 00:02:00,2988.980225(GOOD),278.703156(GOOD),59.830566(GOOD)
@2026-04-25 00:03:00,2932.237793(GOOD),278.703278(GOOD),59.901951(GOOD)
@2026-04-25 00:04:00,2913.045410(GOOD),281.526733(GOOD),60.005760(GOOD)
@2026-04-25 00:05:00,2988.980225(GOOD),283.274445(GOOD),59.811161(GOOD)
@2026-04-25 00:06:00,2949.761230(GOOD),278.300018(GOOD),59.908459(GOOD)
@2026-04-25 00:07:00,3000.662354(GOOD),278.703278(GOOD),59.876053(GOOD)
@2026-04-25 00:08:00,2915.549072(GOOD),281.929962(GOOD),59.966866(GOOD)
@2026-04-25 00:09:00,2972.291016(GOOD),278.299957(GOOD),59.921471(GOOD)
@2026-04-25 00:10:00,3028.199219(GOOD),279.241089(GOOD),59.869576(GOOD)
@2026-04-25 00:11:00,3019.854492(GOOD),283.812164(GOOD),59.992760(GOOD)
@2026-04-25 00:12:00,2960.608887(GOOD),277.762177(GOOD),59.908459(GOOD)
@2026-04-25 00:13:00,2927.231201(GOOD),277.762207(GOOD),59.830559(GOOD)
@2026-04-25 00:14:00,2926.396973(GOOD),277.358917(GOOD),59.824062(GOOD)
@2026-04-25 00:15:00,2994.821289(GOOD),284.618896(GOOD),59.863075(GOOD)
@2026-04-25 00:16:00,2960.608887(GOOD),278.703278(GOOD),59.960384(GOOD)
@2026-04-25 00:17:00,2915.549072(GOOD),277.762238(GOOD),59.843590(GOOD)
@2026-04-25 00:18:00,2958.105713(GOOD),278.300018(GOOD),59.804691(GOOD)
@2026-04-25 00:19:00,2943.919922(GOOD),283.274384(GOOD),59.811188(GOOD)
@2026-04-25 00:20:00,2943.919922(GOOD),277.358887(GOOD),59.940907(GOOD)
@2026-04-25 00:21:00,2958.105713(GOOD),281.929993(GOOD),59.856621(GOOD)
@2026-04-25 00:22:00,2963.946777(GOOD),276.014374(GOOD),59.889011(GOOD)
@2026-04-25 00:23:00,2958.105713(GOOD),281.930023(GOOD),59.811222(GOOD)
@2026-04-25 00:24:00,2943.919922(GOOD),281.526733(GOOD),59.869621(GOOD)
@2026-04-25 00:25:00,3003.165771(GOOD),282.333313(GOOD),59.765705(GOOD)
@2026-04-25 00:26:00,2980.635742(GOOD),275.611084(GOOD),59.765709(GOOD)
@2026-04-25 00:27:00,3048.225586(GOOD),281.929840(GOOD),59.908516(GOOD)
@2026-04-25 00:28:00,3009.006836(GOOD),282.333252(GOOD),59.778698(GOOD)
@2026-04-25 00:29:00,2952.264404(GOOD),281.929962(GOOD),59.843594(GOOD)
@2026-04-25 00:30:00,2938.079102(GOOD),281.526703(GOOD),59.791698(GOOD)
@2026-04-25 00:31:00,3009.006836(GOOD),280.585632(GOOD),59.824097(GOOD)
@2026-04-25 00:32:00,2878.833496(GOOD),274.132233(GOOD),59.908497(GOOD)
@2026-04-25 00:33:00,2941.416748(GOOD),280.585632(GOOD),59.772205(GOOD)
@2026-04-25 00:34:00,2904.701416(GOOD),279.644409(GOOD),59.960396(GOOD)
@2026-04-25 00:35:00,2994.821289(GOOD),272.384521(GOOD),59.888992(GOOD)
@2026-04-25 00:36:00,2904.701416(GOOD),278.300049(GOOD),59.804695(GOOD)
@2026-04-25 00:37:00,2924.727783(GOOD),278.300049(GOOD),59.739788(GOOD)
@2026-04-25 00:38:00,2918.886719(GOOD),278.703339(GOOD),59.772198(GOOD)
@2026-04-25 00:39:00,2921.390137(GOOD),278.703339(GOOD),59.772202(GOOD)
@2026-04-25 00:40:00,2966.450195(GOOD),279.106842(GOOD),59.824104(GOOD)
@2026-04-25 00:41:00,2895.522461(GOOD),278.703339(GOOD),59.752804(GOOD)
@2026-04-25 00:42:00,2947.258057(GOOD),278.703339(GOOD),59.940887(GOOD)
