$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-20 00:00:00,2887.177979(GOOD),6.184444(GOOD),64.216965(GOOD)
@2026-05-20 00:01:00,2884.674561(GOOD),6.184444(GOOD),64.171463(GOOD)
@2026-05-20 00:02:00,2918.052246(GOOD),6.184444(GOOD),64.593269(GOOD)
@2026-05-20 00:03:00,2909.708008(GOOD),6.184444(GOOD),64.288254(GOOD)
@2026-05-20 00:04:00,2901.363281(GOOD),6.184444(GOOD),64.190971(GOOD)
@2026-05-20 00:05:00,2915.549072(GOOD),6.184444(GOOD),64.392189(GOOD)
@2026-05-20 00:06:00,2904.701416(GOOD),6.184444(GOOD),64.288284(GOOD)
@2026-05-20 00:07:00,2968.953369(GOOD),6.587844(GOOD),64.353195(GOOD)
@2026-05-20 00:08:00,2907.204346(GOOD),6.184444(GOOD),64.320786(GOOD)
@2026-05-20 00:09:00,2929.734375(GOOD),6.587844(GOOD),64.327293(GOOD)
@2026-05-20 00:10:00,2927.231201(GOOD),6.587844(GOOD),64.366196(GOOD)
@2026-05-20 00:11:00,2898.860107(GOOD),6.587844(GOOD),64.320786(GOOD)
@2026-05-20 00:12:00,2988.980225(GOOD),6.184444(GOOD),64.398697(GOOD)
@2026-05-20 00:13:00,2915.549072(GOOD),6.587844(GOOD),64.405090(GOOD)
@2026-05-20 00:14:00,2864.647949(GOOD),6.587844(GOOD),64.385696(GOOD)
@2026-05-20 00:15:00,2927.231201(GOOD),6.184444(GOOD),64.288345(GOOD)
@2026-05-20 00:16:00,2946.423340(GOOD),6.184444(GOOD),64.418259(GOOD)
@2026-05-20 00:17:00,2913.045410(GOOD),6.184444(GOOD),64.333961(GOOD)
@2026-05-20 00:18:00,2949.761230(GOOD),6.184444(GOOD),64.294968(GOOD)
@2026-05-20 00:19:00,2881.336670(GOOD),6.184444(GOOD),64.269066(GOOD)
@2026-05-20 00:20:00,2957.271240(GOOD),6.184444(GOOD),64.288460(GOOD)
@2026-05-20 00:21:00,2921.390137(GOOD),6.587844(GOOD),64.249550(GOOD)
@2026-05-20 00:22:00,2921.390137(GOOD),6.184444(GOOD),64.366371(GOOD)
@2026-05-20 00:23:00,2915.549072(GOOD),6.587844(GOOD),64.327469(GOOD)
@2026-05-20 00:24:00,2958.105713(GOOD),5.781145(GOOD),64.398872(GOOD)
@2026-05-20 00:25:00,2915.549072(GOOD),6.587844(GOOD),64.353378(GOOD)
@2026-05-20 00:26:00,2977.297852(GOOD),6.184444(GOOD),64.450775(GOOD)
@2026-05-20 00:27:00,2873.826904(GOOD),6.587844(GOOD),64.437775(GOOD)
@2026-05-20 00:28:00,2988.980225(GOOD),6.587844(GOOD),64.411774(GOOD)
@2026-05-20 00:29:00,2921.390137(GOOD),6.184444(GOOD),64.301476(GOOD)
@2026-05-20 00:30:00,2958.105713(GOOD),6.184444(GOOD),64.359718(GOOD)
@2026-05-20 00:31:00,2941.416748(GOOD),6.587844(GOOD),64.444122(GOOD)
@2026-05-20 00:32:00,2923.893311(GOOD),6.184444(GOOD),64.411613(GOOD)
@2026-05-20 00:33:00,2952.264404(GOOD),6.184444(GOOD),64.405128(GOOD)
@2026-05-20 00:34:00,2935.575928(GOOD),6.587844(GOOD),64.405144(GOOD)
@2026-05-20 00:35:00,2915.549072(GOOD),6.587844(GOOD),64.392372(GOOD)
@2026-05-20 00:36:00,3003.165771(GOOD),6.587844(GOOD),64.372879(GOOD)
@2026-05-20 00:37:00,2913.045410(GOOD),6.184444(GOOD),64.288475(GOOD)
@2026-05-20 00:38:00,2901.363281(GOOD),6.184444(GOOD),64.411789(GOOD)
@2026-05-20 00:39:00,2904.701416(GOOD),6.184444(GOOD),64.294998(GOOD)
@2026-05-20 00:40:00,2847.958984(GOOD),6.184444(GOOD),64.457199(GOOD)
@2026-05-20 00:41:00,2921.390137(GOOD),6.184444(GOOD),64.340401(GOOD)
@2026-05-20 00:42:00,2923.893311(GOOD),6.184444(GOOD),64.314507(GOOD)
@2026-05-20 00:43:00,2901.363281(GOOD),6.587844(GOOD),64.567635(GOOD)
@2026-05-20 00:44:00,2947.258057(GOOD),6.587844(GOOD),64.411835(GOOD)
@2026-05-20 00:45:00,2949.761230(GOOD),6.184444(GOOD),64.528419(GOOD)
@2026-05-20 00:46:00,2983.138672(GOOD),6.587844(GOOD),64.547920(GOOD)
@2026-05-20 00:47:00,2893.018799(GOOD),6.184444(GOOD),64.288292(GOOD)
@2026-05-20 00:48:00,2876.330078(GOOD),6.184444(GOOD),64.281906(GOOD)
@2026-05-20 00:49:00,2960.608887(GOOD),6.587844(GOOD),64.489525(GOOD)
@2026-05-20 00:50:00,2898.860107(GOOD),6.184444(GOOD),64.281921(GOOD)
@2026-05-20 00:51:00,2980.635742(GOOD),6.184444(GOOD),64.476532(GOOD)
