$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-21 10:00:00,2932.237793(GOOD),6.587778(GOOD),64.431091(GOOD)
@2026-05-21 10:01:00,2926.396973(GOOD),6.587778(GOOD),64.379189(GOOD)
@2026-05-21 10:02:00,2867.985596(GOOD),6.587778(GOOD),64.463493(GOOD)
@2026-05-21 10:03:00,2907.204346(GOOD),6.587778(GOOD),64.320793(GOOD)
@2026-05-21 10:04:00,2845.455566(GOOD),6.587778(GOOD),64.372681(GOOD)
@2026-05-21 10:05:00,2929.734375(GOOD),6.184378(GOOD),64.281876(GOOD)
@2026-05-21 10:06:00,2898.860107(GOOD),6.587778(GOOD),64.450584(GOOD)
@2026-05-21 10:07:00,2867.985596(GOOD),6.587778(GOOD),64.268883(GOOD)
@2026-05-21 10:08:00,2923.893311(GOOD),6.587778(GOOD),64.203979(GOOD)
@2026-05-21 10:09:00,2915.549072(GOOD),6.587778(GOOD),64.255905(GOOD)
@2026-05-21 10:10:00,2802.898926(GOOD),6.587778(GOOD),64.022301(GOOD)
@2026-05-21 10:11:00,2915.549072(GOOD),6.587778(GOOD),64.262383(GOOD)
@2026-05-21 10:12:00,2870.489014(GOOD),6.991077(GOOD),64.061188(GOOD)
@2026-05-21 10:13:00,2852.965576(GOOD),6.587778(GOOD),64.035278(GOOD)
@2026-05-21 10:14:00,2907.204346(GOOD),6.587778(GOOD),64.236382(GOOD)
@2026-05-21 10:15:00,2862.144531(GOOD),6.587778(GOOD),63.950932(GOOD)
@2026-05-21 10:16:00,2898.860107(GOOD),6.587778(GOOD),63.944439(GOOD)
@2026-05-21 10:17:00,2853.799805(GOOD),6.991078(GOOD),64.022331(GOOD)
@2026-05-21 10:18:00,2867.985596(GOOD),6.587778(GOOD),63.795238(GOOD)
@2026-05-21 10:19:00,2870.489014(GOOD),6.587778(GOOD),64.080734(GOOD)
@2026-05-21 10:20:00,2861.310059(GOOD),6.587778(GOOD),64.054733(GOOD)
@2026-05-21 10:21:00,2910.542480(GOOD),6.587778(GOOD),63.996433(GOOD)
@2026-05-21 10:22:00,2872.992432(GOOD),6.587778(GOOD),63.905537(GOOD)
@2026-05-21 10:23:00,2949.761230(GOOD),6.587778(GOOD),63.827618(GOOD)
@2026-05-21 10:24:00,2864.647949(GOOD),6.587778(GOOD),63.970425(GOOD)
@2026-05-21 10:25:00,2864.647949(GOOD),6.587778(GOOD),63.866631(GOOD)
@2026-05-21 10:26:00,2952.264404(GOOD),6.587778(GOOD),64.041840(GOOD)
@2026-05-21 10:27:00,2896.356934(GOOD),6.587778(GOOD),63.847141(GOOD)
@2026-05-21 10:28:00,2850.462646(GOOD),6.587778(GOOD),63.736958(GOOD)
@2026-05-21 10:29:00,2921.390137(GOOD),6.587778(GOOD),63.918682(GOOD)
@2026-05-21 10:30:00,2847.958984(GOOD),6.991111(GOOD),63.853600(GOOD)
@2026-05-21 10:31:00,2802.898926(GOOD),6.587811(GOOD),63.619991(GOOD)
@2026-05-21 10:32:00,2881.336670(GOOD),6.587811(GOOD),63.808170(GOOD)
@2026-05-21 10:33:00,2859.641113(GOOD),6.587811(GOOD),63.626472(GOOD)
@2026-05-21 10:34:00,2910.542480(GOOD),6.587811(GOOD),63.762772(GOOD)
@2026-05-21 10:35:00,2909.708008(GOOD),6.587811(GOOD),63.762787(GOOD)
@2026-05-21 10:36:00,2870.489014(GOOD),6.587811(GOOD),63.652504(GOOD)
@2026-05-21 10:37:00,2882.171143(GOOD),6.587811(GOOD),63.840611(GOOD)
@2026-05-21 10:38:00,2844.621094(GOOD),6.587811(GOOD),63.723812(GOOD)
@2026-05-21 10:39:00,2847.958984(GOOD),6.587811(GOOD),63.970417(GOOD)
@2026-05-21 10:40:00,2896.356934(GOOD),6.587811(GOOD),63.756310(GOOD)
@2026-05-21 10:41:00,2792.051270(GOOD),6.184411(GOOD),63.762810(GOOD)
@2026-05-21 10:42:00,2921.390137(GOOD),6.587811(GOOD),63.827621(GOOD)
@2026-05-21 10:43:00,2938.079102(GOOD),6.184412(GOOD),63.912029(GOOD)
@2026-05-21 10:44:00,2879.667969(GOOD),6.587811(GOOD),63.710827(GOOD)
@2026-05-21 10:45:00,2943.919922(GOOD),6.587778(GOOD),63.827648(GOOD)
@2026-05-21 10:46:00,2856.303711(GOOD),6.587778(GOOD),63.853756(GOOD)
@2026-05-21 10:47:00,2929.734375(GOOD),6.587778(GOOD),63.840763(GOOD)
@2026-05-21 10:48:00,2940.582520(GOOD),6.587778(GOOD),63.730461(GOOD)
@2026-05-21 10:49:00,2915.549072(GOOD),6.587778(GOOD),63.983448(GOOD)
@2026-05-21 10:50:00,2901.363281(GOOD),6.587778(GOOD),63.769234(GOOD)
@2026-05-21 10:51:00,2983.138672(GOOD),6.587778(GOOD),63.931660(GOOD)
@2026-05-21 10:52:00,2913.045410(GOOD),6.587778(GOOD),63.840759(GOOD)
@2026-05-21 10:53:00,2954.767822(GOOD),6.184378(GOOD),63.931679(GOOD)
@2026-05-21 10:54:00,2915.549072(GOOD),6.184378(GOOD),63.723972(GOOD)
@2026-05-21 10:55:00,2929.734375(GOOD),6.587778(GOOD),64.009460(GOOD)
@2026-05-21 10:56:00,2887.177979(GOOD),6.587778(GOOD),63.795364(GOOD)
@2026-05-21 10:57:00,2870.489014(GOOD),6.587778(GOOD),63.951065(GOOD)
@2026-05-21 10:58:00,2941.416748(GOOD),6.587778(GOOD),64.184654(GOOD)
@2026-05-21 10:59:00,2890.515625(GOOD),6.587778(GOOD),63.860256(GOOD)
@2026-05-21 11:00:00,2893.018799(GOOD),6.587778(GOOD),64.113144(GOOD)
@2026-05-21 11:01:00,2890.515625(GOOD),6.184378(GOOD),63.925045(GOOD)
@2026-05-21 11:02:00,2921.390137(GOOD),6.184378(GOOD),64.028847(GOOD)
@2026-05-21 11:03:00,2842.117676(GOOD),6.587778(GOOD),64.126137(GOOD)
@2026-05-21 11:04:00,2872.992432(GOOD),6.587778(GOOD),63.970421(GOOD)
@2026-05-21 11:05:00,2927.231201(GOOD),6.587778(GOOD),64.087227(GOOD)
@2026-05-21 11:06:00,2913.045410(GOOD),6.587778(GOOD),64.022331(GOOD)
@2026-05-21 11:07:00,2898.860107(GOOD),6.184378(GOOD),64.048340(GOOD)
@2026-05-21 11:08:00,2963.946777(GOOD),6.587778(GOOD),64.035332(GOOD)
@2026-05-21 11:09:00,2912.211182(GOOD),6.587778(GOOD),63.950943(GOOD)
@2026-05-21 11:10:00,2918.052246(GOOD),6.184378(GOOD),63.814739(GOOD)
@2026-05-21 11:11:00,2890.515625(GOOD),6.587778(GOOD),64.054741(GOOD)
@2026-05-21 11:12:00,2943.919922(GOOD),6.587778(GOOD),64.041840(GOOD)
