$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-18 20:00:00,1991.818970(GOOD),299.273346(GOOD),68.090698(GOOD)
@2026-03-18 20:01:00,2118.654297(GOOD),299.273346(GOOD),68.123100(GOOD)
@2026-03-18 20:02:00,2006.004639(GOOD),299.273346(GOOD),68.058289(GOOD)
@2026-03-18 20:03:00,1952.600342(GOOD),292.820038(GOOD),68.123100(GOOD)
@2026-03-18 20:04:00,2017.687256(GOOD),299.273346(GOOD),68.058296(GOOD)
@2026-03-18 20:05:00,2045.222900(GOOD),292.820038(GOOD),68.019295(GOOD)
@2026-03-18 20:06:00,2003.500366(GOOD),299.273346(GOOD),67.967384(GOOD)
@2026-03-18 20:07:00,2026.030396(GOOD),292.820038(GOOD),68.045288(GOOD)
@2026-03-18 20:08:00,1997.659424(GOOD),299.676849(GOOD),68.032288(GOOD)
@2026-03-18 20:09:00,1977.632813(GOOD),298.735626(GOOD),67.947876(GOOD)
@2026-03-18 20:10:00,2076.931641(GOOD),299.138916(GOOD),68.116669(GOOD)
@2026-03-18 20:11:00,2056.905029(GOOD),299.138916(GOOD),67.954369(GOOD)
@2026-03-18 20:12:00,2042.718872(GOOD),292.820007(GOOD),68.019279(GOOD)
@2026-03-18 20:13:00,1997.659302(GOOD),292.820007(GOOD),68.084183(GOOD)
@2026-03-18 20:14:00,2020.188599(GOOD),292.416718(GOOD),67.954384(GOOD)
@2026-03-18 20:15:00,2006.004395(GOOD),292.416656(GOOD),68.110161(GOOD)
@2026-03-18 20:16:00,2087.779785(GOOD),292.416656(GOOD),68.032257(GOOD)
@2026-03-18 20:17:00,2003.500854(GOOD),292.416656(GOOD),68.032135(GOOD)
@2026-03-18 20:18:00,2031.871704(GOOD),292.819855(GOOD),67.915321(GOOD)
@2026-03-18 20:19:00,2042.720093(GOOD),292.416656(GOOD),67.954224(GOOD)
@2026-03-18 20:20:00,2048.560303(GOOD),292.416656(GOOD),67.993225(GOOD)
@2026-03-18 20:21:00,2034.374512(GOOD),292.819855(GOOD),68.103523(GOOD)
@2026-03-18 20:22:00,2040.215576(GOOD),292.416656(GOOD),67.921822(GOOD)
@2026-03-18 20:23:00,1955.102173(GOOD),292.416656(GOOD),68.051620(GOOD)
@2026-03-18 20:24:00,2020.189453(GOOD),292.416656(GOOD),68.045143(GOOD)
@2026-03-18 20:25:00,1994.320801(GOOD),292.819855(GOOD),67.973732(GOOD)
@2026-03-18 20:26:00,2022.692139(GOOD),292.013153(GOOD),67.805038(GOOD)
@2026-03-18 20:27:00,1977.631836(GOOD),292.013153(GOOD),67.915337(GOOD)
@2026-03-18 20:28:00,2015.181763(GOOD),292.416656(GOOD),67.967239(GOOD)
@2026-03-18 20:29:00,1989.313843(GOOD),292.819855(GOOD),67.869919(GOOD)
@2026-03-18 20:30:00,1985.977661(GOOD),292.416656(GOOD),67.980392(GOOD)
@2026-03-18 20:31:00,2048.561035(GOOD),292.416656(GOOD),67.967400(GOOD)
@2026-03-18 20:32:00,1958.440796(GOOD),292.013153(GOOD),67.902496(GOOD)
@2026-03-18 20:33:00,2026.030396(GOOD),292.819855(GOOD),67.941513(GOOD)
@2026-03-18 20:34:00,2093.619873(GOOD),292.416656(GOOD),68.038795(GOOD)
@2026-03-18 20:35:00,1989.314087(GOOD),292.819855(GOOD),67.993408(GOOD)
@2026-03-18 20:36:00,2028.532837(GOOD),292.416656(GOOD),67.986908(GOOD)
@2026-03-18 20:37:00,2054.400391(GOOD),292.416656(GOOD),67.844101(GOOD)
@2026-03-18 20:38:00,2000.161987(GOOD),292.819855(GOOD),68.045319(GOOD)
@2026-03-18 20:39:00,2045.221680(GOOD),292.819855(GOOD),67.824715(GOOD)
@2026-03-18 20:40:00,2014.347046(GOOD),292.416656(GOOD),67.798714(GOOD)
@2026-03-18 20:41:00,2020.187866(GOOD),292.819855(GOOD),67.928520(GOOD)
@2026-03-18 20:42:00,2040.214355(GOOD),292.416656(GOOD),68.058319(GOOD)
@2026-03-18 20:43:00,2079.432617(GOOD),292.416656(GOOD),67.876617(GOOD)
@2026-03-18 20:44:00,2020.187134(GOOD),292.416656(GOOD),67.941528(GOOD)
@2026-03-18 20:45:00,1980.971436(GOOD),292.820007(GOOD),67.785728(GOOD)
@2026-03-18 20:46:00,2042.719849(GOOD),292.416718(GOOD),67.915543(GOOD)
@2026-03-18 20:47:00,2028.534302(GOOD),292.820007(GOOD),67.811852(GOOD)
@2026-03-18 20:48:00,2031.871704(GOOD),293.223419(GOOD),67.876770(GOOD)
@2026-03-18 20:49:00,2037.713379(GOOD),292.820007(GOOD),67.753464(GOOD)
@2026-03-18 20:50:00,1978.467651(GOOD),292.416718(GOOD),67.954567(GOOD)
@2026-03-18 20:51:00,1985.977417(GOOD),292.416718(GOOD),67.681946(GOOD)
@2026-03-18 20:52:00,2042.719360(GOOD),292.416718(GOOD),67.922173(GOOD)
@2026-03-18 20:53:00,1997.659302(GOOD),292.820007(GOOD),68.077866(GOOD)
@2026-03-18 20:54:00,1983.473633(GOOD),292.416718(GOOD),67.772972(GOOD)
@2026-03-18 20:55:00,2076.931152(GOOD),291.878906(GOOD),67.837784(GOOD)
@2026-03-18 20:56:00,2011.843750(GOOD),292.416718(GOOD),67.857277(GOOD)
@2026-03-18 20:57:00,2000.161377(GOOD),292.013306(GOOD),67.824875(GOOD)
@2026-03-18 20:58:00,2068.586182(GOOD),292.416718(GOOD),67.779366(GOOD)
@2026-03-18 20:59:00,2006.002686(GOOD),292.820007(GOOD),67.772957(GOOD)
@2026-03-18 21:00:00,2059.408936(GOOD),292.013336(GOOD),67.681908(GOOD)
@2026-03-18 21:01:00,2042.719971(GOOD),292.416748(GOOD),67.857101(GOOD)
@2026-03-18 21:02:00,2040.216919(GOOD),292.013336(GOOD),67.746788(GOOD)
@2026-03-18 21:03:00,2020.189941(GOOD),292.416748(GOOD),67.824707(GOOD)
@2026-03-18 21:04:00,2009.343018(GOOD),292.416748(GOOD),67.850609(GOOD)
@2026-03-18 21:05:00,2026.031738(GOOD),292.416748(GOOD),67.850601(GOOD)
@2026-03-18 21:06:00,2045.224365(GOOD),292.013336(GOOD),67.844093(GOOD)
@2026-03-18 21:07:00,2026.032104(GOOD),292.416748(GOOD),67.895981(GOOD)
@2026-03-18 21:08:00,1983.475952(GOOD),292.013336(GOOD),67.720764(GOOD)
@2026-03-18 21:09:00,2040.218140(GOOD),292.416748(GOOD),67.746773(GOOD)
@2026-03-18 21:10:00,2020.191528(GOOD),292.416748(GOOD),67.779167(GOOD)
@2026-03-18 21:11:00,2096.959961(GOOD),292.416748(GOOD),67.772774(GOOD)
@2026-03-18 21:12:00,1986.814453(GOOD),292.013336(GOOD),67.772774(GOOD)
@2026-03-18 21:13:00,2020.191895(GOOD),292.820038(GOOD),67.707863(GOOD)
@2026-03-18 21:14:00,1989.317139(GOOD),292.416748(GOOD),67.720764(GOOD)
@2026-03-18 21:15:00,2022.693359(GOOD),292.416656(GOOD),67.792221(GOOD)
@2026-03-18 21:16:00,2022.693359(GOOD),292.013153(GOOD),67.662422(GOOD)
@2026-03-18 21:17:00,2017.687256(GOOD),292.416656(GOOD),67.733826(GOOD)
@2026-03-18 21:18:00,2042.720215(GOOD),292.819855(GOOD),67.656013(GOOD)
@2026-03-18 21:19:00,2113.647705(GOOD),292.416656(GOOD),67.727295(GOOD)
@2026-03-18 21:20:00,2011.845337(GOOD),292.819855(GOOD),67.766296(GOOD)
@2026-03-18 21:21:00,1991.818726(GOOD),292.416656(GOOD),67.720795(GOOD)
@2026-03-18 21:22:00,2000.163330(GOOD),292.819855(GOOD),67.655991(GOOD)
@2026-03-18 21:23:00,1980.136841(GOOD),292.416656(GOOD),67.720779(GOOD)
@2026-03-18 21:24:00,2048.561523(GOOD),292.416656(GOOD),67.779198(GOOD)
@2026-03-18 21:25:00,1985.978394(GOOD),292.416656(GOOD),67.681892(GOOD)
@2026-03-18 21:26:00,1983.474976(GOOD),292.416656(GOOD),67.636497(GOOD)
@2026-03-18 21:27:00,2036.878296(GOOD),292.819855(GOOD),67.707893(GOOD)
@2026-03-18 21:28:00,2040.215820(GOOD),292.819855(GOOD),67.701393(GOOD)
@2026-03-18 21:29:00,2003.499390(GOOD),293.357758(GOOD),67.655991(GOOD)
@2026-03-18 21:30:00,2062.746826(GOOD),292.416656(GOOD),67.642982(GOOD)
@2026-03-18 21:31:00,2014.349487(GOOD),292.416656(GOOD),67.675392(GOOD)
@2026-03-18 21:32:00,1989.316406(GOOD),292.819855(GOOD),67.603981(GOOD)
@2026-03-18 21:33:00,1969.289673(GOOD),292.416656(GOOD),67.701385(GOOD)
@2026-03-18 21:34:00,2017.687622(GOOD),292.819855(GOOD),67.591080(GOOD)
@2026-03-18 21:35:00,1969.289795(GOOD),292.819855(GOOD),67.655998(GOOD)
@2026-03-18 21:36:00,2000.163696(GOOD),293.223358(GOOD),67.629990(GOOD)
@2026-03-18 21:37:00,2065.250488(GOOD),292.819855(GOOD),67.733795(GOOD)
@2026-03-18 21:38:00,2017.687134(GOOD),292.819855(GOOD),67.675392(GOOD)
@2026-03-18 21:39:00,2028.535034(GOOD),293.223358(GOOD),67.656006(GOOD)
@2026-03-18 21:40:00,2009.342773(GOOD),293.223358(GOOD),67.636505(GOOD)
@2026-03-18 21:41:00,1989.316406(GOOD),293.223358(GOOD),67.681915(GOOD)
@2026-03-18 21:42:00,2056.906738(GOOD),292.416656(GOOD),67.617027(GOOD)
@2026-03-18 21:43:00,2036.879639(GOOD),292.416656(GOOD),67.558632(GOOD)
@2026-03-18 21:44:00,2046.058838(GOOD),292.819855(GOOD),67.643044(GOOD)
@2026-03-18 21:45:00,1966.785522(GOOD),292.416656(GOOD),67.642982(GOOD)
@2026-03-18 21:46:00,2056.906494(GOOD),292.819855(GOOD),67.733788(GOOD)
@2026-03-18 21:47:00,1983.475098(GOOD),292.819855(GOOD),67.603981(GOOD)
@2026-03-18 21:48:00,2026.031860(GOOD),292.819855(GOOD),67.584595(GOOD)
@2026-03-18 21:49:00,2076.932617(GOOD),292.819855(GOOD),67.629997(GOOD)
@2026-03-18 21:50:00,2036.879761(GOOD),293.223358(GOOD),67.643013(GOOD)
@2026-03-18 21:51:00,2011.847046(GOOD),292.416656(GOOD),67.630013(GOOD)
@2026-03-18 21:52:00,2056.907227(GOOD),292.819855(GOOD),67.617020(GOOD)
@2026-03-18 21:53:00,2015.184448(GOOD),292.819855(GOOD),67.571609(GOOD)
@2026-03-18 21:54:00,1983.475342(GOOD),293.223358(GOOD),67.630013(GOOD)
@2026-03-18 21:55:00,2042.720703(GOOD),292.416656(GOOD),67.629997(GOOD)
@2026-03-18 21:56:00,2034.375977(GOOD),292.416656(GOOD),67.642998(GOOD)
@2026-03-18 21:57:00,1965.951660(GOOD),292.819855(GOOD),67.668900(GOOD)
@2026-03-18 21:58:00,2042.720703(GOOD),292.819855(GOOD),67.591103(GOOD)
@2026-03-18 21:59:00,2003.501709(GOOD),292.416656(GOOD),67.545616(GOOD)
@2026-03-18 22:00:00,2009.342163(GOOD),292.820007(GOOD),67.474274(GOOD)
@2026-03-18 22:01:00,2076.932373(GOOD),292.820007(GOOD),67.467766(GOOD)
@2026-03-18 22:02:00,1991.818359(GOOD),292.820007(GOOD),67.461266(GOOD)
@2026-03-18 22:03:00,2056.905273(GOOD),292.416718(GOOD),67.493660(GOOD)
@2026-03-18 22:04:00,2014.348511(GOOD),293.223419(GOOD),67.539169(GOOD)
@2026-03-18 22:05:00,2006.004150(GOOD),292.820007(GOOD),67.513176(GOOD)
@2026-03-18 22:06:00,2021.025024(GOOD),292.416718(GOOD),67.513176(GOOD)
@2026-03-18 22:07:00,2042.719849(GOOD),292.820007(GOOD),67.591087(GOOD)
@2026-03-18 22:08:00,1991.818726(GOOD),292.820007(GOOD),67.552101(GOOD)
@2026-03-18 22:09:00,2048.561035(GOOD),292.416718(GOOD),67.402901(GOOD)
@2026-03-18 22:10:00,2017.687256(GOOD),292.820007(GOOD),67.474297(GOOD)
@2026-03-18 22:11:00,1983.474976(GOOD),292.820007(GOOD),67.493706(GOOD)
@2026-03-18 22:12:00,1966.786133(GOOD),292.416718(GOOD),67.532707(GOOD)
@2026-03-18 22:13:00,1997.660522(GOOD),292.820007(GOOD),67.539207(GOOD)
@2026-03-18 22:14:00,2026.032104(GOOD),292.416718(GOOD),67.474304(GOOD)
@2026-03-18 22:15:00,2006.004395(GOOD),293.223358(GOOD),67.545647(GOOD)
@2026-03-18 22:16:00,2065.250244(GOOD),292.819855(GOOD),67.571762(GOOD)
@2026-03-18 22:17:00,2048.561768(GOOD),292.416656(GOOD),67.409569(GOOD)
@2026-03-18 22:18:00,2073.595459(GOOD),293.223358(GOOD),67.467979(GOOD)
