$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-16 00:00:00,2938.079102(GOOD),6.184444(GOOD),64.457047(GOOD)
@2026-05-16 00:01:00,2915.549072(GOOD),6.184443(GOOD),64.243050(GOOD)
@2026-05-16 00:02:00,2938.079102(GOOD),5.646742(GOOD),64.463547(GOOD)
@2026-05-16 00:03:00,2943.919922(GOOD),5.646741(GOOD),64.346748(GOOD)
@2026-05-16 00:04:00,2994.821289(GOOD),6.184440(GOOD),64.632370(GOOD)
@2026-05-16 00:05:00,3009.006836(GOOD),5.646739(GOOD),64.372864(GOOD)
@2026-05-16 00:06:00,2947.258057(GOOD),5.646739(GOOD),64.586967(GOOD)
@2026-05-16 00:07:00,2960.608887(GOOD),5.646736(GOOD),64.359863(GOOD)
@2026-05-16 00:08:00,2946.423340(GOOD),6.184435(GOOD),64.463669(GOOD)
@2026-05-16 00:09:00,3037.377686(GOOD),6.050035(GOOD),64.314453(GOOD)
@2026-05-16 00:10:00,2992.317871(GOOD),6.184433(GOOD),64.359871(GOOD)
@2026-05-16 00:11:00,2932.237793(GOOD),6.184432(GOOD),64.431267(GOOD)
@2026-05-16 00:12:00,3017.351074(GOOD),6.184431(GOOD),64.489662(GOOD)
@2026-05-16 00:13:00,2960.608887(GOOD),6.050029(GOOD),64.450775(GOOD)
@2026-05-16 00:14:00,2921.390137(GOOD),6.050029(GOOD),64.431290(GOOD)
@2026-05-16 00:15:00,2972.291016(GOOD),6.184444(GOOD),64.320786(GOOD)
@2026-05-16 00:16:00,3006.503418(GOOD),5.646743(GOOD),64.281883(GOOD)
@2026-05-16 00:17:00,2923.893311(GOOD),6.184444(GOOD),64.385689(GOOD)
@2026-05-16 00:18:00,2972.291016(GOOD),6.184443(GOOD),64.469986(GOOD)
@2026-05-16 00:19:00,2977.297852(GOOD),6.184442(GOOD),64.456993(GOOD)
@2026-05-16 00:20:00,2960.608887(GOOD),6.184440(GOOD),64.379211(GOOD)
@2026-05-16 00:21:00,2997.324707(GOOD),5.243341(GOOD),64.580330(GOOD)
@2026-05-16 00:22:00,2969.787842(GOOD),5.243341(GOOD),64.320816(GOOD)
@2026-05-16 00:23:00,2952.264404(GOOD),5.243340(GOOD),64.398743(GOOD)
@2026-05-16 00:24:00,3029.033203(GOOD),5.243340(GOOD),64.314339(GOOD)
@2026-05-16 00:25:00,2918.886719(GOOD),5.243340(GOOD),64.385742(GOOD)
@2026-05-16 00:26:00,2980.635742(GOOD),5.646740(GOOD),64.314461(GOOD)
@2026-05-16 00:27:00,2958.105713(GOOD),5.243340(GOOD),64.437775(GOOD)
@2026-05-16 00:28:00,2963.946777(GOOD),5.243340(GOOD),64.418282(GOOD)
@2026-05-16 00:29:00,2994.821289(GOOD),5.243340(GOOD),64.307976(GOOD)
@2026-05-16 00:30:00,2921.390137(GOOD),5.243333(GOOD),64.281853(GOOD)
@2026-05-16 00:31:00,2960.608887(GOOD),5.243333(GOOD),64.145561(GOOD)
@2026-05-16 00:32:00,2901.363281(GOOD),5.243333(GOOD),64.372658(GOOD)
@2026-05-16 00:33:00,2927.231201(GOOD),5.243333(GOOD),64.268890(GOOD)
@2026-05-16 00:34:00,2980.635742(GOOD),4.840033(GOOD),64.418091(GOOD)
@2026-05-16 00:35:00,2938.079102(GOOD),5.243333(GOOD),64.379173(GOOD)
