$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-09 10:00:00,2132.839844(GOOD),417.584473(GOOD),50.084663(GOOD)
@2026-03-09 10:01:00,2209.608887(GOOD),417.987762(GOOD),50.032757(GOOD)
@2026-03-09 10:02:00,2121.992188(GOOD),417.584473(GOOD),50.123554(GOOD)
@2026-03-09 10:03:00,2142.018799(GOOD),417.181061(GOOD),49.922367(GOOD)
@2026-03-09 10:04:00,2169.555908(GOOD),417.180939(GOOD),50.019779(GOOD)
@2026-03-09 10:05:00,2138.681152(GOOD),417.584351(GOOD),50.019783(GOOD)
@2026-03-09 10:06:00,2142.018799(GOOD),417.584351(GOOD),49.974377(GOOD)
@2026-03-09 10:07:00,2192.920166(GOOD),417.584351(GOOD),49.980778(GOOD)
@2026-03-09 10:08:00,2150.363525(GOOD),417.584351(GOOD),49.941883(GOOD)
@2026-03-09 10:09:00,2181.237793(GOOD),417.584351(GOOD),50.019775(GOOD)
@2026-03-09 10:10:00,2187.078857(GOOD),417.584351(GOOD),49.967880(GOOD)
@2026-03-09 10:11:00,2101.965576(GOOD),417.987640(GOOD),49.941879(GOOD)
@2026-03-09 10:12:00,2124.495605(GOOD),417.584351(GOOD),49.883480(GOOD)
@2026-03-09 10:13:00,2110.310059(GOOD),417.584351(GOOD),50.045677(GOOD)
@2026-03-09 10:14:00,2167.052246(GOOD),417.584351(GOOD),50.071674(GOOD)
@2026-03-09 10:15:00,2144.522217(GOOD),417.181091(GOOD),49.948402(GOOD)
@2026-03-09 10:16:00,2107.806641(GOOD),417.584503(GOOD),50.045696(GOOD)
@2026-03-09 10:17:00,2144.522217(GOOD),417.584503(GOOD),50.000309(GOOD)
@2026-03-09 10:18:00,2147.025635(GOOD),417.181091(GOOD),50.019814(GOOD)
@2026-03-09 10:19:00,2178.734375(GOOD),417.584503(GOOD),49.948414(GOOD)
@2026-03-09 10:20:00,2136.177734(GOOD),417.987823(GOOD),49.941910(GOOD)
@2026-03-09 10:21:00,2142.018799(GOOD),417.181122(GOOD),49.916004(GOOD)
@2026-03-09 10:22:00,2136.177734(GOOD),417.584534(GOOD),49.967896(GOOD)
@2026-03-09 10:23:00,2155.369873(GOOD),417.987823(GOOD),50.078190(GOOD)
@2026-03-09 10:24:00,2201.264648(GOOD),417.584534(GOOD),50.045692(GOOD)
@2026-03-09 10:25:00,2056.905762(GOOD),417.584534(GOOD),50.253391(GOOD)
@2026-03-09 10:26:00,2111.144775(GOOD),417.181122(GOOD),49.967903(GOOD)
@2026-03-09 10:27:00,2156.204590(GOOD),417.987823(GOOD),49.941906(GOOD)
@2026-03-09 10:28:00,2158.707764(GOOD),417.584534(GOOD),50.097614(GOOD)
@2026-03-09 10:29:00,2152.866699(GOOD),417.584656(GOOD),50.104107(GOOD)
@2026-03-09 10:30:00,2172.893311(GOOD),417.584473(GOOD),50.052223(GOOD)
@2026-03-09 10:31:00,2121.992188(GOOD),417.584473(GOOD),50.026318(GOOD)
@2026-03-09 10:32:00,2101.965576(GOOD),417.584473(GOOD),50.026321(GOOD)
@2026-03-09 10:33:00,2175.396973(GOOD),417.181061(GOOD),50.071716(GOOD)
@2026-03-09 10:34:00,2119.489014(GOOD),417.584473(GOOD),50.019817(GOOD)
@2026-03-09 10:35:00,2125.330078(GOOD),417.584473(GOOD),49.954926(GOOD)
@2026-03-09 10:36:00,2155.369873(GOOD),417.584473(GOOD),49.967911(GOOD)
@2026-03-09 10:37:00,2172.893311(GOOD),417.584473(GOOD),49.993809(GOOD)
@2026-03-09 10:38:00,2118.654541(GOOD),417.584473(GOOD),49.974396(GOOD)
@2026-03-09 10:39:00,2091.117920(GOOD),417.181061(GOOD),50.006783(GOOD)
@2026-03-09 10:40:00,2130.336914(GOOD),417.584473(GOOD),49.993778(GOOD)
@2026-03-09 10:41:00,2062.746826(GOOD),417.584473(GOOD),50.013283(GOOD)
@2026-03-09 10:42:00,2156.204590(GOOD),417.584473(GOOD),50.032784(GOOD)
@2026-03-09 10:43:00,2121.992188(GOOD),417.584473(GOOD),50.032776(GOOD)
@2026-03-09 10:44:00,2142.018799(GOOD),417.584473(GOOD),50.013279(GOOD)
@2026-03-09 10:45:00,2184.575684(GOOD),417.181091(GOOD),49.980846(GOOD)
@2026-03-09 10:46:00,2152.866699(GOOD),417.584503(GOOD),50.104252(GOOD)
@2026-03-09 10:47:00,2116.151123(GOOD),417.987793(GOOD),49.941944(GOOD)
@2026-03-09 10:48:00,2147.025635(GOOD),417.584503(GOOD),49.980846(GOOD)
@2026-03-09 10:49:00,2081.938965(GOOD),417.181091(GOOD),49.968052(GOOD)
@2026-03-09 10:50:00,2192.920166(GOOD),417.987762(GOOD),49.955059(GOOD)
@2026-03-09 10:51:00,2136.177734(GOOD),417.584473(GOOD),49.961449(GOOD)
@2026-03-09 10:52:00,2152.866699(GOOD),417.584473(GOOD),50.071739(GOOD)
@2026-03-09 10:53:00,2150.363525(GOOD),417.584473(GOOD),50.013348(GOOD)
@2026-03-09 10:54:00,2170.390137(GOOD),417.584473(GOOD),50.045738(GOOD)
@2026-03-09 10:55:00,2093.621094(GOOD),417.584473(GOOD),49.961445(GOOD)
@2026-03-09 10:56:00,2152.866699(GOOD),417.584473(GOOD),50.110641(GOOD)
@2026-03-09 10:57:00,2161.210938(GOOD),417.987762(GOOD),49.948444(GOOD)
@2026-03-09 10:58:00,2107.806641(GOOD),417.987762(GOOD),50.058746(GOOD)
@2026-03-09 10:59:00,2130.336914(GOOD),417.584473(GOOD),49.948437(GOOD)
@2026-03-09 11:00:00,2162.045410(GOOD),417.987823(GOOD),49.980846(GOOD)
@2026-03-09 11:01:00,2144.522217(GOOD),417.584534(GOOD),49.993832(GOOD)
@2026-03-09 11:02:00,2144.522217(GOOD),417.987823(GOOD),49.993828(GOOD)
@2026-03-09 11:03:00,2130.336914(GOOD),417.987823(GOOD),50.006832(GOOD)
@2026-03-09 11:04:00,2059.408936(GOOD),417.584534(GOOD),49.961403(GOOD)
@2026-03-09 11:05:00,2096.124512(GOOD),417.181122(GOOD),49.909512(GOOD)
@2026-03-09 11:06:00,2073.594482(GOOD),417.987823(GOOD),50.052204(GOOD)
@2026-03-09 11:07:00,2107.806641(GOOD),417.584534(GOOD),50.084702(GOOD)
@2026-03-09 11:08:00,2132.839844(GOOD),417.181244(GOOD),50.065205(GOOD)
@2026-03-09 11:09:00,2152.866699(GOOD),417.181244(GOOD),49.967899(GOOD)
@2026-03-09 11:10:00,2124.495605(GOOD),417.584656(GOOD),49.935394(GOOD)
@2026-03-09 11:11:00,2175.396973(GOOD),417.584656(GOOD),50.065201(GOOD)
@2026-03-09 11:12:00,2116.151123(GOOD),417.987976(GOOD),50.084698(GOOD)
@2026-03-09 11:13:00,2201.264648(GOOD),417.584686(GOOD),50.026291(GOOD)
@2026-03-09 11:14:00,2138.681152(GOOD),416.240173(GOOD),49.915997(GOOD)
@2026-03-09 11:15:00,2121.992188(GOOD),416.643341(GOOD),50.026268(GOOD)
@2026-03-09 11:16:00,2124.495605(GOOD),416.643341(GOOD),49.980755(GOOD)
@2026-03-09 11:17:00,2172.893311(GOOD),416.643341(GOOD),50.129948(GOOD)
@2026-03-09 11:18:00,2107.806641(GOOD),417.046844(GOOD),49.993649(GOOD)
