$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-18 20:00:00,2876.330078(GOOD),6.991111(GOOD),63.269623(GOOD)
@2026-05-18 20:01:00,2985.642334(GOOD),6.587811(GOOD),63.425411(GOOD)
@2026-05-18 20:02:00,2901.363281(GOOD),6.587811(GOOD),63.347523(GOOD)
@2026-05-18 20:03:00,2896.356934(GOOD),6.587811(GOOD),63.289120(GOOD)
@2026-05-18 20:04:00,2935.575928(GOOD),6.587811(GOOD),63.373417(GOOD)
@2026-05-18 20:05:00,2941.416748(GOOD),6.587812(GOOD),63.295628(GOOD)
@2026-05-18 20:06:00,2946.423340(GOOD),6.587812(GOOD),63.334530(GOOD)
@2026-05-18 20:07:00,2927.231201(GOOD),6.587812(GOOD),63.425430(GOOD)
@2026-05-18 20:08:00,2966.450195(GOOD),6.587812(GOOD),63.496731(GOOD)
@2026-05-18 20:09:00,2926.396973(GOOD),6.991112(GOOD),63.405926(GOOD)
@2026-05-18 20:10:00,2842.117676(GOOD),6.587812(GOOD),63.269627(GOOD)
@2026-05-18 20:11:00,2909.708008(GOOD),6.587812(GOOD),63.172329(GOOD)
@2026-05-18 20:12:00,2898.025635(GOOD),6.587812(GOOD),63.321533(GOOD)
@2026-05-18 20:13:00,2929.734375(GOOD),6.587812(GOOD),63.431835(GOOD)
@2026-05-18 20:14:00,2903.866943(GOOD),6.587812(GOOD),63.328045(GOOD)
@2026-05-18 20:15:00,2913.045410(GOOD),6.587778(GOOD),63.295578(GOOD)
@2026-05-18 20:16:00,2856.303711(GOOD),6.587779(GOOD),63.263069(GOOD)
@2026-05-18 20:17:00,2856.303711(GOOD),6.587779(GOOD),63.295563(GOOD)
@2026-05-18 20:18:00,2887.177979(GOOD),6.587779(GOOD),63.282566(GOOD)
@2026-05-18 20:19:00,2921.390137(GOOD),6.587779(GOOD),63.308563(GOOD)
@2026-05-18 20:20:00,2872.992432(GOOD),6.587779(GOOD),63.269558(GOOD)
@2026-05-18 20:21:00,2968.953369(GOOD),6.991078(GOOD),63.334461(GOOD)
@2026-05-18 20:22:00,2878.833496(GOOD),6.587779(GOOD),63.185257(GOOD)
@2026-05-18 20:23:00,2870.489014(GOOD),6.587779(GOOD),63.250164(GOOD)
@2026-05-18 20:24:00,2941.416748(GOOD),6.587779(GOOD),63.289051(GOOD)
@2026-05-18 20:25:00,2949.761230(GOOD),6.587779(GOOD),63.165760(GOOD)
@2026-05-18 20:26:00,2862.144531(GOOD),6.991078(GOOD),63.230656(GOOD)
@2026-05-18 20:27:00,2941.416748(GOOD),6.991077(GOOD),63.230659(GOOD)
@2026-05-18 20:28:00,2972.291016(GOOD),6.587778(GOOD),63.217651(GOOD)
@2026-05-18 20:29:00,2895.522461(GOOD),6.587778(GOOD),63.217541(GOOD)
@2026-05-18 20:30:00,2878.833496(GOOD),6.587778(GOOD),63.347485(GOOD)
@2026-05-18 20:31:00,2898.860107(GOOD),6.587778(GOOD),63.250191(GOOD)
@2026-05-18 20:32:00,2943.919922(GOOD),6.587778(GOOD),63.282585(GOOD)
@2026-05-18 20:33:00,2960.608887(GOOD),6.991078(GOOD),63.224186(GOOD)
@2026-05-18 20:34:00,2918.886719(GOOD),6.587779(GOOD),63.360489(GOOD)
@2026-05-18 20:35:00,2895.522461(GOOD),6.587779(GOOD),63.178780(GOOD)
@2026-05-18 20:36:00,2909.708008(GOOD),6.587779(GOOD),63.204674(GOOD)
@2026-05-18 20:37:00,2969.787842(GOOD),6.991078(GOOD),63.217682(GOOD)
@2026-05-18 20:38:00,2923.893311(GOOD),6.587779(GOOD),63.178780(GOOD)
@2026-05-18 20:39:00,2929.734375(GOOD),6.587779(GOOD),63.165783(GOOD)
@2026-05-18 20:40:00,2909.708008(GOOD),6.587779(GOOD),63.159279(GOOD)
@2026-05-18 20:41:00,2929.734375(GOOD),6.587779(GOOD),63.198177(GOOD)
@2026-05-18 20:42:00,2923.893311(GOOD),6.587779(GOOD),63.068474(GOOD)
@2026-05-18 20:43:00,2856.303711(GOOD),6.587779(GOOD),63.230671(GOOD)
@2026-05-18 20:44:00,2893.018799(GOOD),6.991078(GOOD),63.237171(GOOD)
@2026-05-18 20:45:00,2884.674561(GOOD),6.991111(GOOD),63.120384(GOOD)
@2026-05-18 20:46:00,2940.582520(GOOD),6.587811(GOOD),63.224182(GOOD)
@2026-05-18 20:47:00,2913.045410(GOOD),6.587811(GOOD),63.204685(GOOD)
@2026-05-18 20:48:00,2907.204346(GOOD),6.587811(GOOD),63.126873(GOOD)
@2026-05-18 20:49:00,2969.787842(GOOD),6.587811(GOOD),63.211185(GOOD)
@2026-05-18 20:50:00,2943.919922(GOOD),6.184412(GOOD),63.074997(GOOD)
@2026-05-18 20:51:00,2966.450195(GOOD),6.587811(GOOD),63.159302(GOOD)
@2026-05-18 20:52:00,2966.450195(GOOD),6.587811(GOOD),63.107410(GOOD)
@2026-05-18 20:53:00,2850.462646(GOOD),6.991111(GOOD),63.075012(GOOD)
@2026-05-18 20:54:00,2927.231201(GOOD),6.587811(GOOD),63.211212(GOOD)
@2026-05-18 20:55:00,2862.144531(GOOD),6.587811(GOOD),63.139908(GOOD)
@2026-05-18 20:56:00,2966.450195(GOOD),6.587811(GOOD),63.159306(GOOD)
@2026-05-18 20:57:00,2963.112305(GOOD),6.587811(GOOD),63.126896(GOOD)
@2026-05-18 20:58:00,2850.462646(GOOD),6.587811(GOOD),62.997097(GOOD)
@2026-05-18 20:59:00,2966.450195(GOOD),6.587811(GOOD),63.146290(GOOD)
@2026-05-18 21:00:00,2946.423340(GOOD),6.587778(GOOD),63.068474(GOOD)
@2026-05-18 21:01:00,2927.231201(GOOD),6.587778(GOOD),62.997082(GOOD)
@2026-05-18 21:02:00,2941.416748(GOOD),6.587778(GOOD),63.023079(GOOD)
@2026-05-18 21:03:00,2915.549072(GOOD),6.587778(GOOD),63.100864(GOOD)
@2026-05-18 21:04:00,2898.860107(GOOD),6.587778(GOOD),63.217667(GOOD)
@2026-05-18 21:05:00,2836.276611(GOOD),6.587778(GOOD),63.126877(GOOD)
@2026-05-18 21:06:00,2898.860107(GOOD),6.587778(GOOD),63.250175(GOOD)
@2026-05-18 21:07:00,2977.297852(GOOD),6.587778(GOOD),63.191784(GOOD)
@2026-05-18 21:08:00,2933.072266(GOOD),6.587778(GOOD),63.055485(GOOD)
@2026-05-18 21:09:00,2850.462646(GOOD),6.991078(GOOD),63.100895(GOOD)
@2026-05-18 21:10:00,2918.886719(GOOD),6.587779(GOOD),63.074997(GOOD)
@2026-05-18 21:11:00,2941.416748(GOOD),6.587779(GOOD),62.925701(GOOD)
@2026-05-18 21:12:00,2940.582520(GOOD),6.587779(GOOD),63.081505(GOOD)
@2026-05-18 21:13:00,2853.799805(GOOD),6.587779(GOOD),63.003605(GOOD)
@2026-05-18 21:14:00,2955.602539(GOOD),6.587779(GOOD),63.224205(GOOD)
@2026-05-18 21:15:00,2909.708008(GOOD),6.991111(GOOD),63.010075(GOOD)
