$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-01 00:00:00,2056.905762(GOOD),279.644440(GOOD),70.660202(GOOD)
@2026-04-01 00:01:00,1969.289185(GOOD),279.644440(GOOD),70.731621(GOOD)
@2026-04-01 00:02:00,1983.474365(GOOD),279.241150(GOOD),70.647224(GOOD)
@2026-04-01 00:03:00,1997.659668(GOOD),279.241150(GOOD),70.705612(GOOD)
@2026-04-01 00:04:00,1949.261841(GOOD),279.241150(GOOD),70.543396(GOOD)
@2026-04-01 00:05:00,2022.692505(GOOD),279.241150(GOOD),70.556396(GOOD)
@2026-04-01 00:06:00,1977.633545(GOOD),279.241150(GOOD),70.640709(GOOD)
@2026-04-01 00:07:00,2023.528198(GOOD),279.241150(GOOD),70.562912(GOOD)
@2026-04-01 00:08:00,2028.534912(GOOD),279.241150(GOOD),70.588806(GOOD)
@2026-04-01 00:09:00,1985.977539(GOOD),279.241150(GOOD),70.478516(GOOD)
@2026-04-01 00:10:00,2067.753418(GOOD),276.552246(GOOD),70.485016(GOOD)
@2026-04-01 00:11:00,2026.030273(GOOD),280.047943(GOOD),70.653732(GOOD)
@2026-04-01 00:12:00,2014.348022(GOOD),280.047943(GOOD),70.569435(GOOD)
@2026-04-01 00:13:00,2011.844360(GOOD),280.047821(GOOD),70.608322(GOOD)
@2026-04-01 00:14:00,1977.632813(GOOD),280.047821(GOOD),70.595329(GOOD)
@2026-04-01 00:15:00,2017.686768(GOOD),280.047760(GOOD),70.459061(GOOD)
@2026-04-01 00:16:00,1932.573242(GOOD),280.047638(GOOD),70.621277(GOOD)
@2026-04-01 00:17:00,1966.785400(GOOD),280.047638(GOOD),70.446091(GOOD)
@2026-04-01 00:18:00,1930.069824(GOOD),280.047607(GOOD),70.517502(GOOD)
@2026-04-01 00:19:00,1957.607056(GOOD),280.047577(GOOD),70.439598(GOOD)
@2026-04-01 00:20:00,2020.190674(GOOD),280.585388(GOOD),70.673203(GOOD)
@2026-04-01 00:21:00,2017.687378(GOOD),280.047577(GOOD),70.478500(GOOD)
@2026-04-01 00:22:00,2022.694092(GOOD),280.047577(GOOD),70.361679(GOOD)
@2026-04-01 00:23:00,2036.879395(GOOD),280.047577(GOOD),70.497993(GOOD)
@2026-04-01 00:24:00,1991.819824(GOOD),280.585419(GOOD),70.471992(GOOD)
@2026-04-01 00:25:00,1989.316772(GOOD),280.585419(GOOD),70.387695(GOOD)
@2026-04-01 00:26:00,1938.415771(GOOD),280.182007(GOOD),70.471992(GOOD)
@2026-04-01 00:27:00,2031.039063(GOOD),280.585419(GOOD),70.381172(GOOD)
@2026-04-01 00:28:00,1977.634644(GOOD),279.240936(GOOD),70.608276(GOOD)
@2026-04-01 00:29:00,2037.714966(GOOD),279.240936(GOOD),70.595261(GOOD)
@2026-04-01 00:30:00,1972.626831(GOOD),277.762207(GOOD),70.504478(GOOD)
@2026-04-01 00:31:00,2000.998047(GOOD),283.677795(GOOD),70.491508(GOOD)
@2026-04-01 00:32:00,1966.786255(GOOD),277.358887(GOOD),70.530418(GOOD)
@2026-04-01 00:33:00,1975.130615(GOOD),283.677795(GOOD),70.342316(GOOD)
@2026-04-01 00:34:00,2023.528442(GOOD),277.358887(GOOD),70.588814(GOOD)
@2026-04-01 00:35:00,2014.349243(GOOD),276.955353(GOOD),70.510994(GOOD)
@2026-04-01 00:36:00,2006.004395(GOOD),277.358887(GOOD),70.361702(GOOD)
@2026-04-01 00:37:00,1989.315796(GOOD),276.955475(GOOD),70.387703(GOOD)
@2026-04-01 00:38:00,2003.501099(GOOD),284.215607(GOOD),70.485008(GOOD)
@2026-04-01 00:39:00,1978.467773(GOOD),278.299988(GOOD),70.400719(GOOD)
@2026-04-01 00:40:00,1971.792236(GOOD),277.762177(GOOD),70.348717(GOOD)
@2026-04-01 00:41:00,1972.626831(GOOD),277.762177(GOOD),70.368217(GOOD)
