$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-08 10:00:00,1907.540161(GOOD),518.552246(GOOD),42.687592(GOOD)
@2026-03-08 10:01:00,1958.441406(GOOD),518.955750(GOOD),42.810894(GOOD)
@2026-03-08 10:02:00,1963.448242(GOOD),518.955444(GOOD),42.778393(GOOD)
@2026-03-08 10:03:00,1949.263062(GOOD),524.064453(GOOD),42.804394(GOOD)
@2026-03-08 10:04:00,1989.315674(GOOD),519.896606(GOOD),42.882275(GOOD)
@2026-03-08 10:05:00,1985.977417(GOOD),524.467529(GOOD),42.823868(GOOD)
@2026-03-08 10:06:00,1966.785889(GOOD),525.408752(GOOD),42.882256(GOOD)
@2026-03-08 10:07:00,1932.573364(GOOD),526.349854(GOOD),42.908161(GOOD)
@2026-03-08 10:08:00,1997.660767(GOOD),526.753235(GOOD),42.921173(GOOD)
@2026-03-08 10:09:00,1966.786621(GOOD),527.156555(GOOD),42.973083(GOOD)
@2026-03-08 10:10:00,1898.362305(GOOD),526.753235(GOOD),42.791370(GOOD)
@2026-03-08 10:11:00,1905.037598(GOOD),526.349854(GOOD),43.005470(GOOD)
@2026-03-08 10:12:00,1944.256714(GOOD),526.753235(GOOD),43.011963(GOOD)
@2026-03-08 10:13:00,1972.628540(GOOD),526.753235(GOOD),43.024845(GOOD)
@2026-03-08 10:14:00,1904.203491(GOOD),528.232117(GOOD),43.011845(GOOD)
@2026-03-08 10:15:00,1980.971436(GOOD),527.694519(GOOD),42.960117(GOOD)
@2026-03-08 10:16:00,2020.190308(GOOD),527.694519(GOOD),43.083416(GOOD)
@2026-03-08 10:17:00,2000.163696(GOOD),528.232239(GOOD),43.115818(GOOD)
@2026-03-08 10:18:00,1952.599609(GOOD),528.501221(GOOD),43.148323(GOOD)
@2026-03-08 10:19:00,1952.600342(GOOD),537.240112(GOOD),43.083424(GOOD)
@2026-03-08 10:20:00,1983.474609(GOOD),531.324524(GOOD),43.083424(GOOD)
@2026-03-08 10:21:00,1972.627075(GOOD),538.987793(GOOD),43.154819(GOOD)
@2026-03-08 10:22:00,1938.415894(GOOD),539.122131(GOOD),43.115818(GOOD)
@2026-03-08 10:23:00,2023.528931(GOOD),539.525452(GOOD),43.232628(GOOD)
@2026-03-08 10:24:00,1932.574219(GOOD),539.525635(GOOD),43.167820(GOOD)
@2026-03-08 10:25:00,2009.343262(GOOD),534.013550(GOOD),43.128815(GOOD)
@2026-03-08 10:26:00,2022.694336(GOOD),538.584961(GOOD),43.135319(GOOD)
@2026-03-08 10:27:00,2008.508423(GOOD),538.181824(GOOD),43.180721(GOOD)
@2026-03-08 10:28:00,2009.342285(GOOD),539.526184(GOOD),43.174236(GOOD)
@2026-03-08 10:29:00,1958.441162(GOOD),538.585205(GOOD),43.141823(GOOD)
@2026-03-08 10:30:00,1884.175537(GOOD),538.181152(GOOD),43.167755(GOOD)
@2026-03-08 10:31:00,1898.361084(GOOD),538.584290(GOOD),43.258572(GOOD)
@2026-03-08 10:32:00,1907.540283(GOOD),539.121948(GOOD),43.297459(GOOD)
