$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-16 00:00:00,2155.369873(GOOD),152.191116(GOOD),67.383430(GOOD)
@2026-03-16 00:01:00,2113.647705(GOOD),152.594482(GOOD),67.338028(GOOD)
@2026-03-16 00:02:00,2116.151123(GOOD),152.191086(GOOD),67.604050(GOOD)
@2026-03-16 00:03:00,2175.396973(GOOD),152.728867(GOOD),67.519745(GOOD)
@2026-03-16 00:04:00,2169.555908(GOOD),152.190948(GOOD),67.435455(GOOD)
@2026-03-16 00:05:00,2136.177734(GOOD),152.190918(GOOD),67.539360(GOOD)
@2026-03-16 00:06:00,2214.615723(GOOD),152.594315(GOOD),67.591263(GOOD)
@2026-03-16 00:07:00,2169.555908(GOOD),152.594284(GOOD),67.500359(GOOD)
@2026-03-16 00:08:00,2127.833496(GOOD),152.594284(GOOD),67.636650(GOOD)
@2026-03-16 00:09:00,2147.025635(GOOD),152.594284(GOOD),67.493744(GOOD)
@2026-03-16 00:10:00,2175.396973(GOOD),156.762009(GOOD),67.617043(GOOD)
@2026-03-16 00:11:00,2181.237793(GOOD),156.761993(GOOD),67.545784(GOOD)
@2026-03-16 00:12:00,2189.582275(GOOD),156.761963(GOOD),67.591293(GOOD)
@2026-03-16 00:13:00,2142.018799(GOOD),156.358688(GOOD),67.565285(GOOD)
@2026-03-16 00:14:00,2090.283203(GOOD),157.165161(GOOD),67.519875(GOOD)
@2026-03-16 00:15:00,2164.549072(GOOD),156.358902(GOOD),67.532669(GOOD)
@2026-03-16 00:16:00,2138.681152(GOOD),156.762177(GOOD),67.474289(GOOD)
@2026-03-16 00:17:00,2124.495605(GOOD),156.762054(GOOD),67.500183(GOOD)
@2026-03-16 00:18:00,2203.767822(GOOD),156.762039(GOOD),67.357475(GOOD)
@2026-03-16 00:19:00,2116.151123(GOOD),156.358704(GOOD),67.642998(GOOD)
