$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-04 00:00:00,2167.052246(GOOD),279.644440(GOOD),69.926987(GOOD)
@2026-04-04 00:01:00,2197.926758(GOOD),278.300018(GOOD),69.829681(GOOD)
@2026-04-04 00:02:00,2127.833496(GOOD),277.762421(GOOD),69.803703(GOOD)
@2026-04-04 00:03:00,2187.078857(GOOD),277.762817(GOOD),69.894485(GOOD)
@2026-04-04 00:04:00,2105.303467(GOOD),278.300598(GOOD),69.946404(GOOD)
@2026-04-04 00:05:00,2212.112305(GOOD),277.762787(GOOD),69.959404(GOOD)
@2026-04-04 00:06:00,2172.058838(GOOD),277.762787(GOOD),69.926994(GOOD)
@2026-04-04 00:07:00,2150.363525(GOOD),277.762787(GOOD),69.881592(GOOD)
@2026-04-04 00:08:00,2091.117920(GOOD),277.762787(GOOD),69.978897(GOOD)
@2026-04-04 00:09:00,2071.091064(GOOD),278.300568(GOOD),69.946396(GOOD)
@2026-04-04 00:10:00,2099.462402(GOOD),278.300568(GOOD),69.784203(GOOD)
@2026-04-04 00:11:00,2175.396973(GOOD),277.359467(GOOD),69.901009(GOOD)
@2026-04-04 00:12:00,2147.025635(GOOD),277.359467(GOOD),69.881607(GOOD)
@2026-04-04 00:13:00,2116.151123(GOOD),277.762756(GOOD),69.888115(GOOD)
@2026-04-04 00:14:00,2144.522217(GOOD),277.762756(GOOD),69.914009(GOOD)
@2026-04-04 00:15:00,2132.839844(GOOD),277.762207(GOOD),70.108673(GOOD)
@2026-04-04 00:16:00,2132.839844(GOOD),276.014374(GOOD),69.939972(GOOD)
@2026-04-04 00:17:00,2136.177734(GOOD),278.703156(GOOD),70.004883(GOOD)
@2026-04-04 00:18:00,2099.462402(GOOD),279.106659(GOOD),69.816696(GOOD)
@2026-04-04 00:19:00,2091.117920(GOOD),278.299957(GOOD),69.927002(GOOD)
@2026-04-04 00:20:00,2183.741211(GOOD),279.241089(GOOD),69.985397(GOOD)
@2026-04-04 00:21:00,2136.177734(GOOD),280.585632(GOOD),69.758278(GOOD)
@2026-04-04 00:22:00,2073.594482(GOOD),281.526703(GOOD),69.836082(GOOD)
@2026-04-04 00:23:00,2156.204590(GOOD),279.644257(GOOD),69.842598(GOOD)
@2026-04-04 00:24:00,2192.920166(GOOD),279.240906(GOOD),70.030785(GOOD)
@2026-04-04 00:25:00,2164.549072(GOOD),279.644226(GOOD),69.823174(GOOD)
@2026-04-04 00:26:00,2127.833496(GOOD),277.358734(GOOD),69.849075(GOOD)
@2026-04-04 00:27:00,2068.587891(GOOD),278.703094(GOOD),69.849068(GOOD)
@2026-04-04 00:28:00,2175.396973(GOOD),280.988739(GOOD),69.803665(GOOD)
@2026-04-04 00:29:00,2232.138672(GOOD),276.955322(GOOD),69.777664(GOOD)
@2026-04-04 00:30:00,2079.435547(GOOD),280.047760(GOOD),69.810188(GOOD)
@2026-04-04 00:31:00,2177.899902(GOOD),279.644257(GOOD),69.881592(GOOD)
@2026-04-04 00:32:00,2121.992188(GOOD),279.644257(GOOD),69.771271(GOOD)
@2026-04-04 00:33:00,2096.124512(GOOD),281.526672(GOOD),69.829674(GOOD)
@2026-04-04 00:34:00,2144.522217(GOOD),278.299835(GOOD),69.855576(GOOD)
@2026-04-04 00:35:00,2197.926758(GOOD),277.762024(GOOD),69.771278(GOOD)
@2026-04-04 00:36:00,2110.310059(GOOD),279.240906(GOOD),69.913979(GOOD)
@2026-04-04 00:37:00,2161.210938(GOOD),278.299805(GOOD),69.862068(GOOD)
@2026-04-04 00:38:00,2142.018799(GOOD),279.644196(GOOD),69.784180(GOOD)
@2026-04-04 00:39:00,2155.369873(GOOD),279.240875(GOOD),69.777664(GOOD)
@2026-04-04 00:40:00,2121.992188(GOOD),278.703064(GOOD),69.758255(GOOD)
@2026-04-04 00:41:00,2181.237793(GOOD),279.644196(GOOD),69.913971(GOOD)
@2026-04-04 00:42:00,2113.647705(GOOD),280.585419(GOOD),69.823166(GOOD)
@2026-04-04 00:43:00,2132.839844(GOOD),280.047577(GOOD),69.972374(GOOD)
@2026-04-04 00:44:00,2076.932373(GOOD),279.240875(GOOD),69.881561(GOOD)
@2026-04-04 00:45:00,2082.773193(GOOD),279.241119(GOOD),69.888054(GOOD)
@2026-04-04 00:46:00,2162.045410(GOOD),278.703339(GOOD),69.946350(GOOD)
@2026-04-04 00:47:00,2124.495605(GOOD),280.047943(GOOD),69.894341(GOOD)
@2026-04-04 00:48:00,2138.681152(GOOD),278.703308(GOOD),69.725647(GOOD)
@2026-04-04 00:49:00,2130.336914(GOOD),279.241119(GOOD),69.719353(GOOD)
@2026-04-04 00:50:00,2124.495605(GOOD),277.762177(GOOD),69.835945(GOOD)
@2026-04-04 00:51:00,2124.495605(GOOD),278.299957(GOOD),69.887939(GOOD)
@2026-04-04 00:52:00,2167.052246(GOOD),280.585571(GOOD),69.790535(GOOD)
@2026-04-04 00:53:00,2096.124512(GOOD),283.677826(GOOD),69.738647(GOOD)
@2026-04-04 00:54:00,2192.920166(GOOD),274.132233(GOOD),69.900848(GOOD)
@2026-04-04 00:55:00,2113.647705(GOOD),277.762238(GOOD),69.810150(GOOD)
@2026-04-04 00:56:00,2175.396973(GOOD),275.611145(GOOD),69.952866(GOOD)
@2026-04-04 00:57:00,2144.522217(GOOD),278.703491(GOOD),69.738647(GOOD)
@2026-04-04 00:58:00,2187.078857(GOOD),279.106903(GOOD),69.680229(GOOD)
@2026-04-04 00:59:00,2130.336914(GOOD),276.955688(GOOD),69.823013(GOOD)
@2026-04-04 01:00:00,2158.707764(GOOD),275.611115(GOOD),69.784233(GOOD)
@2026-04-04 01:01:00,2133.674561(GOOD),274.670013(GOOD),69.784233(GOOD)
@2026-04-04 01:02:00,2127.833496(GOOD),275.611267(GOOD),69.849121(GOOD)
@2026-04-04 01:03:00,2175.396973(GOOD),275.611267(GOOD),69.849113(GOOD)
@2026-04-04 01:04:00,2175.396973(GOOD),275.611298(GOOD),69.797203(GOOD)
@2026-04-04 01:05:00,2110.310059(GOOD),276.418030(GOOD),69.699898(GOOD)
@2026-04-04 01:06:00,2116.151123(GOOD),279.241486(GOOD),69.855591(GOOD)
@2026-04-04 01:07:00,2217.953369(GOOD),279.644745(GOOD),69.712883(GOOD)
@2026-04-04 01:08:00,2139.515625(GOOD),276.014771(GOOD),69.764786(GOOD)
@2026-04-04 01:09:00,2142.018799(GOOD),276.418182(GOOD),69.797180(GOOD)
@2026-04-04 01:10:00,2116.151123(GOOD),276.014771(GOOD),69.797180(GOOD)
@2026-04-04 01:11:00,2093.621094(GOOD),276.014771(GOOD),69.784172(GOOD)
@2026-04-04 01:12:00,2142.018799(GOOD),276.418182(GOOD),69.745270(GOOD)
@2026-04-04 01:13:00,2183.741211(GOOD),276.552582(GOOD),69.777679(GOOD)
@2026-04-04 01:14:00,2183.741211(GOOD),277.359283(GOOD),69.641457(GOOD)
@2026-04-04 01:15:00,2175.396973(GOOD),275.611115(GOOD),69.751793(GOOD)
@2026-04-04 01:16:00,2156.204590(GOOD),275.073303(GOOD),69.667374(GOOD)
@2026-04-04 01:17:00,2169.555908(GOOD),275.611115(GOOD),69.693382(GOOD)
@2026-04-04 01:18:00,2113.647705(GOOD),276.417816(GOOD),69.803703(GOOD)
@2026-04-04 01:19:00,2172.893311(GOOD),275.611115(GOOD),69.745308(GOOD)
@2026-04-04 01:20:00,2169.555908(GOOD),282.333313(GOOD),69.797218(GOOD)
@2026-04-04 01:21:00,2144.522217(GOOD),276.417969(GOOD),69.849121(GOOD)
@2026-04-04 01:22:00,2169.555908(GOOD),280.182220(GOOD),69.764824(GOOD)
@2026-04-04 01:23:00,2158.707764(GOOD),275.611084(GOOD),69.751823(GOOD)
@2026-04-04 01:24:00,2111.144775(GOOD),280.047821(GOOD),69.622017(GOOD)
@2026-04-04 01:25:00,2111.144775(GOOD),280.047974(GOOD),69.790718(GOOD)
@2026-04-04 01:26:00,2107.806641(GOOD),274.132233(GOOD),69.706429(GOOD)
@2026-04-04 01:27:00,2136.177734(GOOD),278.300049(GOOD),69.751823(GOOD)
@2026-04-04 01:28:00,2101.965576(GOOD),274.132355(GOOD),69.816734(GOOD)
@2026-04-04 01:29:00,2136.177734(GOOD),279.644440(GOOD),69.673927(GOOD)
@2026-04-04 01:30:00,2088.614502(GOOD),274.670013(GOOD),69.680420(GOOD)
@2026-04-04 01:31:00,2144.522217(GOOD),274.669983(GOOD),69.732300(GOOD)
@2026-04-04 01:32:00,2172.893311(GOOD),271.846680(GOOD),69.648003(GOOD)
@2026-04-04 01:33:00,2121.992188(GOOD),276.417816(GOOD),69.660912(GOOD)
@2026-04-04 01:34:00,2138.681152(GOOD),277.762238(GOOD),69.635025(GOOD)
@2026-04-04 01:35:00,2178.734375(GOOD),274.132416(GOOD),69.745323(GOOD)
@2026-04-04 01:36:00,2150.363525(GOOD),274.670227(GOOD),69.680443(GOOD)
@2026-04-04 01:37:00,2150.363525(GOOD),275.611298(GOOD),69.693558(GOOD)
@2026-04-04 01:38:00,2101.965576(GOOD),274.670166(GOOD),69.628670(GOOD)
@2026-04-04 01:39:00,2217.953369(GOOD),275.073456(GOOD),69.836273(GOOD)
@2026-04-04 01:40:00,2111.144775(GOOD),275.073486(GOOD),69.719574(GOOD)
@2026-04-04 01:41:00,2158.707764(GOOD),275.611298(GOOD),69.641678(GOOD)
@2026-04-04 01:42:00,2152.866699(GOOD),275.073486(GOOD),69.602768(GOOD)
@2026-04-04 01:43:00,2164.549072(GOOD),274.132385(GOOD),69.628670(GOOD)
@2026-04-04 01:44:00,2181.237793(GOOD),275.611145(GOOD),69.777870(GOOD)
