$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-24 00:00:00,2813.746826(GOOD),305.995575(GOOD),64.489487(GOOD)
@2026-04-24 00:01:00,2678.566895(GOOD),305.995575(GOOD),64.431068(GOOD)
@2026-04-24 00:02:00,2772.024658(GOOD),305.995575(GOOD),64.554359(GOOD)
@2026-04-24 00:03:00,2794.554443(GOOD),305.995453(GOOD),64.619263(GOOD)
@2026-04-24 00:04:00,2780.369141(GOOD),305.995453(GOOD),64.547882(GOOD)
@2026-04-24 00:05:00,2786.210205(GOOD),306.533356(GOOD),64.515381(GOOD)
@2026-04-24 00:06:00,2780.369141(GOOD),305.995422(GOOD),64.547882(GOOD)
@2026-04-24 00:07:00,2802.898926(GOOD),305.995392(GOOD),64.580292(GOOD)
@2026-04-24 00:08:00,2858.806641(GOOD),305.995392(GOOD),64.502495(GOOD)
@2026-04-24 00:09:00,2791.216797(GOOD),305.188690(GOOD),64.554390(GOOD)
@2026-04-24 00:10:00,2805.402100(GOOD),311.910889(GOOD),64.651688(GOOD)
@2026-04-24 00:11:00,2884.674561(GOOD),303.709656(GOOD),64.567383(GOOD)
@2026-04-24 00:12:00,2862.144531(GOOD),311.910706(GOOD),64.489479(GOOD)
@2026-04-24 00:13:00,2822.091064(GOOD),310.566315(GOOD),64.645180(GOOD)
@2026-04-24 00:14:00,2797.057617(GOOD),310.162903(GOOD),64.658173(GOOD)
@2026-04-24 00:15:00,2797.057617(GOOD),311.104431(GOOD),64.697128(GOOD)
@2026-04-24 00:16:00,2813.746826(GOOD),307.877838(GOOD),64.800919(GOOD)
@2026-04-24 00:17:00,2774.527832(GOOD),307.877838(GOOD),64.775017(GOOD)
@2026-04-24 00:18:00,2805.402100(GOOD),307.877838(GOOD),64.612816(GOOD)
@2026-04-24 00:19:00,2890.515625(GOOD),307.877808(GOOD),64.684212(GOOD)
@2026-04-24 00:20:00,2819.587891(GOOD),307.877808(GOOD),64.710136(GOOD)
@2026-04-24 00:21:00,2881.336670(GOOD),307.877808(GOOD),64.651726(GOOD)
@2026-04-24 00:22:00,2825.429199(GOOD),307.877808(GOOD),64.664711(GOOD)
@2026-04-24 00:23:00,2805.402100(GOOD),307.877808(GOOD),64.658211(GOOD)
@2026-04-24 00:24:00,2777.031006(GOOD),307.877777(GOOD),64.664711(GOOD)
@2026-04-24 00:25:00,2788.713379(GOOD),307.877777(GOOD),64.664711(GOOD)
@2026-04-24 00:26:00,2797.057617(GOOD),307.877777(GOOD),64.580292(GOOD)
@2026-04-24 00:27:00,2782.872070(GOOD),307.877777(GOOD),64.606285(GOOD)
@2026-04-24 00:28:00,2909.708008(GOOD),307.877777(GOOD),64.664688(GOOD)
