$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-28 00:00:00,3048.225586(GOOD),104.463333(GOOD),62.860836(GOOD)
@2026-05-28 00:01:00,2913.045410(GOOD),104.463333(GOOD),62.841438(GOOD)
@2026-05-28 00:02:00,2960.608887(GOOD),104.060036(GOOD),62.796051(GOOD)
@2026-05-28 00:03:00,2968.953369(GOOD),103.925629(GOOD),62.809059(GOOD)
@2026-05-28 00:04:00,3019.854492(GOOD),104.463326(GOOD),62.841450(GOOD)
@2026-05-28 00:05:00,2887.177979(GOOD),103.925621(GOOD),62.666355(GOOD)
@2026-05-28 00:06:00,2949.761230(GOOD),103.925621(GOOD),62.951859(GOOD)
@2026-05-28 00:07:00,2966.450195(GOOD),103.925621(GOOD),62.731251(GOOD)
@2026-05-28 00:08:00,3005.668945(GOOD),103.925621(GOOD),62.880474(GOOD)
@2026-05-28 00:09:00,2938.079102(GOOD),103.522217(GOOD),62.828571(GOOD)
@2026-05-28 00:10:00,2952.264404(GOOD),103.925613(GOOD),62.925873(GOOD)
@2026-05-28 00:11:00,2974.794434(GOOD),103.925613(GOOD),62.835075(GOOD)
@2026-05-28 00:12:00,3020.688965(GOOD),103.925613(GOOD),62.731277(GOOD)
@2026-05-28 00:13:00,2929.734375(GOOD),103.925613(GOOD),62.724773(GOOD)
@2026-05-28 00:14:00,2969.787842(GOOD),103.522217(GOOD),62.899975(GOOD)
@2026-05-28 00:15:00,3036.543213(GOOD),103.925568(GOOD),62.763508(GOOD)
@2026-05-28 00:16:00,2940.582520(GOOD),103.522163(GOOD),62.821903(GOOD)
@2026-05-28 00:17:00,2978.132080(GOOD),103.522163(GOOD),62.776501(GOOD)
@2026-05-28 00:18:00,2999.827881(GOOD),103.522163(GOOD),62.711617(GOOD)
@2026-05-28 00:19:00,2997.324707(GOOD),103.925568(GOOD),62.568806(GOOD)
@2026-05-28 00:20:00,2955.602539(GOOD),103.522179(GOOD),62.679207(GOOD)
@2026-05-28 00:21:00,3009.006836(GOOD),103.522179(GOOD),62.744003(GOOD)
@2026-05-28 00:22:00,2938.079102(GOOD),103.925583(GOOD),62.672718(GOOD)
@2026-05-28 00:23:00,2935.575928(GOOD),103.925583(GOOD),62.718132(GOOD)
@2026-05-28 00:24:00,2896.356934(GOOD),103.522186(GOOD),62.776535(GOOD)
@2026-05-28 00:25:00,2986.477051(GOOD),103.522186(GOOD),62.633728(GOOD)
@2026-05-28 00:26:00,2955.602539(GOOD),103.925583(GOOD),62.783016(GOOD)
@2026-05-28 00:27:00,2974.794434(GOOD),103.522186(GOOD),62.614307(GOOD)
@2026-05-28 00:28:00,2968.953369(GOOD),103.522186(GOOD),62.659710(GOOD)
@2026-05-28 00:29:00,2938.079102(GOOD),103.522186(GOOD),62.633720(GOOD)
@2026-05-28 00:30:00,2974.794434(GOOD),103.522232(GOOD),62.672665(GOOD)
@2026-05-28 00:31:00,2909.708008(GOOD),103.522232(GOOD),62.769955(GOOD)
@2026-05-28 00:32:00,2983.138672(GOOD),103.522232(GOOD),62.614147(GOOD)
@2026-05-28 00:33:00,3039.881348(GOOD),103.522247(GOOD),62.614143(GOOD)
@2026-05-28 00:34:00,2958.105713(GOOD),103.925644(GOOD),62.737438(GOOD)
@2026-05-28 00:35:00,2966.450195(GOOD),103.522247(GOOD),62.672539(GOOD)
@2026-05-28 00:36:00,2968.953369(GOOD),103.522247(GOOD),62.698429(GOOD)
@2026-05-28 00:37:00,3029.033203(GOOD),103.522240(GOOD),62.594624(GOOD)
@2026-05-28 00:38:00,3003.165771(GOOD),103.925636(GOOD),62.633526(GOOD)
@2026-05-28 00:39:00,2980.635742(GOOD),103.925636(GOOD),62.614117(GOOD)
@2026-05-28 00:40:00,2988.980225(GOOD),103.522240(GOOD),62.666023(GOOD)
@2026-05-28 00:41:00,2972.291016(GOOD),103.925636(GOOD),62.555729(GOOD)
@2026-05-28 00:42:00,2952.264404(GOOD),104.060036(GOOD),62.666031(GOOD)
@2026-05-28 00:43:00,3005.668945(GOOD),104.463333(GOOD),62.666039(GOOD)
@2026-05-28 00:44:00,3031.536621(GOOD),103.925621(GOOD),62.685429(GOOD)
@2026-05-28 00:45:00,3054.066650(GOOD),103.925568(GOOD),62.705109(GOOD)
@2026-05-28 00:46:00,3009.006836(GOOD),104.059967(GOOD),62.607807(GOOD)
@2026-05-28 00:47:00,2946.423340(GOOD),105.807762(GOOD),62.646713(GOOD)
@2026-05-28 00:48:00,2972.291016(GOOD),105.807770(GOOD),62.705109(GOOD)
@2026-05-28 00:49:00,2992.317871(GOOD),103.925575(GOOD),62.685619(GOOD)
@2026-05-28 00:50:00,2947.258057(GOOD),107.555573(GOOD),62.711617(GOOD)
@2026-05-28 00:51:00,3039.881348(GOOD),104.463295(GOOD),62.491020(GOOD)
@2026-05-28 00:52:00,2966.450195(GOOD),104.463295(GOOD),62.536430(GOOD)
@2026-05-28 00:53:00,2907.204346(GOOD),104.463295(GOOD),62.646740(GOOD)
@2026-05-28 00:54:00,3023.192139(GOOD),104.463303(GOOD),62.685646(GOOD)
@2026-05-28 00:55:00,2974.794434(GOOD),104.463303(GOOD),62.536442(GOOD)
@2026-05-28 00:56:00,2963.946777(GOOD),104.463303(GOOD),62.542934(GOOD)
@2026-05-28 00:57:00,2997.324707(GOOD),103.925598(GOOD),62.523445(GOOD)
@2026-05-28 00:58:00,2975.628906(GOOD),104.463303(GOOD),62.666233(GOOD)
