$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-16 10:00:00,2220.456543(GOOD),155.821106(GOOD),67.870079(GOOD)
@2026-03-16 10:01:00,2130.336914(GOOD),155.821075(GOOD),67.759781(GOOD)
@2026-03-16 10:02:00,2093.621094(GOOD),155.820938(GOOD),67.759766(GOOD)
@2026-03-16 10:03:00,2195.423584(GOOD),155.820892(GOOD),67.805176(GOOD)
@2026-03-16 10:04:00,2119.489014(GOOD),155.955383(GOOD),67.733765(GOOD)
@2026-03-16 10:05:00,2152.866699(GOOD),156.761841(GOOD),67.720772(GOOD)
@2026-03-16 10:06:00,2110.310059(GOOD),152.190689(GOOD),67.759781(GOOD)
@2026-03-16 10:07:00,2175.396973(GOOD),151.787262(GOOD),67.915474(GOOD)
@2026-03-16 10:08:00,2116.151123(GOOD),151.787231(GOOD),67.753250(GOOD)
@2026-03-16 10:09:00,2116.151123(GOOD),152.190521(GOOD),67.733757(GOOD)
@2026-03-16 10:10:00,2197.926758(GOOD),151.249252(GOOD),67.811546(GOOD)
@2026-03-16 10:11:00,2132.839844(GOOD),151.383698(GOOD),67.753258(GOOD)
@2026-03-16 10:12:00,2189.582275(GOOD),151.786880(GOOD),67.818169(GOOD)
@2026-03-16 10:13:00,2177.899902(GOOD),151.786865(GOOD),67.870064(GOOD)
@2026-03-16 10:14:00,2107.806641(GOOD),151.383545(GOOD),67.824669(GOOD)
@2026-03-16 10:15:00,2101.965576(GOOD),152.191116(GOOD),67.746796(GOOD)
@2026-03-16 10:16:00,2156.204590(GOOD),151.787781(GOOD),67.934998(GOOD)
@2026-03-16 10:17:00,2170.390137(GOOD),151.384460(GOOD),67.876602(GOOD)
@2026-03-16 10:18:00,2101.965576(GOOD),151.384323(GOOD),67.915520(GOOD)
@2026-03-16 10:19:00,2150.363525(GOOD),152.190903(GOOD),67.824715(GOOD)
@2026-03-16 10:20:00,2175.396973(GOOD),151.787628(GOOD),67.811707(GOOD)
@2026-03-16 10:21:00,2156.204590(GOOD),152.190903(GOOD),68.032333(GOOD)
@2026-03-16 10:22:00,2164.549072(GOOD),152.190933(GOOD),68.012817(GOOD)
@2026-03-16 10:23:00,2138.681152(GOOD),151.787643(GOOD),67.811714(GOOD)
@2026-03-16 10:24:00,2156.204590(GOOD),152.190933(GOOD),67.973907(GOOD)
@2026-03-16 10:25:00,2158.707764(GOOD),151.787628(GOOD),67.973907(GOOD)
@2026-03-16 10:26:00,2147.025635(GOOD),151.384323(GOOD),67.941505(GOOD)
@2026-03-16 10:27:00,2132.839844(GOOD),151.787643(GOOD),67.954391(GOOD)
@2026-03-16 10:28:00,2138.681152(GOOD),151.787766(GOOD),67.973885(GOOD)
@2026-03-16 10:29:00,2121.992188(GOOD),151.787750(GOOD),68.051788(GOOD)
@2026-03-16 10:30:00,2138.681152(GOOD),151.384460(GOOD),67.960922(GOOD)
@2026-03-16 10:31:00,2181.237793(GOOD),152.191086(GOOD),68.227036(GOOD)
@2026-03-16 10:32:00,2118.654541(GOOD),151.384460(GOOD),68.227028(GOOD)
@2026-03-16 10:33:00,2087.780029(GOOD),151.787643(GOOD),67.967430(GOOD)
@2026-03-16 10:34:00,2113.647705(GOOD),151.787628(GOOD),68.097214(GOOD)
@2026-03-16 10:35:00,2177.899902(GOOD),151.787766(GOOD),68.149094(GOOD)
@2026-03-16 10:36:00,2192.920166(GOOD),147.216553(GOOD),68.136093(GOOD)
@2026-03-16 10:37:00,2130.336914(GOOD),147.754547(GOOD),68.058289(GOOD)
@2026-03-16 10:38:00,2158.707764(GOOD),147.216904(GOOD),68.038788(GOOD)
@2026-03-16 10:39:00,2169.555908(GOOD),148.023651(GOOD),68.304787(GOOD)
@2026-03-16 10:40:00,2183.741211(GOOD),148.023849(GOOD),68.084175(GOOD)
@2026-03-16 10:41:00,2175.396973(GOOD),147.620575(GOOD),68.213966(GOOD)
@2026-03-16 10:42:00,2172.893311(GOOD),147.620621(GOOD),68.149071(GOOD)
@2026-03-16 10:43:00,2124.495605(GOOD),147.620773(GOOD),68.187965(GOOD)
@2026-03-16 10:44:00,2144.522217(GOOD),147.217621(GOOD),68.239883(GOOD)
@2026-03-16 10:45:00,2093.621094(GOOD),147.619995(GOOD),68.252914(GOOD)
@2026-03-16 10:46:00,2116.985840(GOOD),147.216888(GOOD),68.252914(GOOD)
@2026-03-16 10:47:00,2127.833496(GOOD),148.023666(GOOD),68.239914(GOOD)
@2026-03-16 10:48:00,2121.992188(GOOD),147.754929(GOOD),68.291817(GOOD)
@2026-03-16 10:49:00,2156.204590(GOOD),147.620590(GOOD),68.272415(GOOD)
@2026-03-16 10:50:00,2096.958740(GOOD),147.755234(GOOD),68.265915(GOOD)
@2026-03-16 10:51:00,2172.893311(GOOD),147.620743(GOOD),68.356712(GOOD)
@2026-03-16 10:52:00,2164.549072(GOOD),147.755295(GOOD),68.304794(GOOD)
@2026-03-16 10:53:00,2136.177734(GOOD),148.024261(GOOD),68.317795(GOOD)
@2026-03-16 10:54:00,2130.336914(GOOD),147.217697(GOOD),68.369659(GOOD)
@2026-03-16 10:55:00,2147.025635(GOOD),147.217865(GOOD),68.226952(GOOD)
