$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-31 10:00:00,1944.255493(GOOD),267.410004(GOOD),65.514702(GOOD)
@2026-03-31 10:01:00,2031.872070(GOOD),267.813416(GOOD),65.566605(GOOD)
@2026-03-31 10:02:00,2026.030884(GOOD),267.275604(GOOD),65.767815(GOOD)
@2026-03-31 10:03:00,1977.632935(GOOD),266.872314(GOOD),65.592613(GOOD)
@2026-03-31 10:04:00,1983.474121(GOOD),266.872314(GOOD),65.702896(GOOD)
@2026-03-31 10:05:00,2026.031250(GOOD),266.468933(GOOD),65.586090(GOOD)
@2026-03-31 10:06:00,1958.441772(GOOD),266.468933(GOOD),65.709396(GOOD)
@2026-03-31 10:07:00,2020.190796(GOOD),266.468933(GOOD),65.579590(GOOD)
@2026-03-31 10:08:00,2003.501953(GOOD),266.872345(GOOD),65.644485(GOOD)
@2026-03-31 10:09:00,2017.687622(GOOD),266.468933(GOOD),65.657372(GOOD)
@2026-03-31 10:10:00,1997.660889(GOOD),266.872345(GOOD),65.631470(GOOD)
@2026-03-31 10:11:00,2011.845825(GOOD),265.931091(GOOD),65.573059(GOOD)
@2026-03-31 10:12:00,2028.534912(GOOD),265.124481(GOOD),65.534050(GOOD)
@2026-03-31 10:13:00,1932.573975(GOOD),264.586670(GOOD),65.559944(GOOD)
@2026-03-31 10:14:00,1972.627441(GOOD),264.586334(GOOD),65.508034(GOOD)
@2026-03-31 10:15:00,2020.190063(GOOD),265.124451(GOOD),65.514702(GOOD)
@2026-03-31 10:16:00,1952.600098(GOOD),269.157776(GOOD),65.599091(GOOD)
@2026-03-31 10:17:00,2022.693115(GOOD),266.872314(GOOD),65.683372(GOOD)
@2026-03-31 10:18:00,2051.065186(GOOD),267.275604(GOOD),65.715790(GOOD)
@2026-03-31 10:19:00,1978.468994(GOOD),266.872314(GOOD),65.624992(GOOD)
@2026-03-31 10:20:00,2008.508301(GOOD),266.872314(GOOD),65.683403(GOOD)
@2026-03-31 10:21:00,2003.502197(GOOD),266.872314(GOOD),65.657402(GOOD)
@2026-03-31 10:22:00,1971.793457(GOOD),266.468903(GOOD),65.722298(GOOD)
@2026-03-31 10:23:00,2048.562500(GOOD),266.872314(GOOD),65.767799(GOOD)
@2026-03-31 10:24:00,1966.786865(GOOD),266.468933(GOOD),65.767784(GOOD)
@2026-03-31 10:25:00,2028.535889(GOOD),266.468933(GOOD),65.852081(GOOD)
@2026-03-31 10:26:00,2009.343750(GOOD),266.468933(GOOD),65.839088(GOOD)
@2026-03-31 10:27:00,1963.449585(GOOD),266.468933(GOOD),65.981888(GOOD)
@2026-03-31 10:28:00,1960.946533(GOOD),266.065643(GOOD),65.903961(GOOD)
@2026-03-31 10:29:00,1975.132690(GOOD),266.468933(GOOD),65.936455(GOOD)
@2026-03-31 10:30:00,1995.156738(GOOD),266.468903(GOOD),65.813179(GOOD)
@2026-03-31 10:31:00,2009.342773(GOOD),266.468933(GOOD),65.839096(GOOD)
@2026-03-31 10:32:00,1955.104614(GOOD),265.527771(GOOD),65.994888(GOOD)
@2026-03-31 10:33:00,2008.508911(GOOD),265.124481(GOOD),65.916992(GOOD)
@2026-03-31 10:34:00,1977.634521(GOOD),265.124329(GOOD),65.930000(GOOD)
@2026-03-31 10:35:00,2017.687744(GOOD),270.502045(GOOD),65.878090(GOOD)
@2026-03-31 10:36:00,1991.819946(GOOD),269.695404(GOOD),66.014313(GOOD)
@2026-03-31 10:37:00,2026.031616(GOOD),267.813232(GOOD),65.962410(GOOD)
@2026-03-31 10:38:00,2071.091309(GOOD),269.157654(GOOD),65.942909(GOOD)
@2026-03-31 10:39:00,1994.322510(GOOD),268.754456(GOOD),66.001411(GOOD)
@2026-03-31 10:40:00,1980.136597(GOOD),268.754456(GOOD),66.079201(GOOD)
@2026-03-31 10:41:00,1980.136475(GOOD),268.754456(GOOD),66.059685(GOOD)
@2026-03-31 10:42:00,2016.852417(GOOD),268.754456(GOOD),66.040298(GOOD)
@2026-03-31 10:43:00,1930.070679(GOOD),269.157776(GOOD),66.059715(GOOD)
@2026-03-31 10:44:00,2011.846313(GOOD),269.157776(GOOD),66.111710(GOOD)
@2026-03-31 10:45:00,2016.852295(GOOD),268.754456(GOOD),66.241425(GOOD)
@2026-03-31 10:46:00,2079.435303(GOOD),269.157654(GOOD),66.124626(GOOD)
@2026-03-31 10:47:00,1995.156860(GOOD),269.695435(GOOD),66.157127(GOOD)
@2026-03-31 10:48:00,2042.719727(GOOD),269.695435(GOOD),66.105225(GOOD)
@2026-03-31 10:49:00,2034.375610(GOOD),269.157623(GOOD),66.163635(GOOD)
@2026-03-31 10:50:00,1975.130615(GOOD),268.754333(GOOD),66.215538(GOOD)
