$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-25 10:00:00,2983.138672(GOOD),271.040009(GOOD),58.390148(GOOD)
@2026-04-25 10:01:00,2997.324707(GOOD),271.040161(GOOD),58.247440(GOOD)
@2026-04-25 10:02:00,2994.821289(GOOD),272.384705(GOOD),58.208527(GOOD)
@2026-04-25 10:03:00,2980.635742(GOOD),272.384705(GOOD),58.299332(GOOD)
@2026-04-25 10:04:00,2968.953369(GOOD),272.787994(GOOD),58.137119(GOOD)
@2026-04-25 10:05:00,2992.317871(GOOD),271.443634(GOOD),58.351234(GOOD)
@2026-04-25 10:06:00,3028.199219(GOOD),274.132568(GOOD),58.331833(GOOD)
@2026-04-25 10:07:00,2963.946777(GOOD),274.132568(GOOD),58.416138(GOOD)
@2026-04-25 10:08:00,3014.847900(GOOD),276.821442(GOOD),58.532932(GOOD)
@2026-04-25 10:09:00,3023.192139(GOOD),276.014740(GOOD),58.455032(GOOD)
@2026-04-25 10:10:00,2999.827881(GOOD),276.014740(GOOD),58.390148(GOOD)
@2026-04-25 10:11:00,3023.192139(GOOD),275.611481(GOOD),58.370739(GOOD)
@2026-04-25 10:12:00,2958.105713(GOOD),276.014771(GOOD),58.396641(GOOD)
@2026-04-25 10:13:00,3023.192139(GOOD),276.014801(GOOD),58.370735(GOOD)
@2026-04-25 10:14:00,3034.040283(GOOD),275.073700(GOOD),58.513447(GOOD)
@2026-04-25 10:15:00,3023.192139(GOOD),275.476685(GOOD),58.519924(GOOD)
@2026-04-25 10:16:00,2986.477051(GOOD),275.073273(GOOD),58.494026(GOOD)
@2026-04-25 10:17:00,2960.608887(GOOD),275.073273(GOOD),58.448521(GOOD)
@2026-04-25 10:18:00,2994.821289(GOOD),272.384460(GOOD),58.435616(GOOD)
