$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-06 00:00:00,2144.522217(GOOD),269.695557(GOOD),67.260147(GOOD)
@2026-04-06 00:01:00,2161.210938(GOOD),270.098755(GOOD),67.188835(GOOD)
@2026-04-06 00:02:00,2178.734375(GOOD),269.695557(GOOD),67.221230(GOOD)
@2026-04-06 00:03:00,2132.839844(GOOD),269.560944(GOOD),67.253731(GOOD)
@2026-04-06 00:04:00,2212.112305(GOOD),272.384338(GOOD),67.227730(GOOD)
@2026-04-06 00:05:00,2189.582275(GOOD),265.931122(GOOD),67.331528(GOOD)
@2026-04-06 00:06:00,2144.522217(GOOD),270.098907(GOOD),67.318527(GOOD)
@2026-04-06 00:07:00,2158.707764(GOOD),266.469086(GOOD),67.123894(GOOD)
@2026-04-06 00:08:00,2167.052246(GOOD),271.846893(GOOD),67.227692(GOOD)
@2026-04-06 00:09:00,2127.833496(GOOD),272.384735(GOOD),67.519699(GOOD)
@2026-04-06 00:10:00,2158.707764(GOOD),272.788025(GOOD),67.175797(GOOD)
@2026-04-06 00:11:00,2203.767822(GOOD),272.788177(GOOD),67.448288(GOOD)
@2026-04-06 00:12:00,2189.582275(GOOD),272.384888(GOOD),67.260078(GOOD)
@2026-04-06 00:13:00,2187.078857(GOOD),270.905975(GOOD),67.175789(GOOD)
@2026-04-06 00:14:00,2212.112305(GOOD),271.040375(GOOD),67.389893(GOOD)
@2026-04-06 00:15:00,2105.303467(GOOD),271.443329(GOOD),67.156326(GOOD)
@2026-04-06 00:16:00,2138.681152(GOOD),271.443481(GOOD),67.208229(GOOD)
@2026-04-06 00:17:00,2136.177734(GOOD),271.443451(GOOD),67.279648(GOOD)
@2026-04-06 00:18:00,2147.025635(GOOD),272.384735(GOOD),67.305641(GOOD)
@2026-04-06 00:19:00,2130.336914(GOOD),272.788025(GOOD),67.214745(GOOD)
@2026-04-06 00:20:00,2136.177734(GOOD),272.384857(GOOD),67.059044(GOOD)
@2026-04-06 00:21:00,2085.276611(GOOD),271.846924(GOOD),67.201950(GOOD)
@2026-04-06 00:22:00,2172.893311(GOOD),272.384705(GOOD),67.370537(GOOD)
@2026-04-06 00:23:00,2138.681152(GOOD),272.788147(GOOD),67.123917(GOOD)
@2026-04-06 00:24:00,2116.151123(GOOD),271.443665(GOOD),67.214737(GOOD)
@2026-04-06 00:25:00,2152.866699(GOOD),271.040375(GOOD),67.338043(GOOD)
@2026-04-06 00:26:00,2183.741211(GOOD),263.780365(GOOD),67.383438(GOOD)
@2026-04-06 00:27:00,2147.025635(GOOD),270.099121(GOOD),67.227730(GOOD)
@2026-04-06 00:28:00,2169.555908(GOOD),270.099121(GOOD),67.240730(GOOD)
@2026-04-06 00:29:00,2132.839844(GOOD),270.905823(GOOD),67.279640(GOOD)
@2026-04-06 00:30:00,2144.522217(GOOD),263.780029(GOOD),67.338013(GOOD)
@2026-04-06 00:31:00,2090.283203(GOOD),268.754547(GOOD),67.208206(GOOD)
@2026-04-06 00:32:00,2127.833496(GOOD),262.435760(GOOD),67.292603(GOOD)
@2026-04-06 00:33:00,2147.025635(GOOD),262.301147(GOOD),67.227699(GOOD)
@2026-04-06 00:34:00,2167.052246(GOOD),261.897797(GOOD),67.240707(GOOD)
@2026-04-06 00:35:00,2167.052246(GOOD),262.301086(GOOD),67.221214(GOOD)
@2026-04-06 00:36:00,2133.674561(GOOD),262.300934(GOOD),67.221214(GOOD)
@2026-04-06 00:37:00,2152.866699(GOOD),262.300934(GOOD),67.234215(GOOD)
@2026-04-06 00:38:00,2178.734375(GOOD),262.300934(GOOD),67.039513(GOOD)
@2026-04-06 00:39:00,2169.555908(GOOD),262.300903(GOOD),67.182304(GOOD)
@2026-04-06 00:40:00,2167.052246(GOOD),262.300903(GOOD),67.292625(GOOD)
@2026-04-06 00:41:00,2141.184570(GOOD),262.300934(GOOD),67.221230(GOOD)
@2026-04-06 00:42:00,2150.363525(GOOD),262.435455(GOOD),67.201828(GOOD)
@2026-04-06 00:43:00,2169.555908(GOOD),262.300934(GOOD),67.240730(GOOD)
@2026-04-06 00:44:00,2136.177734(GOOD),262.300934(GOOD),67.299133(GOOD)
@2026-04-06 00:45:00,2138.681152(GOOD),256.520020(GOOD),67.149841(GOOD)
@2026-04-06 00:46:00,2076.932373(GOOD),262.301086(GOOD),67.162842(GOOD)
@2026-04-06 00:47:00,2087.780029(GOOD),256.923309(GOOD),67.201836(GOOD)
@2026-04-06 00:48:00,2175.396729(GOOD),258.267822(GOOD),67.195328(GOOD)
@2026-04-06 00:49:00,2142.018555(GOOD),262.838928(GOOD),67.188828(GOOD)
@2026-04-06 00:50:00,2177.899658(GOOD),262.838928(GOOD),67.286125(GOOD)
@2026-04-06 00:51:00,2127.833252(GOOD),256.520020(GOOD),67.143326(GOOD)
@2026-04-06 00:52:00,2093.620850(GOOD),256.385620(GOOD),67.091423(GOOD)
@2026-04-06 00:53:00,2195.423340(GOOD),256.923309(GOOD),67.227745(GOOD)
@2026-04-06 00:54:00,2167.052002(GOOD),261.897827(GOOD),67.117561(GOOD)
@2026-04-06 00:55:00,2195.423340(GOOD),255.982224(GOOD),67.175972(GOOD)
@2026-04-06 00:56:00,2119.488770(GOOD),254.234482(GOOD),67.201981(GOOD)
@2026-04-06 00:57:00,2201.264404(GOOD),255.041092(GOOD),67.214882(GOOD)
@2026-04-06 00:58:00,2121.991943(GOOD),255.041092(GOOD),67.266777(GOOD)
@2026-04-06 00:59:00,2138.680908(GOOD),253.696671(GOOD),67.098061(GOOD)
@2026-04-06 01:00:00,2142.018799(GOOD),253.696655(GOOD),67.136864(GOOD)
@2026-04-06 01:01:00,2183.741211(GOOD),253.696655(GOOD),67.299057(GOOD)
@2026-04-06 01:02:00,2195.423584(GOOD),253.696655(GOOD),67.266563(GOOD)
