$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-01 00:00:00,-19.192223(GOOD),551.894470(GOOD),58.662674(GOOD)
@2026-03-01 00:01:00,-19.192223(GOOD),552.297852(GOOD),58.870289(GOOD)
@2026-03-01 00:02:00,-19.192223(GOOD),552.700928(GOOD),58.935188(GOOD)
@2026-03-01 00:03:00,-19.192223(GOOD),552.700867(GOOD),58.922203(GOOD)
@2026-03-01 00:04:00,-19.192223(GOOD),551.894287(GOOD),59.116901(GOOD)
@2026-03-01 00:05:00,-19.192223(GOOD),552.297668(GOOD),58.805412(GOOD)
@2026-03-01 00:06:00,-15.854423(GOOD),544.096313(GOOD),59.052010(GOOD)
@2026-03-01 00:07:00,-21.695623(GOOD),543.155212(GOOD),59.142799(GOOD)
@2026-03-01 00:08:00,-21.695623(GOOD),542.751831(GOOD),58.850811(GOOD)
@2026-03-01 00:09:00,-16.688923(GOOD),551.356262(GOOD),59.065010(GOOD)
@2026-03-01 00:10:00,-16.688923(GOOD),552.700562(GOOD),59.052021(GOOD)
@2026-03-01 00:11:00,-19.192223(GOOD),543.155029(GOOD),58.909210(GOOD)
@2026-03-01 00:12:00,-19.192223(GOOD),543.558411(GOOD),59.006615(GOOD)
@2026-03-01 00:13:00,-19.192223(GOOD),543.692993(GOOD),59.337509(GOOD)
@2026-03-01 00:14:00,-19.192223(GOOD),551.759583(GOOD),59.149307(GOOD)
@2026-03-01 00:15:00,-16.688889(GOOD),544.096680(GOOD),59.116879(GOOD)
@2026-03-01 00:16:00,-19.192188(GOOD),545.037720(GOOD),59.051968(GOOD)
@2026-03-01 00:17:00,-19.192188(GOOD),545.844299(GOOD),59.025978(GOOD)
@2026-03-01 00:18:00,-19.192188(GOOD),545.844299(GOOD),59.019569(GOOD)
@2026-03-01 00:19:00,-16.688889(GOOD),547.726624(GOOD),59.149258(GOOD)
@2026-03-01 00:20:00,-19.192188(GOOD),548.130127(GOOD),58.961044(GOOD)
@2026-03-01 00:21:00,-19.192188(GOOD),548.130127(GOOD),59.051849(GOOD)
