$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-07 20:00:00,2107.806641(GOOD),251.411133(GOOD),69.771255(GOOD)
@2026-04-07 20:01:00,2183.741211(GOOD),257.864441(GOOD),69.693375(GOOD)
@2026-04-07 20:02:00,2203.767822(GOOD),257.864441(GOOD),69.647972(GOOD)
@2026-04-07 20:03:00,2226.297607(GOOD),251.948944(GOOD),69.647980(GOOD)
@2026-04-07 20:04:00,2187.078857(GOOD),257.326843(GOOD),69.751793(GOOD)
@2026-04-07 20:05:00,2138.681152(GOOD),251.948944(GOOD),69.647995(GOOD)
@2026-04-07 20:06:00,2223.794678(GOOD),251.007843(GOOD),69.842590(GOOD)
@2026-04-07 20:07:00,2152.866699(GOOD),257.864410(GOOD),69.751808(GOOD)
@2026-04-07 20:08:00,2152.866699(GOOD),251.948914(GOOD),69.693405(GOOD)
@2026-04-07 20:09:00,2119.489014(GOOD),254.637817(GOOD),69.628510(GOOD)
@2026-04-07 20:10:00,2167.052246(GOOD),257.326721(GOOD),69.732315(GOOD)
@2026-04-07 20:11:00,2105.303467(GOOD),257.326721(GOOD),69.719406(GOOD)
@2026-04-07 20:12:00,2178.734375(GOOD),257.326721(GOOD),69.609001(GOOD)
@2026-04-07 20:13:00,2164.549072(GOOD),257.326721(GOOD),69.738800(GOOD)
@2026-04-07 20:14:00,2192.085449(GOOD),257.326721(GOOD),69.712898(GOOD)
@2026-04-07 20:15:00,2150.363525(GOOD),257.730011(GOOD),69.602554(GOOD)
@2026-04-07 20:16:00,2181.237793(GOOD),263.645630(GOOD),69.498550(GOOD)
@2026-04-07 20:17:00,2121.992188(GOOD),257.864410(GOOD),69.667351(GOOD)
@2026-04-07 20:18:00,2201.264648(GOOD),263.780029(GOOD),69.589554(GOOD)
@2026-04-07 20:19:00,2195.423584(GOOD),257.864410(GOOD),69.634956(GOOD)
@2026-04-07 20:20:00,2197.926758(GOOD),260.553314(GOOD),69.693367(GOOD)
@2026-04-07 20:21:00,2220.456543(GOOD),258.267792(GOOD),69.706360(GOOD)
