$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-05-17 00:00:00,2858.806641(GOOD),5.646667(GOOD),67.363968(GOOD)
@2026-05-17 00:01:00,2825.429199(GOOD),5.646667(GOOD),67.286064(GOOD)
@2026-05-17 00:02:00,2844.621094(GOOD),5.646667(GOOD),67.370346(GOOD)
@2026-05-17 00:03:00,2887.177979(GOOD),5.646667(GOOD),67.221039(GOOD)
@2026-05-17 00:04:00,2853.799805(GOOD),5.646667(GOOD),67.324821(GOOD)
@2026-05-17 00:05:00,2862.144531(GOOD),5.646667(GOOD),67.104218(GOOD)
@2026-05-17 00:06:00,2858.806641(GOOD),5.646667(GOOD),67.272919(GOOD)
@2026-05-17 00:07:00,2842.117676(GOOD),6.184367(GOOD),67.435120(GOOD)
@2026-05-17 00:08:00,2867.985596(GOOD),5.646667(GOOD),67.363831(GOOD)
@2026-05-17 00:09:00,2822.091064(GOOD),5.646666(GOOD),67.318336(GOOD)
@2026-05-17 00:10:00,2873.826904(GOOD),6.049965(GOOD),67.292435(GOOD)
@2026-05-17 00:11:00,2858.806641(GOOD),5.646665(GOOD),67.298943(GOOD)
@2026-05-17 00:12:00,2837.111328(GOOD),5.646665(GOOD),67.149635(GOOD)
@2026-05-17 00:13:00,2825.429199(GOOD),5.646664(GOOD),67.357338(GOOD)
@2026-05-17 00:14:00,2833.773438(GOOD),5.646664(GOOD),67.272934(GOOD)
@2026-05-17 00:15:00,2853.799805(GOOD),5.646667(GOOD),67.402901(GOOD)
@2026-05-17 00:16:00,2910.542480(GOOD),5.646666(GOOD),67.214676(GOOD)
@2026-05-17 00:17:00,2839.614502(GOOD),5.646666(GOOD),67.299095(GOOD)
@2026-05-17 00:18:00,2853.799805(GOOD),5.646665(GOOD),67.389908(GOOD)
@2026-05-17 00:19:00,2800.395508(GOOD),6.049965(GOOD),67.422401(GOOD)
@2026-05-17 00:20:00,2811.243652(GOOD),5.646666(GOOD),67.279594(GOOD)
@2026-05-17 00:21:00,2845.455566(GOOD),6.049965(GOOD),67.402901(GOOD)
@2026-05-17 00:22:00,2853.799805(GOOD),5.646664(GOOD),67.331505(GOOD)
@2026-05-17 00:23:00,2850.462646(GOOD),6.049963(GOOD),67.370499(GOOD)
@2026-05-17 00:24:00,2852.965576(GOOD),5.646664(GOOD),67.461288(GOOD)
@2026-05-17 00:25:00,2811.243652(GOOD),5.646664(GOOD),67.409370(GOOD)
@2026-05-17 00:26:00,2839.614502(GOOD),5.646663(GOOD),67.415871(GOOD)
@2026-05-17 00:27:00,2819.587891(GOOD),5.646662(GOOD),67.292572(GOOD)
@2026-05-17 00:28:00,2844.621094(GOOD),5.646662(GOOD),67.480789(GOOD)
@2026-05-17 00:29:00,2890.515625(GOOD),6.049962(GOOD),67.344482(GOOD)
@2026-05-17 00:30:00,2873.826904(GOOD),5.646667(GOOD),67.526184(GOOD)
