$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-03-20 20:00:00,2082.773193(GOOD),243.747803(GOOD),71.172813(GOOD)
@2026-03-20 20:01:00,1989.316040(GOOD),244.554504(GOOD),71.237709(GOOD)
@2026-03-20 20:02:00,2000.998047(GOOD),244.554504(GOOD),71.159805(GOOD)
@2026-03-20 20:03:00,2023.527222(GOOD),245.092316(GOOD),71.231201(GOOD)
@2026-03-20 20:04:00,2003.500366(GOOD),244.151276(GOOD),71.231201(GOOD)
@2026-03-20 20:05:00,2065.249512(GOOD),250.470215(GOOD),71.179306(GOOD)
@2026-03-20 20:06:00,1983.474121(GOOD),249.125732(GOOD),71.185806(GOOD)
@2026-03-20 20:07:00,2017.686279(GOOD),250.066895(GOOD),71.088516(GOOD)
@2026-03-20 20:08:00,2003.500488(GOOD),250.066864(GOOD),71.127411(GOOD)
@2026-03-20 20:09:00,2016.851318(GOOD),255.578934(GOOD),71.185814(GOOD)
@2026-03-20 20:10:00,2017.686523(GOOD),255.444519(GOOD),71.166321(GOOD)
@2026-03-20 20:11:00,1983.473877(GOOD),254.637833(GOOD),71.205338(GOOD)
@2026-03-20 20:12:00,2034.375000(GOOD),255.041122(GOOD),71.069038(GOOD)
@2026-03-20 20:13:00,2048.560059(GOOD),254.637817(GOOD),71.211746(GOOD)
@2026-03-20 20:14:00,2054.401367(GOOD),255.041245(GOOD),71.185844(GOOD)
@2026-03-20 20:15:00,2014.348999(GOOD),255.041107(GOOD),71.166321(GOOD)
@2026-03-20 20:16:00,1955.102783(GOOD),254.234482(GOOD),71.153320(GOOD)
@2026-03-20 20:17:00,2040.216553(GOOD),255.041122(GOOD),71.276634(GOOD)
@2026-03-20 20:18:00,2006.004395(GOOD),254.637833(GOOD),71.133934(GOOD)
@2026-03-20 20:19:00,2048.561279(GOOD),254.637833(GOOD),71.185822(GOOD)
@2026-03-20 20:20:00,2017.687622(GOOD),254.637802(GOOD),71.198830(GOOD)
@2026-03-20 20:21:00,2051.064697(GOOD),254.637802(GOOD),71.218246(GOOD)
