$TagName,V4::DPU1005.SH0190.AALM2.PV,V4::DPU1005.SH0190.AALM4.PV,V4::DPU1015.SH0013.AALM4.PV
$Time,Data(Quality),Data(Quality),Data(Quality)
@2026-04-14 10:00:00,2212.112305(GOOD),222.774460(GOOD),65.722336(GOOD)
@2026-04-14 10:01:00,2280.536621(GOOD),222.774460(GOOD),65.670448(GOOD)
@2026-04-14 10:02:00,2237.979980(GOOD),222.774460(GOOD),65.813225(GOOD)
@2026-04-14 10:03:00,2217.953369(GOOD),223.177765(GOOD),65.728821(GOOD)
@2026-04-14 10:04:00,2237.979980(GOOD),222.774460(GOOD),65.735321(GOOD)
@2026-04-14 10:05:00,2248.827881(GOOD),223.177765(GOOD),65.709419(GOOD)
@2026-04-14 10:06:00,2232.138672(GOOD),223.177795(GOOD),65.605522(GOOD)
@2026-04-14 10:07:00,2223.794678(GOOD),223.177795(GOOD),65.657417(GOOD)
@2026-04-14 10:08:00,2212.112305(GOOD),223.581116(GOOD),65.722328(GOOD)
@2026-04-14 10:09:00,2207.105469(GOOD),223.177841(GOOD),65.709442(GOOD)
@2026-04-14 10:10:00,2285.543457(GOOD),223.177948(GOOD),65.800354(GOOD)
@2026-04-14 10:11:00,2142.018799(GOOD),223.177963(GOOD),65.657448(GOOD)
@2026-04-14 10:12:00,2237.979980(GOOD),223.177979(GOOD),65.676949(GOOD)
@2026-04-14 10:13:00,2232.138672(GOOD),223.177963(GOOD),65.800354(GOOD)
@2026-04-14 10:14:00,2274.695557(GOOD),223.177994(GOOD),65.826355(GOOD)
@2026-04-14 10:15:00,2252.165527(GOOD),223.177780(GOOD),65.735313(GOOD)
@2026-04-14 10:16:00,2203.767822(GOOD),222.774460(GOOD),65.709419(GOOD)
@2026-04-14 10:17:00,2220.456543(GOOD),222.774460(GOOD),65.748322(GOOD)
@2026-04-14 10:18:00,2215.450195(GOOD),222.774460(GOOD),65.793724(GOOD)
@2026-04-14 10:19:00,2283.040039(GOOD),222.774460(GOOD),65.670425(GOOD)
@2026-04-14 10:20:00,2243.821045(GOOD),222.774460(GOOD),65.631523(GOOD)
@2026-04-14 10:21:00,2274.695557(GOOD),222.774460(GOOD),65.638016(GOOD)
@2026-04-14 10:22:00,2242.986816(GOOD),222.774460(GOOD),65.696426(GOOD)
@2026-04-14 10:23:00,2285.543457(GOOD),222.774460(GOOD),65.715836(GOOD)
@2026-04-14 10:24:00,2215.450195(GOOD),222.774460(GOOD),65.644531(GOOD)
@2026-04-14 10:25:00,2201.264648(GOOD),226.807785(GOOD),65.676933(GOOD)
@2026-04-14 10:26:00,2221.291016(GOOD),226.807785(GOOD),65.631523(GOOD)
@2026-04-14 10:27:00,2197.926758(GOOD),227.345581(GOOD),65.651016(GOOD)
@2026-04-14 10:28:00,2200.429932(GOOD),226.807785(GOOD),65.774223(GOOD)
@2026-04-14 10:29:00,2226.297607(GOOD),226.807800(GOOD),65.871620(GOOD)
@2026-04-14 10:30:00,2223.794678(GOOD),226.807785(GOOD),65.916992(GOOD)
@2026-04-14 10:31:00,2232.138672(GOOD),226.807770(GOOD),65.852081(GOOD)
@2026-04-14 10:32:00,2201.264648(GOOD),221.429840(GOOD),65.826180(GOOD)
@2026-04-14 10:33:00,2248.827881(GOOD),221.429840(GOOD),65.832573(GOOD)
@2026-04-14 10:34:00,2324.762451(GOOD),221.833130(GOOD),65.800163(GOOD)
@2026-04-14 10:35:00,2234.642578(GOOD),221.429825(GOOD),65.923477(GOOD)
@2026-04-14 10:36:00,2265.516602(GOOD),221.833130(GOOD),65.910484(GOOD)
@2026-04-14 10:37:00,2263.013428(GOOD),221.833130(GOOD),65.903984(GOOD)
@2026-04-14 10:38:00,2223.794678(GOOD),221.833130(GOOD),65.852097(GOOD)
@2026-04-14 10:39:00,2235.476807(GOOD),221.833130(GOOD),65.871582(GOOD)
@2026-04-14 10:40:00,2223.794678(GOOD),222.774323(GOOD),65.988373(GOOD)
@2026-04-14 10:41:00,2215.450195(GOOD),222.236526(GOOD),65.871574(GOOD)
@2026-04-14 10:42:00,2181.237793(GOOD),221.833130(GOOD),65.832558(GOOD)
@2026-04-14 10:43:00,2212.112305(GOOD),221.833130(GOOD),65.890961(GOOD)
@2026-04-14 10:44:00,2221.291016(GOOD),222.236511(GOOD),65.923470(GOOD)
@2026-04-14 10:45:00,2305.570313(GOOD),221.833344(GOOD),65.852112(GOOD)
@2026-04-14 10:46:00,2257.172363(GOOD),221.833344(GOOD),65.871620(GOOD)
