$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-03-06 10:00:00,-0.037037(GOOD),0.003704(GOOD),19.886574(GOOD),0.921296(GOOD),-0.129630(GOOD),17.673491(GOOD),14.001945(GOOD),0.000000(GOOD),-0.006944(GOOD)
@2026-03-06 10:01:00,-0.037037(GOOD),0.003704(GOOD),19.872675(GOOD),0.872696(GOOD),-0.092630(GOOD),17.673491(GOOD),14.001945(GOOD),0.000000(GOOD),0.009056(GOOD)
@2026-03-06 10:02:00,-0.042637(GOOD),-0.009096(GOOD),19.879576(GOOD),0.872696(GOOD),-0.074129(GOOD),17.673491(GOOD),14.001946(GOOD),0.000000(GOOD),0.002056(GOOD)
@2026-03-06 10:03:00,-0.037037(GOOD),0.001904(GOOD),19.879580(GOOD),0.902796(GOOD),-0.088029(GOOD),17.673491(GOOD),14.001047(GOOD),0.000000(GOOD),-0.004644(GOOD)
@2026-03-06 10:04:00,-0.037037(GOOD),-0.009096(GOOD),19.879574(GOOD),0.930596(GOOD),-0.106529(GOOD),17.673491(GOOD),14.001047(GOOD),0.000000(GOOD),-0.004644(GOOD)
@2026-03-06 10:05:00,-0.042637(GOOD),-0.009096(GOOD),19.895769(GOOD),0.914396(GOOD),-0.060229(GOOD),17.673491(GOOD),14.001947(GOOD),0.000000(GOOD),-0.004644(GOOD)
@2026-03-06 10:06:00,-0.037037(GOOD),0.001904(GOOD),19.881870(GOOD),0.898096(GOOD),-0.060229(GOOD),17.673491(GOOD),14.001947(GOOD),0.000000(GOOD),0.009056(GOOD)
@2026-03-06 10:07:00,-0.042637(GOOD),-0.009096(GOOD),19.872662(GOOD),0.907396(GOOD),-0.088029(GOOD),17.699190(GOOD),14.001947(GOOD),0.000000(GOOD),0.002056(GOOD)
@2026-03-06 10:08:00,-0.037037(GOOD),-0.003496(GOOD),19.858761(GOOD),0.898097(GOOD),-0.046329(GOOD),17.673491(GOOD),14.001047(GOOD),0.000000(GOOD),-0.004644(GOOD)
@2026-03-06 10:09:00,-0.042637(GOOD),0.001904(GOOD),19.902760(GOOD),0.930596(GOOD),-0.074129(GOOD),17.673491(GOOD),14.001048(GOOD),0.000000(GOOD),0.009056(GOOD)
@2026-03-06 10:10:00,-0.044437(GOOD),0.001904(GOOD),19.888868(GOOD),0.944396(GOOD),-0.143529(GOOD),17.673491(GOOD),14.001948(GOOD),0.000000(GOOD),-0.004644(GOOD)
