$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-03-28 00:00:00,-0.037037(GOOD),3.022222(GOOD),35.849537(GOOD),0.564815(GOOD),109.694443(GOOD),31.076712(GOOD),14.000973(GOOD),196.281174(GOOD),57.645832(GOOD)
@2026-03-28 00:01:00,-0.042637(GOOD),2.792622(GOOD),35.840332(GOOD),0.564815(GOOD),109.523224(GOOD),31.076712(GOOD),14.000975(GOOD),196.792145(GOOD),56.916721(GOOD)
@2026-03-28 00:02:00,-0.044437(GOOD),2.898123(GOOD),35.847233(GOOD),0.564814(GOOD),109.472198(GOOD),31.076712(GOOD),14.000576(GOOD),197.002625(GOOD),63.606514(GOOD)
@2026-03-28 00:03:00,-0.044437(GOOD),2.805623(GOOD),35.835629(GOOD),0.564815(GOOD),109.680588(GOOD),31.076712(GOOD),13.999979(GOOD),197.152908(GOOD),63.990707(GOOD)
@2026-03-28 00:04:00,-0.044437(GOOD),2.777823(GOOD),35.847225(GOOD),0.571814(GOOD),109.787018(GOOD),31.076712(GOOD),14.000981(GOOD),196.581619(GOOD),63.965321(GOOD)
@2026-03-28 00:05:00,-0.044437(GOOD),2.872223(GOOD),35.819427(GOOD),0.557914(GOOD),109.879608(GOOD),31.076712(GOOD),14.001885(GOOD),196.701874(GOOD),63.912018(GOOD)
@2026-03-28 00:06:00,-0.037037(GOOD),2.898123(GOOD),35.856537(GOOD),0.555614(GOOD),109.629608(GOOD),31.076712(GOOD),14.001883(GOOD),196.942276(GOOD),63.599518(GOOD)
@2026-03-28 00:07:00,-0.044437(GOOD),2.879623(GOOD),35.840336(GOOD),0.555614(GOOD),109.476913(GOOD),31.076712(GOOD),14.001884(GOOD),196.912384(GOOD),63.527817(GOOD)
@2026-03-28 00:08:00,-0.037037(GOOD),2.879622(GOOD),35.847237(GOOD),0.555615(GOOD),109.694427(GOOD),31.076712(GOOD),14.000587(GOOD),196.701889(GOOD),63.245403(GOOD)
@2026-03-28 00:09:00,-0.044437(GOOD),2.840722(GOOD),35.812538(GOOD),0.555615(GOOD),109.476913(GOOD),31.076712(GOOD),13.998990(GOOD),197.152771(GOOD),62.791698(GOOD)
@2026-03-28 00:10:00,-0.044437(GOOD),2.861122(GOOD),35.826550(GOOD),0.588014(GOOD),109.838043(GOOD),31.076712(GOOD),13.999994(GOOD),197.272919(GOOD),62.187496(GOOD)
@2026-03-28 00:11:00,-0.042637(GOOD),2.866722(GOOD),35.840454(GOOD),0.564815(GOOD),109.884331(GOOD),31.076712(GOOD),14.000996(GOOD),197.152695(GOOD),61.805592(GOOD)
@2026-03-28 00:12:00,-0.042637(GOOD),2.716722(GOOD),35.831154(GOOD),0.557915(GOOD),109.791748(GOOD),31.115511(GOOD),13.999998(GOOD),197.062485(GOOD),61.280087(GOOD)
@2026-03-28 00:13:00,-0.044437(GOOD),2.911122(GOOD),35.833450(GOOD),0.557915(GOOD),109.648254(GOOD),31.115511(GOOD),14.000604(GOOD),197.423340(GOOD),60.826385(GOOD)
@2026-03-28 00:14:00,-0.037037(GOOD),2.848121(GOOD),35.840347(GOOD),0.634315(GOOD),109.884453(GOOD),31.115511(GOOD),13.999004(GOOD),197.212830(GOOD),60.120388(GOOD)
@2026-03-28 00:15:00,-0.037037(GOOD),2.866667(GOOD),35.833332(GOOD),0.620370(GOOD),109.759262(GOOD),31.115459(GOOD),14.001945(GOOD),197.483810(GOOD),59.682869(GOOD)
@2026-03-28 00:16:00,-0.044437(GOOD),2.835166(GOOD),35.826439(GOOD),0.627270(GOOD),109.536957(GOOD),31.115459(GOOD),13.999045(GOOD),197.153122(GOOD),58.944370(GOOD)
@2026-03-28 00:17:00,-0.037037(GOOD),2.816666(GOOD),35.833340(GOOD),0.611071(GOOD),109.648087(GOOD),31.115459(GOOD),14.000048(GOOD),196.040619(GOOD),58.365669(GOOD)
@2026-03-28 00:18:00,-0.044437(GOOD),2.772166(GOOD),35.819443(GOOD),0.618071(GOOD),109.805557(GOOD),31.115459(GOOD),14.000051(GOOD),196.581833(GOOD),57.826355(GOOD)
@2026-03-28 00:19:00,-0.044437(GOOD),2.866666(GOOD),35.826435(GOOD),0.611071(GOOD),109.620377(GOOD),31.115459(GOOD),13.999049(GOOD),196.641983(GOOD),56.995239(GOOD)
@2026-03-28 00:20:00,-0.037037(GOOD),2.790666(GOOD),35.840336(GOOD),0.611071(GOOD),109.523155(GOOD),31.115459(GOOD),14.002051(GOOD),197.213211(GOOD),56.462830(GOOD)
@2026-03-28 00:21:00,-0.044437(GOOD),2.816666(GOOD),35.833340(GOOD),0.597171(GOOD),109.398056(GOOD),31.115459(GOOD),14.000157(GOOD),196.972748(GOOD),63.763733(GOOD)
