$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-04-21 00:00:00,-0.024074(GOOD),5.198148(GOOD),29.300924(GOOD),1.129630(GOOD),112.875000(GOOD),37.640572(GOOD),13.999676(GOOD),0.000000(GOOD),64.835648(GOOD)
@2026-04-21 00:01:00,-0.024074(GOOD),5.111148(GOOD),29.307922(GOOD),1.136630(GOOD),112.689827(GOOD),37.601772(GOOD),13.999979(GOOD),0.000000(GOOD),71.564964(GOOD)
@2026-04-21 00:02:00,-0.031474(GOOD),5.148149(GOOD),29.300924(GOOD),1.106529(GOOD),112.800919(GOOD),37.601772(GOOD),14.000982(GOOD),0.000000(GOOD),71.470070(GOOD)
@2026-04-21 00:03:00,-0.024074(GOOD),5.116750(GOOD),29.300926(GOOD),1.136630(GOOD),112.861130(GOOD),37.588772(GOOD),14.001884(GOOD),0.000000(GOOD),71.064972(GOOD)
@2026-04-21 00:04:00,-0.031474(GOOD),5.192650(GOOD),29.298624(GOOD),1.145830(GOOD),112.828720(GOOD),37.588772(GOOD),13.997684(GOOD),0.000000(GOOD),70.977058(GOOD)
@2026-04-21 00:05:00,-0.031474(GOOD),5.190750(GOOD),29.328724(GOOD),1.143530(GOOD),112.439804(GOOD),37.588772(GOOD),14.000982(GOOD),0.000000(GOOD),70.460754(GOOD)
@2026-04-21 00:06:00,-0.025874(GOOD),4.953850(GOOD),29.328724(GOOD),1.159730(GOOD),112.875023(GOOD),37.562973(GOOD),13.999985(GOOD),0.000000(GOOD),70.083344(GOOD)
@2026-04-21 00:07:00,-0.031474(GOOD),5.198250(GOOD),29.300924(GOOD),1.143530(GOOD),112.768524(GOOD),37.562973(GOOD),14.000589(GOOD),0.000000(GOOD),69.645966(GOOD)
@2026-04-21 00:08:00,-0.031474(GOOD),5.140851(GOOD),29.321827(GOOD),1.145831(GOOD),112.564812(GOOD),37.537071(GOOD),13.999990(GOOD),0.000000(GOOD),69.261780(GOOD)
@2026-04-21 00:09:00,-0.031474(GOOD),5.116851(GOOD),29.317127(GOOD),1.159731(GOOD),112.861092(GOOD),37.537071(GOOD),13.999997(GOOD),0.000000(GOOD),68.840454(GOOD)
@2026-04-21 00:10:00,-0.025874(GOOD),5.205753(GOOD),29.321825(GOOD),1.145831(GOOD),113.319397(GOOD),37.511169(GOOD),14.000002(GOOD),0.000000(GOOD),68.268661(GOOD)
@2026-04-21 00:11:00,-0.031474(GOOD),5.079754(GOOD),29.314823(GOOD),1.192131(GOOD),112.499985(GOOD),37.511169(GOOD),14.001006(GOOD),0.000000(GOOD),67.720085(GOOD)
@2026-04-21 00:12:00,-0.025874(GOOD),5.190854(GOOD),29.307922(GOOD),1.182931(GOOD),112.749977(GOOD),37.511169(GOOD),14.001007(GOOD),0.000000(GOOD),67.132095(GOOD)
@2026-04-21 00:13:00,-0.025874(GOOD),5.148254(GOOD),29.321817(GOOD),1.182931(GOOD),113.171150(GOOD),37.511169(GOOD),14.001908(GOOD),0.000000(GOOD),66.599678(GOOD)
@2026-04-21 00:14:00,-0.031474(GOOD),5.209455(GOOD),29.300915(GOOD),1.189832(GOOD),112.749817(GOOD),37.485371(GOOD),14.000011(GOOD),0.000000(GOOD),65.988609(GOOD)
@2026-04-21 00:15:00,-0.031481(GOOD),5.059259(GOOD),29.314816(GOOD),1.199074(GOOD),112.546303(GOOD),37.485382(GOOD),14.000973(GOOD),0.000000(GOOD),65.016205(GOOD)
@2026-04-21 00:16:00,-0.031481(GOOD),5.022160(GOOD),29.294010(GOOD),1.199074(GOOD),112.925911(GOOD),37.485382(GOOD),14.000975(GOOD),0.000000(GOOD),64.766190(GOOD)
@2026-04-21 00:17:00,-0.025881(GOOD),5.103661(GOOD),29.317110(GOOD),1.192074(GOOD),112.875023(GOOD),37.459480(GOOD),14.001875(GOOD),0.000000(GOOD),63.967583(GOOD)
@2026-04-21 00:18:00,-0.031481(GOOD),5.135160(GOOD),29.300911(GOOD),1.175874(GOOD),112.925919(GOOD),37.459480(GOOD),13.999977(GOOD),0.000000(GOOD),63.166676(GOOD)
@2026-04-21 00:19:00,-0.031481(GOOD),5.185161(GOOD),29.314814(GOOD),1.182874(GOOD),112.847214(GOOD),37.459480(GOOD),14.000979(GOOD),0.000000(GOOD),62.462971(GOOD)
@2026-04-21 00:20:00,-0.031481(GOOD),5.216661(GOOD),29.307911(GOOD),1.205974(GOOD),113.189812(GOOD),37.433681(GOOD),14.001878(GOOD),0.000000(GOOD),61.819370(GOOD)
@2026-04-21 00:21:00,-0.031481(GOOD),5.111062(GOOD),29.300913(GOOD),1.159675(GOOD),113.023117(GOOD),37.433681(GOOD),14.000577(GOOD),0.000000(GOOD),61.155064(GOOD)
@2026-04-21 00:22:00,-0.025881(GOOD),5.098062(GOOD),29.335611(GOOD),1.159675(GOOD),112.828712(GOOD),37.420681(GOOD),13.999982(GOOD),0.000000(GOOD),61.645767(GOOD)
@2026-04-21 00:23:00,-0.025881(GOOD),5.053661(GOOD),29.307915(GOOD),1.143475(GOOD),112.625031(GOOD),37.420681(GOOD),13.999684(GOOD),0.000000(GOOD),71.666679(GOOD)
@2026-04-21 00:24:00,-0.031481(GOOD),5.140662(GOOD),29.321817(GOOD),1.166675(GOOD),113.254593(GOOD),37.420681(GOOD),14.001886(GOOD),0.000000(GOOD),71.469887(GOOD)
@2026-04-21 00:25:00,-0.025881(GOOD),5.066663(GOOD),29.298609(GOOD),1.168976(GOOD),112.513885(GOOD),37.420681(GOOD),13.999987(GOOD),0.000000(GOOD),71.189812(GOOD)
@2026-04-21 00:26:00,-0.031481(GOOD),5.098063(GOOD),29.321814(GOOD),1.127276(GOOD),112.282379(GOOD),37.394882(GOOD),13.999987(GOOD),0.000000(GOOD),71.064796(GOOD)
@2026-04-21 00:27:00,-0.031481(GOOD),5.124064(GOOD),29.328711(GOOD),1.136576(GOOD),113.032372(GOOD),37.394882(GOOD),14.001887(GOOD),0.000000(GOOD),70.648094(GOOD)
@2026-04-21 00:28:00,-0.031481(GOOD),5.111064(GOOD),29.321810(GOOD),1.152776(GOOD),112.361069(GOOD),37.356083(GOOD),14.001889(GOOD),0.000000(GOOD),70.138885(GOOD)
@2026-04-21 00:29:00,-0.031481(GOOD),5.085165(GOOD),29.284708(GOOD),1.129576(GOOD),112.768463(GOOD),37.356083(GOOD),13.998994(GOOD),0.000000(GOOD),70.083328(GOOD)
@2026-04-21 00:30:00,-0.025926(GOOD),5.135185(GOOD),29.307869(GOOD),1.113426(GOOD),112.893524(GOOD),37.356083(GOOD),14.000973(GOOD),0.000000(GOOD),69.583336(GOOD)
@2026-04-21 00:31:00,-0.037026(GOOD),5.311084(GOOD),29.321768(GOOD),1.113426(GOOD),113.111137(GOOD),37.343082(GOOD),13.999973(GOOD),0.000000(GOOD),69.050949(GOOD)
@2026-04-21 00:32:00,-0.031526(GOOD),5.140684(GOOD),29.300867(GOOD),1.152827(GOOD),112.717636(GOOD),37.343082(GOOD),14.001874(GOOD),0.000000(GOOD),68.446846(GOOD)
@2026-04-21 00:33:00,-0.031526(GOOD),5.116684(GOOD),29.298569(GOOD),1.113426(GOOD),112.625160(GOOD),37.343082(GOOD),13.998975(GOOD),0.000000(GOOD),67.835754(GOOD)
@2026-04-21 00:34:00,-0.031526(GOOD),5.140684(GOOD),29.284672(GOOD),1.120427(GOOD),113.157562(GOOD),37.343082(GOOD),14.000976(GOOD),0.000000(GOOD),67.132088(GOOD)
@2026-04-21 00:35:00,-0.031526(GOOD),5.098084(GOOD),29.312473(GOOD),1.097226(GOOD),113.203896(GOOD),37.343082(GOOD),13.999975(GOOD),0.000000(GOOD),66.715508(GOOD)
