$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-03-14 10:00:00,-0.012963(GOOD),3.024074(GOOD),26.432873(GOOD),0.682870(GOOD),110.782410(GOOD),25.116756(GOOD),14.000000(GOOD),205.030380(GOOD),68.062500(GOOD)
@2026-03-14 10:01:00,-0.012963(GOOD),2.998074(GOOD),26.421272(GOOD),0.712970(GOOD),110.388916(GOOD),25.116756(GOOD),14.000000(GOOD),205.511368(GOOD),67.648102(GOOD)
@2026-03-14 10:02:00,-0.018463(GOOD),2.986974(GOOD),26.453674(GOOD),0.710571(GOOD),110.166702(GOOD),25.116756(GOOD),14.000000(GOOD),205.661804(GOOD),67.287025(GOOD)
@2026-03-14 10:03:00,-0.024063(GOOD),3.048075(GOOD),26.432875(GOOD),0.682871(GOOD),110.425941(GOOD),25.116756(GOOD),14.001000(GOOD),205.842377(GOOD),66.990746(GOOD)
@2026-03-14 10:04:00,-0.012963(GOOD),3.011075(GOOD),26.439779(GOOD),0.699071(GOOD),110.194550(GOOD),25.116756(GOOD),14.001000(GOOD),205.391357(GOOD),66.481651(GOOD)
@2026-03-14 10:05:00,-0.007363(GOOD),2.968475(GOOD),26.455975(GOOD),0.636571(GOOD),110.162041(GOOD),25.116756(GOOD),14.000000(GOOD),206.263260(GOOD),66.074272(GOOD)
@2026-03-14 10:06:00,-0.018463(GOOD),2.961075(GOOD),26.462976(GOOD),0.629571(GOOD),110.069427(GOOD),25.116756(GOOD),13.999999(GOOD),205.662018(GOOD),65.456192(GOOD)
@2026-03-14 10:07:00,-0.011063(GOOD),3.074076(GOOD),26.442076(GOOD),0.638871(GOOD),110.685234(GOOD),25.116756(GOOD),13.999999(GOOD),204.669800(GOOD),64.773300(GOOD)
@2026-03-14 10:08:00,-0.012963(GOOD),2.985176(GOOD),26.432875(GOOD),0.657371(GOOD),110.620438(GOOD),25.116756(GOOD),14.000998(GOOD),206.022812(GOOD),64.085808(GOOD)
@2026-03-14 10:09:00,-0.012963(GOOD),3.086976(GOOD),26.467575(GOOD),0.687471(GOOD),110.476906(GOOD),25.116756(GOOD),14.000998(GOOD),204.669968(GOOD),63.284901(GOOD)
@2026-03-14 10:10:00,-0.012963(GOOD),2.961076(GOOD),26.446774(GOOD),0.655070(GOOD),110.259300(GOOD),25.116756(GOOD),14.000998(GOOD),206.293594(GOOD),62.564991(GOOD)
@2026-03-14 10:11:00,-0.012963(GOOD),2.961076(GOOD),26.469868(GOOD),0.699070(GOOD),110.125046(GOOD),25.116756(GOOD),14.000998(GOOD),205.421585(GOOD),62.340481(GOOD)
@2026-03-14 10:12:00,-0.018463(GOOD),3.018476(GOOD),26.472157(GOOD),0.673571(GOOD),110.152840(GOOD),25.116756(GOOD),13.999998(GOOD),205.060852(GOOD),68.541901(GOOD)
