$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-05-16 00:00:00,-0.025926(GOOD),2.403704(GOOD),28.055555(GOOD),1.222222(GOOD),121.185181(GOOD),36.619095(GOOD),13.998704(GOOD),201.903519(GOOD),62.289352(GOOD)
@2026-05-16 00:01:00,-0.031526(GOOD),2.366703(GOOD),28.076355(GOOD),1.189822(GOOD),120.898064(GOOD),36.619095(GOOD),13.998701(GOOD),201.993683(GOOD),61.891041(GOOD)
@2026-05-16 00:02:00,-0.024126(GOOD),2.359304(GOOD),28.060158(GOOD),1.199122(GOOD),120.944366(GOOD),36.606194(GOOD),14.000599(GOOD),202.745422(GOOD),61.756741(GOOD)
@2026-05-16 00:03:00,-0.025926(GOOD),2.416704(GOOD),28.046259(GOOD),1.182922(GOOD),121.356476(GOOD),36.580292(GOOD),13.999701(GOOD),202.053848(GOOD),61.513744(GOOD)
@2026-05-16 00:04:00,-0.024126(GOOD),2.309303(GOOD),28.060158(GOOD),1.175922(GOOD),120.823936(GOOD),36.580292(GOOD),13.999701(GOOD),202.083893(GOOD),61.312344(GOOD)
@2026-05-16 00:05:00,-0.031526(GOOD),2.414804(GOOD),28.046259(GOOD),1.182922(GOOD),120.976746(GOOD),36.580292(GOOD),13.997700(GOOD),201.271957(GOOD),56.955841(GOOD)
@2026-05-16 00:06:00,-0.025926(GOOD),2.535204(GOOD),28.062460(GOOD),1.182922(GOOD),121.476723(GOOD),36.541492(GOOD),14.000598(GOOD),201.482422(GOOD),64.476746(GOOD)
@2026-05-16 00:07:00,-0.025926(GOOD),2.503705(GOOD),28.046265(GOOD),1.231523(GOOD),121.277641(GOOD),36.541492(GOOD),13.999698(GOOD),202.173935(GOOD),64.476852(GOOD)
@2026-05-16 00:08:00,-0.031526(GOOD),2.509305(GOOD),28.074070(GOOD),1.199123(GOOD),121.245354(GOOD),36.541492(GOOD),13.999997(GOOD),202.564987(GOOD),64.671257(GOOD)
