$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-04-28 20:00:00,-0.018519(GOOD),4.088889(GOOD),28.844908(GOOD),1.379630(GOOD),119.097221(GOOD),37.187992(GOOD),13.997731(GOOD),0.000000(GOOD),68.321762(GOOD)
@2026-04-28 20:01:00,-0.024119(GOOD),4.020388(GOOD),28.831005(GOOD),1.395829(GOOD),119.129623(GOOD),37.187992(GOOD),13.994528(GOOD),0.000000(GOOD),66.786980(GOOD)
@2026-04-28 20:02:00,-0.018519(GOOD),4.112989(GOOD),28.828705(GOOD),1.395830(GOOD),118.958344(GOOD),37.187992(GOOD),13.996831(GOOD),0.000000(GOOD),65.023102(GOOD)
@2026-04-28 20:03:00,-0.018519(GOOD),4.120389(GOOD),28.868103(GOOD),1.379630(GOOD),118.615715(GOOD),37.226791(GOOD),13.997733(GOOD),0.000000(GOOD),63.034695(GOOD)
@2026-04-28 20:04:00,-0.018519(GOOD),3.961088(GOOD),28.844896(GOOD),1.386630(GOOD),119.286995(GOOD),37.226791(GOOD),13.998733(GOOD),0.000000(GOOD),60.645794(GOOD)
@2026-04-28 20:05:00,-0.024119(GOOD),4.044389(GOOD),28.851894(GOOD),1.356530(GOOD),118.643486(GOOD),37.226791(GOOD),13.995832(GOOD),0.000000(GOOD),58.233784(GOOD)
@2026-04-28 20:06:00,-0.018519(GOOD),3.825888(GOOD),28.830994(GOOD),1.349531(GOOD),119.208260(GOOD),37.226791(GOOD),13.997732(GOOD),0.000000(GOOD),68.118073(GOOD)
@2026-04-28 20:07:00,-0.018519(GOOD),3.781488(GOOD),28.844887(GOOD),1.340330(GOOD),118.833267(GOOD),37.226791(GOOD),13.996831(GOOD),0.000000(GOOD),69.786987(GOOD)
@2026-04-28 20:08:00,-0.018519(GOOD),3.651887(GOOD),28.837986(GOOD),1.317130(GOOD),119.050858(GOOD),37.226791(GOOD),13.997729(GOOD),0.000000(GOOD),69.652763(GOOD)
@2026-04-28 20:09:00,-0.024119(GOOD),3.799987(GOOD),28.837978(GOOD),1.300931(GOOD),118.958260(GOOD),37.226791(GOOD),13.996831(GOOD),0.000000(GOOD),68.400467(GOOD)
@2026-04-28 20:10:00,27.431280(GOOD),3.736988(GOOD),28.830975(GOOD),1.300931(GOOD),119.379570(GOOD),37.226791(GOOD),13.996426(GOOD),0.000000(GOOD),66.786980(GOOD)
@2026-04-28 20:11:00,57.284977(GOOD),3.542589(GOOD),28.830973(GOOD),1.294031(GOOD),118.893341(GOOD),37.226791(GOOD),13.998724(GOOD),0.000000(GOOD),64.499985(GOOD)
@2026-04-28 20:12:00,57.090473(GOOD),3.749989(GOOD),28.830967(GOOD),1.270831(GOOD),118.661835(GOOD),37.226791(GOOD),13.996423(GOOD),0.000000(GOOD),62.854187(GOOD)
@2026-04-28 20:13:00,58.386772(GOOD),3.562989(GOOD),28.828665(GOOD),1.261631(GOOD),118.958145(GOOD),37.239693(GOOD),13.998724(GOOD),0.000000(GOOD),60.018482(GOOD)
@2026-04-28 20:14:00,58.925678(GOOD),3.838890(GOOD),28.842567(GOOD),1.261631(GOOD),118.972153(GOOD),37.239693(GOOD),13.998725(GOOD),0.000000(GOOD),68.062469(GOOD)
@2026-04-28 20:15:00,60.016666(GOOD),3.912963(GOOD),28.837963(GOOD),1.293981(GOOD),119.083336(GOOD),37.239700(GOOD),13.998704(GOOD),0.000000(GOOD),71.023148(GOOD)
@2026-04-28 20:16:00,60.136967(GOOD),4.094363(GOOD),28.828665(GOOD),1.254581(GOOD),118.518517(GOOD),37.239700(GOOD),13.996802(GOOD),0.000000(GOOD),70.592751(GOOD)
@2026-04-28 20:17:00,60.775856(GOOD),4.105562(GOOD),28.830963(GOOD),1.254581(GOOD),118.911987(GOOD),37.239700(GOOD),13.998701(GOOD),0.000000(GOOD),69.645958(GOOD)
@2026-04-28 20:18:00,60.072163(GOOD),3.968462(GOOD),28.842571(GOOD),1.277782(GOOD),119.194496(GOOD),37.239700(GOOD),13.996404(GOOD),0.000000(GOOD),68.298759(GOOD)
@2026-04-28 20:19:00,60.348061(GOOD),4.049963(GOOD),28.835571(GOOD),1.293982(GOOD),118.648087(GOOD),37.239700(GOOD),13.998703(GOOD),0.000000(GOOD),66.537170(GOOD)
@2026-04-28 20:20:00,61.094360(GOOD),4.070364(GOOD),28.851873(GOOD),1.300882(GOOD),119.069389(GOOD),37.239700(GOOD),13.996800(GOOD),0.000000(GOOD),64.812683(GOOD)
@2026-04-28 20:21:00,59.816673(GOOD),3.883264(GOOD),28.844872(GOOD),1.277782(GOOD),118.861092(GOOD),37.239700(GOOD),13.997701(GOOD),0.000000(GOOD),62.588196(GOOD)
@2026-04-28 20:22:00,59.640659(GOOD),3.951864(GOOD),28.858768(GOOD),1.275483(GOOD),118.833305(GOOD),37.239700(GOOD),13.998698(GOOD),0.000000(GOOD),60.159882(GOOD)
@2026-04-28 20:23:00,60.548054(GOOD),3.818465(GOOD),28.858767(GOOD),1.254582(GOOD),119.287010(GOOD),37.239700(GOOD),13.995499(GOOD),0.000000(GOOD),61.294178(GOOD)
@2026-04-28 20:24:00,58.962833(GOOD),3.599965(GOOD),28.824068(GOOD),1.254583(GOOD),119.175911(GOOD),37.265602(GOOD),13.998699(GOOD),0.000000(GOOD),71.180641(GOOD)
@2026-04-28 20:25:00,61.225735(GOOD),3.512965(GOOD),28.858767(GOOD),1.247682(GOOD),119.143517(GOOD),37.265602(GOOD),13.997699(GOOD),0.000000(GOOD),70.648262(GOOD)
