$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-05-20 20:00:00,-0.018519(GOOD),3.400000(GOOD),28.483795(GOOD),1.145833(GOOD),119.819450(GOOD),36.541527(GOOD),13.997731(GOOD),205.270905(GOOD),64.490738(GOOD)
@2026-05-20 20:01:00,-0.024119(GOOD),3.342600(GOOD),28.462994(GOOD),1.159734(GOOD),120.004555(GOOD),36.541527(GOOD),13.999732(GOOD),205.571594(GOOD),64.546463(GOOD)
@2026-05-20 20:02:00,-0.024119(GOOD),3.355600(GOOD),28.467600(GOOD),1.143534(GOOD),120.416550(GOOD),36.541527(GOOD),13.998728(GOOD),204.669647(GOOD),64.312660(GOOD)
@2026-05-20 20:03:00,-0.024119(GOOD),3.400000(GOOD),28.462990(GOOD),1.175934(GOOD),119.976746(GOOD),36.541527(GOOD),13.997725(GOOD),204.970200(GOOD),63.426052(GOOD)
@2026-05-20 20:04:00,-0.024119(GOOD),3.337000(GOOD),28.476885(GOOD),1.145834(GOOD),120.416542(GOOD),36.528625(GOOD),13.998727(GOOD),205.872162(GOOD),65.558052(GOOD)
@2026-05-20 20:05:00,-0.024119(GOOD),3.381500(GOOD),28.453676(GOOD),1.159734(GOOD),119.898155(GOOD),36.528625(GOOD),13.999730(GOOD),205.330963(GOOD),65.479240(GOOD)
@2026-05-20 20:06:00,-0.024119(GOOD),3.305600(GOOD),28.474474(GOOD),1.143534(GOOD),120.416656(GOOD),36.528625(GOOD),13.997734(GOOD),205.751831(GOOD),65.479202(GOOD)
@2026-05-20 20:07:00,-0.024119(GOOD),3.324100(GOOD),28.462971(GOOD),1.143534(GOOD),119.944374(GOOD),36.528625(GOOD),13.997732(GOOD),205.300781(GOOD),65.462997(GOOD)
@2026-05-20 20:08:00,-0.024119(GOOD),3.368501(GOOD),28.499973(GOOD),1.136634(GOOD),119.958298(GOOD),36.528625(GOOD),13.999730(GOOD),204.909912(GOOD),65.611099(GOOD)
@2026-05-20 20:09:00,-0.024119(GOOD),3.337001(GOOD),28.453672(GOOD),1.120435(GOOD),120.208282(GOOD),36.528625(GOOD),13.996835(GOOD),205.721680(GOOD),65.479202(GOOD)
@2026-05-20 20:10:00,-0.024119(GOOD),3.368500(GOOD),28.483774(GOOD),1.113435(GOOD),120.476875(GOOD),36.502724(GOOD),13.997432(GOOD),205.451096(GOOD),65.557892(GOOD)
@2026-05-20 20:11:00,-0.024119(GOOD),3.387001(GOOD),28.462971(GOOD),1.129634(GOOD),120.055588(GOOD),36.502724(GOOD),13.997733(GOOD),205.090271(GOOD),65.502289(GOOD)
@2026-05-20 20:12:00,-0.024119(GOOD),3.324100(GOOD),28.483770(GOOD),1.113435(GOOD),119.898163(GOOD),36.502724(GOOD),13.999732(GOOD),205.090164(GOOD),65.423599(GOOD)
