$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-03-25 00:00:00,-0.037037(GOOD),-0.009259(GOOD),37.902779(GOOD),0.745370(GOOD),109.523155(GOOD),29.708469(GOOD),14.000000(GOOD),228.121078(GOOD),60.090279(GOOD)
@2026-03-25 00:01:00,-0.037037(GOOD),-0.009259(GOOD),37.886578(GOOD),0.759271(GOOD),109.397926(GOOD),29.708469(GOOD),13.999004(GOOD),227.219070(GOOD),58.898174(GOOD)
@2026-03-25 00:02:00,-0.037037(GOOD),-0.009259(GOOD),37.886578(GOOD),0.775471(GOOD),109.444221(GOOD),29.708469(GOOD),13.999003(GOOD),224.994034(GOOD),65.673576(GOOD)
@2026-03-25 00:03:00,-0.044437(GOOD),-0.003659(GOOD),37.879578(GOOD),0.752271(GOOD),109.652596(GOOD),29.734270(GOOD),13.999006(GOOD),227.339355(GOOD),65.705963(GOOD)
@2026-03-25 00:04:00,-0.037037(GOOD),-0.009259(GOOD),37.886578(GOOD),0.761571(GOOD),109.476707(GOOD),29.708469(GOOD),13.998706(GOOD),226.707993(GOOD),65.798439(GOOD)
@2026-03-25 00:05:00,-0.037037(GOOD),-0.003659(GOOD),37.863377(GOOD),0.745371(GOOD),109.161812(GOOD),29.708469(GOOD),14.001003(GOOD),227.158997(GOOD),65.643341(GOOD)
@2026-03-25 00:06:00,-0.037037(GOOD),-0.003659(GOOD),37.863377(GOOD),0.745371(GOOD),109.569199(GOOD),29.708469(GOOD),14.000008(GOOD),227.549789(GOOD),65.360947(GOOD)
@2026-03-25 00:07:00,-0.037037(GOOD),-0.003659(GOOD),37.893478(GOOD),0.768471(GOOD),109.351692(GOOD),29.734270(GOOD),14.001911(GOOD),227.309311(GOOD),64.828506(GOOD)
@2026-03-25 00:08:00,-0.037037(GOOD),-0.009259(GOOD),37.900475(GOOD),0.738371(GOOD),109.458099(GOOD),29.734270(GOOD),14.001013(GOOD),227.970718(GOOD),64.178017(GOOD)
@2026-03-25 00:09:00,-0.037037(GOOD),-0.003659(GOOD),37.856476(GOOD),0.745371(GOOD),109.536819(GOOD),29.708469(GOOD),13.997717(GOOD),226.738144(GOOD),63.268318(GOOD)
@2026-03-25 00:10:00,-0.037037(GOOD),-0.003659(GOOD),37.877277(GOOD),0.745371(GOOD),109.509254(GOOD),29.734270(GOOD),14.000017(GOOD),226.768127(GOOD),62.032207(GOOD)
@2026-03-25 00:11:00,-0.042637(GOOD),-0.009259(GOOD),37.879578(GOOD),0.738371(GOOD),109.444244(GOOD),29.734270(GOOD),14.001016(GOOD),227.219101(GOOD),60.701210(GOOD)
@2026-03-25 00:12:00,-0.037037(GOOD),-0.009259(GOOD),37.849476(GOOD),0.766171(GOOD),109.462845(GOOD),29.734270(GOOD),14.000619(GOOD),227.159027(GOOD),59.784512(GOOD)
@2026-03-25 00:13:00,-0.042637(GOOD),-0.003659(GOOD),37.863373(GOOD),0.745371(GOOD),109.384270(GOOD),29.734270(GOOD),14.001921(GOOD),227.249222(GOOD),65.587799(GOOD)
@2026-03-25 00:14:00,-0.037037(GOOD),-0.009259(GOOD),37.849468(GOOD),0.754571(GOOD),109.319336(GOOD),29.734270(GOOD),13.999022(GOOD),227.129059(GOOD),65.955795(GOOD)
@2026-03-25 00:15:00,-0.042593(GOOD),-0.003704(GOOD),37.884258(GOOD),0.784722(GOOD),109.759262(GOOD),29.734274(GOOD),14.001945(GOOD),226.256989(GOOD),65.837959(GOOD)
@2026-03-25 00:16:00,-0.036993(GOOD),-0.001904(GOOD),37.877262(GOOD),0.752322(GOOD),109.365677(GOOD),29.734274(GOOD),14.000045(GOOD),228.361603(GOOD),65.650467(GOOD)
@2026-03-25 00:17:00,-0.036993(GOOD),-0.009304(GOOD),37.856464(GOOD),0.775522(GOOD),109.148064(GOOD),29.708473(GOOD),14.001047(GOOD),227.219116(GOOD),65.205986(GOOD)
@2026-03-25 00:18:00,-0.036993(GOOD),-0.009304(GOOD),37.863365(GOOD),0.759322(GOOD),109.347153(GOOD),29.734274(GOOD),14.001047(GOOD),227.339432(GOOD),64.828674(GOOD)
@2026-03-25 00:19:00,-0.036993(GOOD),-0.009304(GOOD),37.863365(GOOD),0.775523(GOOD),109.490654(GOOD),29.734274(GOOD),13.998747(GOOD),227.549789(GOOD),63.826378(GOOD)
@2026-03-25 00:20:00,-0.036993(GOOD),-0.003704(GOOD),37.884266(GOOD),0.770823(GOOD),109.583267(GOOD),29.734274(GOOD),14.000649(GOOD),227.189011(GOOD),62.736076(GOOD)
@2026-03-25 00:21:00,-0.042593(GOOD),-0.009304(GOOD),37.865673(GOOD),0.754623(GOOD),109.175865(GOOD),29.734274(GOOD),14.002051(GOOD),226.587692(GOOD),61.789368(GOOD)
