$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-03-05 00:00:00,-0.042593(GOOD),-0.003704(GOOD),20.141203(GOOD),0.861111(GOOD),-0.157407(GOOD),18.342529(GOOD),14.003241(GOOD),0.000000(GOOD),-0.020833(GOOD)
@2026-03-05 00:01:00,-0.038893(GOOD),0.007196(GOOD),20.138899(GOOD),0.868111(GOOD),-0.157407(GOOD),18.342529(GOOD),14.001942(GOOD),0.000000(GOOD),-0.023133(GOOD)
@2026-03-05 00:02:00,-0.048093(GOOD),-0.014804(GOOD),20.148102(GOOD),0.833311(GOOD),-0.143507(GOOD),18.342529(GOOD),14.001940(GOOD),0.000000(GOOD),-0.027833(GOOD)
@2026-03-05 00:03:00,-0.044393(GOOD),-0.003704(GOOD),20.155098(GOOD),0.854211(GOOD),-0.134307(GOOD),18.342529(GOOD),14.001940(GOOD),0.000000(GOOD),-0.013933(GOOD)
@2026-03-05 00:04:00,-0.044393(GOOD),0.003496(GOOD),20.148100(GOOD),0.861111(GOOD),-0.148107(GOOD),18.342529(GOOD),14.001940(GOOD),0.000000(GOOD),-0.011633(GOOD)
@2026-03-05 00:05:00,-0.048093(GOOD),0.007196(GOOD),20.131893(GOOD),0.891211(GOOD),-0.106507(GOOD),18.342529(GOOD),14.001938(GOOD),0.000000(GOOD),-0.013933(GOOD)
@2026-03-05 00:06:00,-0.044393(GOOD),-0.003704(GOOD),20.138891(GOOD),0.881911(GOOD),-0.162007(GOOD),18.342529(GOOD),14.001941(GOOD),0.000000(GOOD),-0.013933(GOOD)
@2026-03-05 00:07:00,-0.044393(GOOD),0.007196(GOOD),20.161991(GOOD),0.831011(GOOD),-0.101907(GOOD),18.342529(GOOD),14.002941(GOOD),0.000000(GOOD),-0.034733(GOOD)
@2026-03-05 00:08:00,-0.055593(GOOD),-0.009304(GOOD),20.124996(GOOD),0.854211(GOOD),-0.060207(GOOD),18.342529(GOOD),14.001941(GOOD),0.000000(GOOD),-0.013933(GOOD)
@2026-03-05 00:09:00,-0.049993(GOOD),-0.009304(GOOD),20.161993(GOOD),0.858810(GOOD),-0.148107(GOOD),18.342529(GOOD),14.002943(GOOD),0.000000(GOOD),0.002067(GOOD)
@2026-03-05 00:10:00,-0.049993(GOOD),0.001696(GOOD),20.143490(GOOD),0.800911(GOOD),-0.129607(GOOD),18.342529(GOOD),14.003243(GOOD),0.000000(GOOD),-0.013933(GOOD)
@2026-03-05 00:11:00,-0.055592(GOOD),0.003496(GOOD),20.138891(GOOD),0.844911(GOOD),-0.106507(GOOD),18.342529(GOOD),14.003243(GOOD),0.000000(GOOD),-0.027833(GOOD)
@2026-03-05 00:12:00,-0.049992(GOOD),-0.003704(GOOD),20.145790(GOOD),0.858811(GOOD),-0.129607(GOOD),18.342529(GOOD),14.001944(GOOD),0.000000(GOOD),-0.023133(GOOD)
@2026-03-05 00:13:00,-0.049992(GOOD),-0.001904(GOOD),20.131889(GOOD),0.803211(GOOD),-0.060207(GOOD),18.342529(GOOD),14.003244(GOOD),0.000000(GOOD),-0.030133(GOOD)
@2026-03-05 00:14:00,-0.049992(GOOD),-0.001904(GOOD),20.131897(GOOD),0.810211(GOOD),-0.092607(GOOD),18.316830(GOOD),14.001945(GOOD),0.000000(GOOD),-0.006933(GOOD)
@2026-03-05 00:15:00,-0.050000(GOOD),0.012963(GOOD),20.138889(GOOD),0.807870(GOOD),-0.074074(GOOD),18.316793(GOOD),14.000973(GOOD),0.000000(GOOD),0.000000(GOOD)
@2026-03-05 00:16:00,-0.050000(GOOD),0.014763(GOOD),20.115679(GOOD),0.803170(GOOD),-0.161974(GOOD),18.316793(GOOD),14.001872(GOOD),0.000000(GOOD),-0.034500(GOOD)
@2026-03-05 00:17:00,-0.044400(GOOD),0.001863(GOOD),20.148067(GOOD),0.835570(GOOD),-0.074074(GOOD),18.316793(GOOD),14.001876(GOOD),0.000000(GOOD),0.023100(GOOD)
@2026-03-05 00:18:00,-0.044400(GOOD),0.001863(GOOD),20.145771(GOOD),0.828670(GOOD),-0.060174(GOOD),18.316793(GOOD),14.001875(GOOD),0.000000(GOOD),-0.006700(GOOD)
@2026-03-05 00:19:00,-0.050000(GOOD),-0.014637(GOOD),20.145773(GOOD),0.786970(GOOD),-0.087974(GOOD),18.316793(GOOD),14.002874(GOOD),0.000000(GOOD),-0.027600(GOOD)
@2026-03-05 00:20:00,-0.050000(GOOD),-0.009137(GOOD),20.118065(GOOD),0.824070(GOOD),-0.120374(GOOD),18.316793(GOOD),14.001874(GOOD),0.000000(GOOD),-0.013700(GOOD)
@2026-03-05 00:21:00,-0.050000(GOOD),0.007363(GOOD),20.138868(GOOD),0.844870(GOOD),-0.092574(GOOD),18.316793(GOOD),14.001878(GOOD),0.000000(GOOD),-0.004400(GOOD)
@2026-03-05 00:22:00,-0.050000(GOOD),0.007363(GOOD),20.148062(GOOD),0.810170(GOOD),-0.175874(GOOD),18.316793(GOOD),14.002878(GOOD),0.000000(GOOD),-0.006700(GOOD)
@2026-03-05 00:23:00,-0.050000(GOOD),-0.001737(GOOD),20.141163(GOOD),0.865670(GOOD),-0.129574(GOOD),18.316793(GOOD),14.001881(GOOD),0.000000(GOOD),-0.013700(GOOD)
@2026-03-05 00:24:00,-0.055600(GOOD),-0.020237(GOOD),20.152760(GOOD),0.840270(GOOD),-0.143474(GOOD),18.316793(GOOD),14.001882(GOOD),0.000000(GOOD),-0.020600(GOOD)
@2026-03-05 00:25:00,-0.055600(GOOD),0.001863(GOOD),20.155050(GOOD),0.826370(GOOD),-0.143474(GOOD),18.316793(GOOD),14.001883(GOOD),0.000000(GOOD),-0.029900(GOOD)
@2026-03-05 00:26:00,-0.055600(GOOD),-0.003537(GOOD),20.143351(GOOD),0.840270(GOOD),-0.143474(GOOD),18.316793(GOOD),14.001879(GOOD),0.000000(GOOD),-0.020600(GOOD)
