$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-05-21 00:00:00,-0.024074(GOOD),3.487037(GOOD),28.458332(GOOD),1.175926(GOOD),120.037033(GOOD),35.778854(GOOD),13.999676(GOOD),204.008133(GOOD),64.835648(GOOD)
@2026-05-21 00:01:00,-0.024074(GOOD),3.505637(GOOD),28.451429(GOOD),1.159726(GOOD),119.819519(GOOD),35.778854(GOOD),13.998676(GOOD),204.759979(GOOD),64.805641(GOOD)
@2026-05-21 00:02:00,-0.024074(GOOD),3.468537(GOOD),28.444424(GOOD),1.175926(GOOD),119.995399(GOOD),35.778854(GOOD),13.999678(GOOD),205.000519(GOOD),64.523262(GOOD)
@2026-05-21 00:03:00,-0.024074(GOOD),3.387038(GOOD),28.458324(GOOD),1.159726(GOOD),120.601921(GOOD),35.765854(GOOD),13.998675(GOOD),203.647507(GOOD),64.421455(GOOD)
@2026-05-21 00:04:00,-0.025874(GOOD),3.442638(GOOD),28.430620(GOOD),1.169026(GOOD),120.287041(GOOD),35.765854(GOOD),13.996781(GOOD),204.248871(GOOD),64.421478(GOOD)
@2026-05-21 00:05:00,-0.024074(GOOD),3.455638(GOOD),28.421322(GOOD),1.175926(GOOD),120.023254(GOOD),35.765854(GOOD),13.996779(GOOD),203.948166(GOOD),64.233986(GOOD)
@2026-05-21 00:06:00,-0.025874(GOOD),3.487038(GOOD),28.453722(GOOD),1.169026(GOOD),119.898247(GOOD),35.765854(GOOD),13.997678(GOOD),204.278885(GOOD),64.210770(GOOD)
@2026-05-21 00:07:00,-0.024074(GOOD),3.537038(GOOD),28.437529(GOOD),1.129626(GOOD),120.055763(GOOD),35.765854(GOOD),13.997677(GOOD),203.737686(GOOD),63.324284(GOOD)
@2026-05-21 00:08:00,-0.024074(GOOD),3.474138(GOOD),28.451431(GOOD),1.127325(GOOD),120.745575(GOOD),35.765854(GOOD),13.998679(GOOD),204.008255(GOOD),65.430786(GOOD)
