$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-05-13 10:00:00,-0.018519(GOOD),2.911111(GOOD),28.194445(GOOD),1.136574(GOOD),122.685181(GOOD),35.365261(GOOD),13.997731(GOOD),0.000000(GOOD),73.555550(GOOD)
@2026-05-13 10:01:00,-0.024119(GOOD),2.940711(GOOD),28.201550(GOOD),1.097174(GOOD),123.143486(GOOD),35.365261(GOOD),13.998733(GOOD),0.000000(GOOD),73.414444(GOOD)
@2026-05-13 10:02:00,-0.024119(GOOD),2.955612(GOOD),28.196850(GOOD),1.104174(GOOD),122.138901(GOOD),35.365261(GOOD),13.996832(GOOD),0.000000(GOOD),73.405144(GOOD)
@2026-05-13 10:03:00,-0.024119(GOOD),2.942611(GOOD),28.196955(GOOD),1.097175(GOOD),122.453705(GOOD),35.365261(GOOD),13.999732(GOOD),0.000000(GOOD),73.319550(GOOD)
@2026-05-13 10:04:00,-0.024119(GOOD),3.029611(GOOD),28.180752(GOOD),1.111075(GOOD),122.782402(GOOD),35.365261(GOOD),13.997732(GOOD),0.000000(GOOD),73.437660(GOOD)
@2026-05-13 10:05:00,-0.018519(GOOD),2.924111(GOOD),28.201553(GOOD),1.097175(GOOD),122.138901(GOOD),35.365261(GOOD),13.998733(GOOD),0.000000(GOOD),73.115852(GOOD)
@2026-05-13 10:06:00,-0.024119(GOOD),2.985211(GOOD),28.194557(GOOD),1.106475(GOOD),122.689819(GOOD),35.365261(GOOD),13.999732(GOOD),0.000000(GOOD),73.240852(GOOD)
@2026-05-13 10:07:00,-0.024119(GOOD),2.948111(GOOD),28.196957(GOOD),1.129575(GOOD),122.717751(GOOD),35.365261(GOOD),13.998733(GOOD),0.000000(GOOD),73.194565(GOOD)
@2026-05-13 10:08:00,-0.024119(GOOD),2.929611(GOOD),28.187654(GOOD),1.106475(GOOD),122.203712(GOOD),35.365261(GOOD),13.996832(GOOD),0.000000(GOOD),73.139069(GOOD)
