$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-03-12 10:00:00,-0.024074(GOOD),2.077778(GOOD),21.537037(GOOD),0.835648(GOOD),110.995377(GOOD),24.575396(GOOD),14.000000(GOOD),0.000000(GOOD),66.597221(GOOD)
@2026-03-12 10:01:00,-0.024074(GOOD),2.196277(GOOD),21.548630(GOOD),0.835648(GOOD),110.851768(GOOD),24.575396(GOOD),14.000000(GOOD),0.000000(GOOD),72.175919(GOOD)
@2026-03-12 10:02:00,-0.018474(GOOD),2.227777(GOOD),21.544031(GOOD),0.791748(GOOD),110.643486(GOOD),24.575396(GOOD),13.999999(GOOD),0.000000(GOOD),70.402817(GOOD)
@2026-03-12 10:03:00,-0.018474(GOOD),2.114778(GOOD),21.562529(GOOD),0.752348(GOOD),110.939789(GOOD),24.575396(GOOD),13.999998(GOOD),0.000000(GOOD),73.844933(GOOD)
@2026-03-12 10:04:00,-0.024074(GOOD),2.183278(GOOD),21.534737(GOOD),0.791748(GOOD),110.703690(GOOD),24.575396(GOOD),13.999998(GOOD),0.000000(GOOD),72.120438(GOOD)
@2026-03-12 10:05:00,-0.018474(GOOD),2.151878(GOOD),21.557940(GOOD),0.770848(GOOD),110.981506(GOOD),24.575396(GOOD),14.000998(GOOD),0.000000(GOOD),73.937538(GOOD)
@2026-03-12 10:06:00,-0.024074(GOOD),2.096277(GOOD),21.571842(GOOD),0.821848(GOOD),110.842606(GOOD),24.575396(GOOD),13.999695(GOOD),0.000000(GOOD),73.187538(GOOD)
@2026-03-12 10:07:00,-0.024074(GOOD),2.196277(GOOD),21.564848(GOOD),0.756947(GOOD),111.041687(GOOD),24.575396(GOOD),13.999694(GOOD),0.000000(GOOD),69.402954(GOOD)
@2026-03-12 10:08:00,-0.029574(GOOD),2.059278(GOOD),21.562546(GOOD),0.745447(GOOD),110.828697(GOOD),24.575396(GOOD),13.999993(GOOD),0.000000(GOOD),67.875038(GOOD)
@2026-03-12 10:09:00,-0.018474(GOOD),2.157378(GOOD),21.564850(GOOD),0.807947(GOOD),110.916679(GOOD),24.575396(GOOD),13.999994(GOOD),0.000000(GOOD),72.833458(GOOD)
@2026-03-12 10:10:00,-0.018474(GOOD),2.246278(GOOD),21.534746(GOOD),0.777847(GOOD),111.106476(GOOD),24.575396(GOOD),13.999994(GOOD),0.000000(GOOD),70.548775(GOOD)
@2026-03-12 10:11:00,-0.012974(GOOD),2.120377(GOOD),21.541742(GOOD),0.819447(GOOD),110.893486(GOOD),24.575396(GOOD),14.000995(GOOD),0.000000(GOOD),66.402985(GOOD)
@2026-03-12 10:12:00,-0.018474(GOOD),2.096276(GOOD),21.544043(GOOD),0.791747(GOOD),110.800865(GOOD),24.575396(GOOD),13.999996(GOOD),0.000000(GOOD),73.500168(GOOD)
