$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-05-26 00:00:00,-0.018519(GOOD),3.957407(GOOD),28.766203(GOOD),0.791667(GOOD),119.319443(GOOD),37.175056(GOOD),13.994491(GOOD),0.000000(GOOD),71.847221(GOOD)
@2026-05-26 00:01:00,-0.024119(GOOD),3.951907(GOOD),28.759298(GOOD),0.791667(GOOD),119.713043(GOOD),37.175056(GOOD),13.995490(GOOD),0.000000(GOOD),71.548622(GOOD)
@2026-05-26 00:02:00,-0.018519(GOOD),3.938907(GOOD),28.782400(GOOD),0.807867(GOOD),119.287155(GOOD),37.175056(GOOD),13.992191(GOOD),0.000000(GOOD),71.581039(GOOD)
@2026-05-26 00:03:00,-0.013019(GOOD),3.938907(GOOD),28.766205(GOOD),0.830967(GOOD),119.240860(GOOD),37.175056(GOOD),13.996390(GOOD),0.000000(GOOD),71.564842(GOOD)
@2026-05-26 00:04:00,-0.018519(GOOD),3.970407(GOOD),28.780107(GOOD),0.800866(GOOD),119.523254(GOOD),37.149155(GOOD),13.993487(GOOD),0.000000(GOOD),71.361145(GOOD)
@2026-05-26 00:05:00,-0.018519(GOOD),3.920407(GOOD),28.780106(GOOD),0.814767(GOOD),119.801071(GOOD),37.149155(GOOD),13.995090(GOOD),0.000000(GOOD),71.226936(GOOD)
@2026-05-26 00:06:00,-0.024119(GOOD),3.963007(GOOD),28.782406(GOOD),0.800867(GOOD),119.472359(GOOD),37.149155(GOOD),13.996090(GOOD),0.000000(GOOD),70.710640(GOOD)
@2026-05-26 00:07:00,-0.018519(GOOD),3.894407(GOOD),28.789410(GOOD),0.798566(GOOD),119.426086(GOOD),37.149155(GOOD),13.996091(GOOD),0.000000(GOOD),70.444527(GOOD)
@2026-05-26 00:08:00,-0.018519(GOOD),3.907407(GOOD),28.787014(GOOD),0.814767(GOOD),119.347366(GOOD),37.149155(GOOD),13.993491(GOOD),0.000000(GOOD),70.030121(GOOD)
@2026-05-26 00:09:00,-0.024119(GOOD),3.925907(GOOD),28.766222(GOOD),0.840267(GOOD),119.305679(GOOD),37.110355(GOOD),13.996394(GOOD),0.000000(GOOD),69.810242(GOOD)
@2026-05-26 00:10:00,-0.024119(GOOD),3.970407(GOOD),28.775526(GOOD),0.870367(GOOD),119.759491(GOOD),37.110355(GOOD),13.993494(GOOD),0.000000(GOOD),69.192261(GOOD)
@2026-05-26 00:11:00,-0.024119(GOOD),3.968507(GOOD),28.803223(GOOD),0.854167(GOOD),119.615875(GOOD),37.110355(GOOD),13.996396(GOOD),0.000000(GOOD),63.426056(GOOD)
@2026-05-26 00:12:00,-0.024119(GOOD),3.925907(GOOD),28.789419(GOOD),0.884267(GOOD),118.986275(GOOD),37.110355(GOOD),13.995497(GOOD),0.000000(GOOD),72.120560(GOOD)
@2026-05-26 00:13:00,-0.024119(GOOD),3.850007(GOOD),28.796314(GOOD),0.886567(GOOD),119.162193(GOOD),37.110355(GOOD),13.994194(GOOD),0.000000(GOOD),72.058060(GOOD)
@2026-05-26 00:14:00,-0.018519(GOOD),3.901907(GOOD),28.787018(GOOD),0.932867(GOOD),119.051102(GOOD),37.110355(GOOD),13.994496(GOOD),0.000000(GOOD),72.222374(GOOD)
@2026-05-26 00:15:00,-0.018519(GOOD),3.970370(GOOD),28.766203(GOOD),0.949074(GOOD),119.833336(GOOD),37.097473(GOOD),13.994491(GOOD),0.000000(GOOD),72.254631(GOOD)
@2026-05-26 00:16:00,-0.018519(GOOD),3.938870(GOOD),28.768505(GOOD),0.932874(GOOD),119.227058(GOOD),37.097473(GOOD),13.994190(GOOD),0.000000(GOOD),72.041748(GOOD)
@2026-05-26 00:17:00,-0.024119(GOOD),3.938870(GOOD),28.796303(GOOD),0.955974(GOOD),119.365746(GOOD),37.097473(GOOD),13.993491(GOOD),0.000000(GOOD),72.169022(GOOD)
@2026-05-26 00:18:00,-0.018519(GOOD),3.875870(GOOD),28.789398(GOOD),0.932874(GOOD),118.925941(GOOD),37.097473(GOOD),13.994190(GOOD),0.000000(GOOD),71.909721(GOOD)
@2026-05-26 00:19:00,-0.018519(GOOD),3.894370(GOOD),28.768497(GOOD),0.916674(GOOD),120.115730(GOOD),37.097473(GOOD),13.995490(GOOD),0.000000(GOOD),72.067108(GOOD)
@2026-05-26 00:20:00,-0.018519(GOOD),3.907370(GOOD),28.789394(GOOD),0.909674(GOOD),119.175926(GOOD),37.097473(GOOD),13.994191(GOOD),0.000000(GOOD),71.798615(GOOD)
@2026-05-26 00:21:00,-0.018519(GOOD),3.970370(GOOD),28.775488(GOOD),0.916674(GOOD),119.629616(GOOD),37.071571(GOOD),13.996392(GOOD),0.000000(GOOD),71.611122(GOOD)
@2026-05-26 00:22:00,-0.024119(GOOD),3.907370(GOOD),28.773085(GOOD),0.893474(GOOD),119.629601(GOOD),37.071571(GOOD),13.992493(GOOD),0.000000(GOOD),71.611130(GOOD)
@2026-05-26 00:23:00,-0.024119(GOOD),3.912970(GOOD),28.782389(GOOD),0.909674(GOOD),119.018478(GOOD),37.071571(GOOD),13.995491(GOOD),0.000000(GOOD),71.250031(GOOD)
@2026-05-26 00:24:00,-0.024119(GOOD),3.886970(GOOD),28.775488(GOOD),0.900474(GOOD),119.268478(GOOD),37.071571(GOOD),13.994490(GOOD),0.000000(GOOD),71.071838(GOOD)
@2026-05-26 00:25:00,-0.024119(GOOD),3.888870(GOOD),28.768488(GOOD),0.925874(GOOD),119.018471(GOOD),37.071571(GOOD),13.993190(GOOD),0.000000(GOOD),70.625046(GOOD)
@2026-05-26 00:26:00,-0.024119(GOOD),3.907371(GOOD),28.796289(GOOD),0.909674(GOOD),119.365662(GOOD),37.032772(GOOD),13.996387(GOOD),0.000000(GOOD),70.391235(GOOD)
@2026-05-26 00:27:00,-0.024119(GOOD),3.920371(GOOD),28.786989(GOOD),0.902774(GOOD),119.379585(GOOD),37.032772(GOOD),13.993489(GOOD),0.000000(GOOD),70.006935(GOOD)
@2026-05-26 00:28:00,-0.024119(GOOD),3.925871(GOOD),28.789387(GOOD),0.909674(GOOD),119.351883(GOOD),37.032772(GOOD),13.994190(GOOD),0.000000(GOOD),69.817253(GOOD)
@2026-05-26 00:29:00,-0.018519(GOOD),3.925871(GOOD),28.782396(GOOD),0.925874(GOOD),119.037018(GOOD),37.032772(GOOD),13.993192(GOOD),0.000000(GOOD),72.300949(GOOD)
@2026-05-26 00:30:00,-0.018519(GOOD),3.981482(GOOD),28.773148(GOOD),0.932870(GOOD),119.773148(GOOD),37.032829(GOOD),13.993195(GOOD),0.000000(GOOD),72.143517(GOOD)
