$TagName,V4::DPU1005.HW.AI010201.PV,V4::DPU1005.HW.AI020105.PV,V4::DPU1005.HW.AI060108.PV,V4::DPU1005.HW.AI020104.PV,V4::DPU1005.HW.AI020202.PV,V4::DPU1005.HW.RT060203.PV,V4::DPU1005.HW.AI050103.PV,V4::DPU1014.SH0321.AALM21.PV,V4::DPU1005.HW.AI010205.PV
$Time,Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality),Data(Quality)
@2026-03-05 10:00:00,-0.055556(GOOD),-0.016667(GOOD),20.030094(GOOD),0.884259(GOOD),-0.143519(GOOD),17.776424(GOOD),14.000973(GOOD),0.000000(GOOD),-0.027778(GOOD)
@2026-03-05 10:01:00,-0.049956(GOOD),0.001733(GOOD),20.036983(GOOD),0.898059(GOOD),-0.129618(GOOD),17.776424(GOOD),14.001872(GOOD),0.000000(GOOD),-0.023078(GOOD)
@2026-03-05 10:02:00,-0.055556(GOOD),-0.003667(GOOD),20.020782(GOOD),0.856459(GOOD),-0.115718(GOOD),17.776424(GOOD),14.002872(GOOD),0.000000(GOOD),-0.020778(GOOD)
@2026-03-05 10:03:00,-0.049956(GOOD),-0.009267(GOOD),20.030077(GOOD),0.863359(GOOD),-0.143518(GOOD),17.776424(GOOD),14.001871(GOOD),0.000000(GOOD),-0.006878(GOOD)
@2026-03-05 10:04:00,-0.044356(GOOD),-0.009267(GOOD),20.053177(GOOD),0.881859(GOOD),-0.060218(GOOD),17.776424(GOOD),14.001870(GOOD),0.000000(GOOD),-0.036978(GOOD)
@2026-03-05 10:05:00,-0.044355(GOOD),-0.009267(GOOD),20.050877(GOOD),0.898059(GOOD),-0.134318(GOOD),17.776424(GOOD),14.001870(GOOD),0.000000(GOOD),-0.013878(GOOD)
@2026-03-05 10:06:00,-0.044355(GOOD),-0.009267(GOOD),20.046274(GOOD),0.898059(GOOD),-0.143518(GOOD),17.776424(GOOD),14.000971(GOOD),0.000000(GOOD),-0.013878(GOOD)
@2026-03-05 10:07:00,-0.038855(GOOD),-0.014767(GOOD),20.036972(GOOD),0.863359(GOOD),-0.134318(GOOD),17.776424(GOOD),14.001870(GOOD),0.000000(GOOD),-0.020778(GOOD)
@2026-03-05 10:08:00,-0.042555(GOOD),0.001733(GOOD),20.030075(GOOD),0.872660(GOOD),-0.134318(GOOD),17.776424(GOOD),14.001870(GOOD),0.000000(GOOD),-0.027778(GOOD)
@2026-03-05 10:09:00,-0.049955(GOOD),-0.009267(GOOD),20.046268(GOOD),0.900460(GOOD),-0.143518(GOOD),17.776424(GOOD),14.000970(GOOD),0.000000(GOOD),-0.020778(GOOD)
