$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-01 00:00:00,19.965740(GOOD),7.213313(GOOD)
@2026-05-01 00:01:00,19.972235(GOOD),7.208413(GOOD)
@2026-05-01 00:02:00,19.980635(GOOD),7.213313(GOOD)
@2026-05-01 00:03:00,19.948130(GOOD),7.212012(GOOD)
@2026-05-01 00:04:00,19.953728(GOOD),7.201013(GOOD)
@2026-05-01 00:05:00,19.954620(GOOD),7.204713(GOOD)
@2026-05-01 00:06:00,19.989819(GOOD),7.212014(GOOD)
@2026-05-01 00:07:00,19.970423(GOOD),7.209014(GOOD)
@2026-05-01 00:08:00,19.967617(GOOD),7.209013(GOOD)
@2026-05-01 00:09:00,19.967623(GOOD),7.212013(GOOD)
@2026-05-01 00:10:00,19.959320(GOOD),7.210513(GOOD)
@2026-05-01 00:11:00,19.944420(GOOD),7.210514(GOOD)
@2026-05-01 00:12:00,19.953722(GOOD),7.211215(GOOD)
@2026-05-01 00:13:00,19.966721(GOOD),7.212715(GOOD)
@2026-05-01 00:14:00,19.965719(GOOD),7.212016(GOOD)
@2026-05-01 00:15:00,19.932407(GOOD),7.213313(GOOD)
@2026-05-01 00:16:00,19.965704(GOOD),7.217011(GOOD)
@2026-05-01 00:17:00,19.943508(GOOD),7.220012(GOOD)
@2026-05-01 00:18:00,19.958309(GOOD),7.215712(GOOD)
@2026-05-01 00:19:00,19.950020(GOOD),7.212712(GOOD)
@2026-05-01 00:20:00,19.932421(GOOD),7.214813(GOOD)
@2026-05-01 00:21:00,19.945423(GOOD),7.212713(GOOD)
@2026-05-01 00:22:00,19.950024(GOOD),7.194412(GOOD)
@2026-05-01 00:23:00,19.956524(GOOD),7.211411(GOOD)
@2026-05-01 00:24:00,19.946325(GOOD),7.211211(GOOD)
@2026-05-01 00:25:00,19.964828(GOOD),7.214211(GOOD)
@2026-05-01 00:26:00,19.945431(GOOD),7.211211(GOOD)
@2026-05-01 00:27:00,19.958338(GOOD),7.210511(GOOD)
@2026-05-01 00:28:00,19.948137(GOOD),7.209908(GOOD)
@2026-05-01 00:29:00,19.923140(GOOD),7.219309(GOOD)
@2026-05-01 00:30:00,19.964815(GOOD),7.225799(GOOD)
@2026-05-01 00:31:00,19.939808(GOOD),7.222799(GOOD)
@2026-05-01 00:32:00,19.968510(GOOD),7.226400(GOOD)
@2026-05-01 00:33:00,19.935204(GOOD),7.220600(GOOD)
@2026-05-01 00:34:00,19.939808(GOOD),7.228000(GOOD)
@2026-05-01 00:35:00,19.939808(GOOD),7.232501(GOOD)
@2026-05-01 00:36:00,19.958305(GOOD),7.229501(GOOD)
@2026-05-01 00:37:00,19.962011(GOOD),7.228002(GOOD)
@2026-05-01 00:38:00,19.936111(GOOD),7.232300(GOOD)
@2026-05-01 00:39:00,19.952812(GOOD),7.233800(GOOD)
@2026-05-01 00:40:00,19.977814(GOOD),7.219999(GOOD)
@2026-05-01 00:41:00,19.953716(GOOD),7.237398(GOOD)
@2026-05-01 00:42:00,19.950018(GOOD),7.233098(GOOD)
@2026-05-01 00:43:00,19.941715(GOOD),7.239598(GOOD)
@2026-05-01 00:44:00,19.950010(GOOD),7.242599(GOOD)
@2026-05-01 00:45:00,19.969444(GOOD),7.245389(GOOD)
@2026-05-01 00:46:00,19.947351(GOOD),7.244689(GOOD)
@2026-05-01 00:47:00,19.941851(GOOD),7.242589(GOOD)
@2026-05-01 00:48:00,19.944553(GOOD),7.229490(GOOD)
@2026-05-01 00:49:00,19.948252(GOOD),7.249890(GOOD)
@2026-05-01 00:50:00,19.951052(GOOD),7.235892(GOOD)
@2026-05-01 00:51:00,19.952951(GOOD),7.244094(GOOD)
@2026-05-01 00:52:00,19.962049(GOOD),7.235894(GOOD)
@2026-05-01 00:53:00,19.970446(GOOD),7.239594(GOOD)
@2026-05-01 00:54:00,19.974251(GOOD),7.257194(GOOD)
@2026-05-01 00:55:00,19.972351(GOOD),7.238295(GOOD)
@2026-05-01 00:56:00,19.961252(GOOD),7.238894(GOOD)
@2026-05-01 00:57:00,19.965748(GOOD),7.239594(GOOD)
@2026-05-01 00:58:00,19.959450(GOOD),7.243195(GOOD)
@2026-05-01 00:59:00,19.959450(GOOD),7.238894(GOOD)
@2026-05-01 01:00:00,19.955555(GOOD),7.241084(GOOD)
@2026-05-01 01:01:00,19.963854(GOOD),7.253583(GOOD)
@2026-05-01 01:02:00,19.941658(GOOD),7.252085(GOOD)
@2026-05-01 01:03:00,19.968462(GOOD),7.252085(GOOD)
@2026-05-01 01:04:00,19.943459(GOOD),7.230986(GOOD)
@2026-05-01 01:05:00,19.965660(GOOD),7.258486(GOOD)
@2026-05-01 01:06:00,19.944361(GOOD),7.257886(GOOD)
@2026-05-01 01:07:00,19.968458(GOOD),7.256986(GOOD)
@2026-05-01 01:08:00,19.961960(GOOD),7.265786(GOOD)
@2026-05-01 01:09:00,19.955559(GOOD),7.276786(GOOD)
@2026-05-01 01:10:00,19.932356(GOOD),7.270985(GOOD)
@2026-05-01 01:11:00,19.959148(GOOD),7.270385(GOOD)
@2026-05-01 01:12:00,19.968451(GOOD),7.275284(GOOD)
@2026-05-01 01:13:00,19.960047(GOOD),7.282585(GOOD)
@2026-05-01 01:14:00,19.943350(GOOD),7.288385(GOOD)
@2026-05-01 01:15:00,19.974998(GOOD),7.280479(GOOD)
@2026-05-01 01:16:00,19.959299(GOOD),7.284778(GOOD)
@2026-05-01 01:17:00,19.944395(GOOD),7.272477(GOOD)
@2026-05-01 01:18:00,19.942593(GOOD),7.272476(GOOD)
@2026-05-01 01:19:00,19.972195(GOOD),7.275977(GOOD)
@2026-05-01 01:20:00,19.945395(GOOD),7.278979(GOOD)
@2026-05-01 01:21:00,19.972197(GOOD),7.277478(GOOD)
@2026-05-01 01:22:00,19.949097(GOOD),7.280478(GOOD)
@2026-05-01 01:23:00,19.938002(GOOD),7.275979(GOOD)
@2026-05-01 01:24:00,19.965706(GOOD),7.260881(GOOD)
@2026-05-01 01:25:00,19.946312(GOOD),7.275980(GOOD)
@2026-05-01 01:26:00,19.937008(GOOD),7.279580(GOOD)
@2026-05-01 01:27:00,19.938910(GOOD),7.284080(GOOD)
@2026-05-01 01:28:00,19.941710(GOOD),7.254180(GOOD)
@2026-05-01 01:29:00,19.968510(GOOD),7.265781(GOOD)
@2026-05-01 01:30:00,19.964815(GOOD),7.263688(GOOD)
@2026-05-01 01:31:00,19.945410(GOOD),7.270088(GOOD)
@2026-05-01 01:32:00,19.959311(GOOD),7.244088(GOOD)
@2026-05-01 01:33:00,19.942604(GOOD),7.257889(GOOD)
@2026-05-01 01:34:00,19.948105(GOOD),7.243191(GOOD)
@2026-05-01 01:35:00,19.949104(GOOD),7.249891(GOOD)
@2026-05-01 01:36:00,19.940708(GOOD),7.256791(GOOD)
@2026-05-01 01:37:00,19.977808(GOOD),7.235890(GOOD)
@2026-05-01 01:38:00,19.958307(GOOD),7.230990(GOOD)
@2026-05-01 01:39:00,19.969404(GOOD),7.238290(GOOD)
@2026-05-01 01:40:00,19.957411(GOOD),7.220591(GOOD)
@2026-05-01 01:41:00,19.973110(GOOD),7.232290(GOOD)
@2026-05-01 01:42:00,19.943502(GOOD),7.230090(GOOD)
@2026-05-01 01:43:00,19.973097(GOOD),7.223590(GOOD)
@2026-05-01 01:44:00,19.975899(GOOD),7.223590(GOOD)
@2026-05-01 01:45:00,19.968517(GOOD),7.215681(GOOD)
@2026-05-01 01:46:00,19.992613(GOOD),7.222781(GOOD)
@2026-05-01 01:47:00,19.965704(GOOD),7.219082(GOOD)
@2026-05-01 01:48:00,19.938004(GOOD),7.220583(GOOD)
@2026-05-01 01:49:00,19.960209(GOOD),7.219285(GOOD)
@2026-05-01 01:50:00,19.952801(GOOD),7.219086(GOOD)
@2026-05-01 01:51:00,19.972195(GOOD),7.214787(GOOD)
@2026-05-01 01:52:00,19.949995(GOOD),7.215687(GOOD)
@2026-05-01 01:53:00,19.958294(GOOD),7.214788(GOOD)
@2026-05-01 01:54:00,19.981495(GOOD),7.222087(GOOD)
@2026-05-01 01:55:00,19.972198(GOOD),7.213288(GOOD)
@2026-05-01 01:56:00,19.961092(GOOD),7.215691(GOOD)
@2026-05-01 01:57:00,19.974989(GOOD),7.219991(GOOD)
@2026-05-01 01:58:00,19.947189(GOOD),7.204690(GOOD)
@2026-05-01 01:59:00,19.946287(GOOD),7.214789(GOOD)
@2026-05-01 02:00:00,19.953705(GOOD),7.206854(GOOD)
@2026-05-01 02:01:00,19.958305(GOOD),7.207454(GOOD)
