$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-03-28 00:00:00,19.969444(GOOD),7.402757(GOOD)
@2026-03-28 00:01:00,19.940746(GOOD),7.401457(GOOD)
@2026-03-28 00:02:00,19.940746(GOOD),7.400558(GOOD)
@2026-03-28 00:03:00,19.965742(GOOD),7.398459(GOOD)
@2026-03-28 00:04:00,19.950043(GOOD),7.399259(GOOD)
@2026-03-28 00:05:00,19.929644(GOOD),7.399958(GOOD)
@2026-03-28 00:06:00,19.948143(GOOD),7.398458(GOOD)
@2026-03-28 00:07:00,19.974148(GOOD),7.397758(GOOD)
@2026-03-28 00:08:00,19.968548(GOOD),7.400558(GOOD)
@2026-03-28 00:09:00,19.965746(GOOD),7.396859(GOOD)
@2026-03-28 00:10:00,19.951948(GOOD),7.399959(GOOD)
@2026-03-28 00:11:00,19.956545(GOOD),7.395359(GOOD)
@2026-03-28 00:12:00,19.965742(GOOD),7.401259(GOOD)
@2026-03-28 00:13:00,19.943539(GOOD),7.397560(GOOD)
@2026-03-28 00:14:00,19.960243(GOOD),7.397760(GOOD)
@2026-03-28 00:15:00,19.974998(GOOD),7.393500(GOOD)
@2026-03-28 00:16:00,19.954596(GOOD),7.395400(GOOD)
@2026-03-28 00:17:00,19.972198(GOOD),7.397800(GOOD)
@2026-03-28 00:18:00,19.956495(GOOD),7.397599(GOOD)
@2026-03-28 00:19:00,19.950888(GOOD),7.397799(GOOD)
@2026-03-28 00:20:00,19.943491(GOOD),7.394800(GOOD)
@2026-03-28 00:21:00,19.958294(GOOD),7.393300(GOOD)
@2026-03-28 00:22:00,19.947193(GOOD),7.400600(GOOD)
@2026-03-28 00:23:00,19.935192(GOOD),7.394801(GOOD)
@2026-03-28 00:24:00,19.949995(GOOD),7.389603(GOOD)
@2026-03-28 00:25:00,19.959295(GOOD),7.392003(GOOD)
@2026-03-28 00:26:00,19.949999(GOOD),7.394803(GOOD)
@2026-03-28 00:27:00,19.957397(GOOD),7.384703(GOOD)
@2026-03-28 00:28:00,19.965698(GOOD),7.397803(GOOD)
@2026-03-28 00:29:00,19.956495(GOOD),7.393304(GOOD)
@2026-03-28 00:30:00,19.971296(GOOD),7.392639(GOOD)
@2026-03-28 00:31:00,19.956486(GOOD),7.389040(GOOD)
@2026-03-28 00:32:00,19.972183(GOOD),7.392639(GOOD)
@2026-03-28 00:33:00,19.932383(GOOD),7.387540(GOOD)
@2026-03-28 00:34:00,19.934292(GOOD),7.393340(GOOD)
@2026-03-28 00:35:00,19.987993(GOOD),7.390540(GOOD)
@2026-03-28 00:36:00,19.959288(GOOD),7.394140(GOOD)
@2026-03-28 00:37:00,19.977795(GOOD),7.396939(GOOD)
@2026-03-28 00:38:00,19.960197(GOOD),7.389040(GOOD)
