$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-04-17 00:00:00,19.863890(GOOD),7.722660(GOOD)
@2026-04-17 00:01:00,19.892599(GOOD),7.723259(GOOD)
@2026-04-17 00:02:00,19.878702(GOOD),7.721960(GOOD)
@2026-04-17 00:03:00,19.886997(GOOD),7.727760(GOOD)
@2026-04-17 00:04:00,19.879593(GOOD),7.727760(GOOD)
@2026-04-17 00:05:00,19.891689(GOOD),7.724159(GOOD)
@2026-04-17 00:06:00,19.899994(GOOD),7.716159(GOOD)
@2026-04-17 00:07:00,19.897198(GOOD),7.739460(GOOD)
@2026-04-17 00:08:00,19.900892(GOOD),7.731259(GOOD)
@2026-04-17 00:09:00,19.872194(GOOD),7.748059(GOOD)
@2026-04-17 00:10:00,19.884289(GOOD),7.735761(GOOD)
@2026-04-17 00:11:00,19.902790(GOOD),7.737261(GOOD)
@2026-04-17 00:12:00,19.905588(GOOD),7.718963(GOOD)
@2026-04-17 00:13:00,19.885191(GOOD),7.738762(GOOD)
@2026-04-17 00:14:00,19.881493(GOOD),7.733562(GOOD)
@2026-04-17 00:15:00,19.885185(GOOD),7.732778(GOOD)
@2026-04-17 00:16:00,19.893488(GOOD),7.732779(GOOD)
@2026-04-17 00:17:00,19.888899(GOOD),7.725679(GOOD)
@2026-04-17 00:18:00,19.882393(GOOD),7.730582(GOOD)
@2026-04-17 00:19:00,19.897202(GOOD),7.732083(GOOD)
@2026-04-17 00:20:00,19.878702(GOOD),7.737284(GOOD)
@2026-04-17 00:21:00,19.875904(GOOD),7.732083(GOOD)
@2026-04-17 00:22:00,19.888006(GOOD),7.736384(GOOD)
@2026-04-17 00:23:00,19.878708(GOOD),7.723284(GOOD)
@2026-04-17 00:24:00,19.910196(GOOD),7.732084(GOOD)
@2026-04-17 00:25:00,19.893499(GOOD),7.726284(GOOD)
@2026-04-17 00:26:00,19.924103(GOOD),7.735782(GOOD)
@2026-04-17 00:27:00,19.878698(GOOD),7.731482(GOOD)
@2026-04-17 00:28:00,19.907391(GOOD),7.745283(GOOD)
@2026-04-17 00:29:00,19.903696(GOOD),7.739484(GOOD)
@2026-04-17 00:30:00,19.924999(GOOD),7.711681(GOOD)
@2026-04-17 00:31:00,19.922197(GOOD),7.737881(GOOD)
@2026-04-17 00:32:00,19.922201(GOOD),7.733381(GOOD)
@2026-04-17 00:33:00,19.913897(GOOD),7.726283(GOOD)
@2026-04-17 00:34:00,19.881495(GOOD),7.721983(GOOD)
@2026-04-17 00:35:00,19.892597(GOOD),7.723283(GOOD)
@2026-04-17 00:36:00,19.890699(GOOD),7.726284(GOOD)
@2026-04-17 00:37:00,19.883307(GOOD),7.726284(GOOD)
@2026-04-17 00:38:00,19.877806(GOOD),7.726985(GOOD)
@2026-04-17 00:39:00,19.889803(GOOD),7.728484(GOOD)
@2026-04-17 00:40:00,19.888004(GOOD),7.724783(GOOD)
@2026-04-17 00:41:00,19.883305(GOOD),7.722684(GOOD)
@2026-04-17 00:42:00,19.873106(GOOD),7.729083(GOOD)
@2026-04-17 00:43:00,19.884308(GOOD),7.734883(GOOD)
@2026-04-17 00:44:00,19.875914(GOOD),7.729984(GOOD)
@2026-04-17 00:45:00,19.888889(GOOD),7.739452(GOOD)
@2026-04-17 00:46:00,19.906488(GOOD),7.741552(GOOD)
@2026-04-17 00:47:00,19.871290(GOOD),7.731452(GOOD)
@2026-04-17 00:48:00,19.896294(GOOD),7.729052(GOOD)
@2026-04-17 00:49:00,19.869392(GOOD),7.731453(GOOD)
@2026-04-17 00:50:00,19.865690(GOOD),7.732952(GOOD)
@2026-04-17 00:51:00,19.886990(GOOD),7.724753(GOOD)
@2026-04-17 00:52:00,19.877790(GOOD),7.731452(GOOD)
@2026-04-17 00:53:00,19.899990(GOOD),7.729953(GOOD)
@2026-04-17 00:54:00,19.909294(GOOD),7.732756(GOOD)
@2026-04-17 00:55:00,19.880594(GOOD),7.727757(GOOD)
@2026-04-17 00:56:00,19.899998(GOOD),7.731456(GOOD)
@2026-04-17 00:57:00,19.886995(GOOD),7.743057(GOOD)
@2026-04-17 00:58:00,19.869390(GOOD),7.727559(GOOD)
@2026-04-17 00:59:00,19.893490(GOOD),7.734258(GOOD)
@2026-04-17 01:00:00,19.904631(GOOD),7.736438(GOOD)
@2026-04-17 01:01:00,19.897228(GOOD),7.745337(GOOD)
@2026-04-17 01:02:00,19.909319(GOOD),7.754738(GOOD)
@2026-04-17 01:03:00,19.909315(GOOD),7.737339(GOOD)
@2026-04-17 01:04:00,19.908314(GOOD),7.740139(GOOD)
@2026-04-17 01:05:00,19.878706(GOOD),7.754138(GOOD)
@2026-04-17 01:06:00,19.891708(GOOD),7.741638(GOOD)
@2026-04-17 01:07:00,19.890713(GOOD),7.727839(GOOD)
@2026-04-17 01:08:00,19.900915(GOOD),7.736440(GOOD)
@2026-04-17 01:09:00,19.901915(GOOD),7.736440(GOOD)
@2026-04-17 01:10:00,19.896313(GOOD),7.742241(GOOD)
@2026-04-17 01:11:00,19.888914(GOOD),7.731541(GOOD)
@2026-04-17 01:12:00,19.900909(GOOD),7.747442(GOOD)
@2026-04-17 01:13:00,19.882416(GOOD),7.748943(GOOD)
@2026-04-17 01:14:00,19.869415(GOOD),7.748944(GOOD)
@2026-04-17 01:15:00,19.900927(GOOD),7.722660(GOOD)
@2026-04-17 01:16:00,19.909328(GOOD),7.743061(GOOD)
@2026-04-17 01:17:00,19.874128(GOOD),7.743061(GOOD)
@2026-04-17 01:18:00,19.908327(GOOD),7.754661(GOOD)
@2026-04-17 01:19:00,19.878727(GOOD),7.743762(GOOD)
@2026-04-17 01:20:00,19.896318(GOOD),7.752563(GOOD)
@2026-04-17 01:21:00,19.902821(GOOD),7.745264(GOOD)
@2026-04-17 01:22:00,19.880619(GOOD),7.746762(GOOD)
@2026-04-17 01:23:00,19.894419(GOOD),7.751063(GOOD)
@2026-04-17 01:24:00,19.863916(GOOD),7.746763(GOOD)
@2026-04-17 01:25:00,19.893515(GOOD),7.754662(GOOD)
@2026-04-17 01:26:00,19.897223(GOOD),7.753863(GOOD)
@2026-04-17 01:27:00,19.869421(GOOD),7.739464(GOOD)
@2026-04-17 01:28:00,19.869423(GOOD),7.745264(GOOD)
@2026-04-17 01:29:00,19.895418(GOOD),7.748865(GOOD)
@2026-04-17 01:30:00,19.909260(GOOD),7.740958(GOOD)
@2026-04-17 01:31:00,19.899956(GOOD),7.752557(GOOD)
@2026-04-17 01:32:00,19.872950(GOOD),7.757758(GOOD)
@2026-04-17 01:33:00,19.886055(GOOD),7.753159(GOOD)
@2026-04-17 01:34:00,19.897160(GOOD),7.751059(GOOD)
@2026-04-17 01:35:00,19.878662(GOOD),7.751659(GOOD)
@2026-04-17 01:36:00,19.905573(GOOD),7.752559(GOOD)
@2026-04-17 01:37:00,19.891678(GOOD),7.753858(GOOD)
@2026-04-17 01:38:00,19.910183(GOOD),7.748858(GOOD)
@2026-04-17 01:39:00,19.897184(GOOD),7.751858(GOOD)
@2026-04-17 01:40:00,19.856485(GOOD),7.762059(GOOD)
@2026-04-17 01:41:00,19.844383(GOOD),7.758359(GOOD)
@2026-04-17 01:42:00,19.844376(GOOD),7.753158(GOOD)
@2026-04-17 01:43:00,19.852772(GOOD),7.745859(GOOD)
@2026-04-17 01:44:00,19.853680(GOOD),7.754658(GOOD)
@2026-04-17 01:45:00,19.872223(GOOD),7.752368(GOOD)
@2026-04-17 01:46:00,19.865719(GOOD),7.751070(GOOD)
@2026-04-17 01:47:00,19.883322(GOOD),7.751670(GOOD)
@2026-04-17 01:48:00,19.841719(GOOD),7.740670(GOOD)
@2026-04-17 01:49:00,19.850922(GOOD),7.752571(GOOD)
@2026-04-17 01:50:00,19.855621(GOOD),7.753871(GOOD)
@2026-04-17 01:51:00,19.874125(GOOD),7.750372(GOOD)
@2026-04-17 01:52:00,19.870426(GOOD),7.748873(GOOD)
@2026-04-17 01:53:00,19.877821(GOOD),7.750373(GOOD)
@2026-04-17 01:54:00,19.864819(GOOD),7.748874(GOOD)
@2026-04-17 01:55:00,19.862013(GOOD),7.759675(GOOD)
