$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-04-07 00:00:00,19.803703(GOOD),7.788320(GOOD)
@2026-04-07 00:01:00,19.821306(GOOD),7.786820(GOOD)
@2026-04-07 00:02:00,19.805601(GOOD),7.776521(GOOD)
@2026-04-07 00:03:00,19.817608(GOOD),7.788321(GOOD)
@2026-04-07 00:04:00,19.812004(GOOD),7.788122(GOOD)
@2026-04-07 00:05:00,19.834303(GOOD),7.789022(GOOD)
@2026-04-07 00:06:00,19.811098(GOOD),7.784722(GOOD)
@2026-04-07 00:07:00,19.800900(GOOD),7.796922(GOOD)
@2026-04-07 00:08:00,19.811106(GOOD),7.799122(GOOD)
@2026-04-07 00:09:00,19.813908(GOOD),7.792623(GOOD)
@2026-04-07 00:10:00,19.840706(GOOD),7.799922(GOOD)
@2026-04-07 00:11:00,19.803709(GOOD),7.737921(GOOD)
@2026-04-07 00:12:00,19.823111(GOOD),7.789620(GOOD)
@2026-04-07 00:13:00,19.827812(GOOD),7.784721(GOOD)
@2026-04-07 00:14:00,19.835211(GOOD),7.781023(GOOD)
@2026-04-07 00:15:00,19.802778(GOOD),7.791118(GOOD)
@2026-04-07 00:16:00,19.808279(GOOD),7.789618(GOOD)
@2026-04-07 00:17:00,19.806477(GOOD),7.796917(GOOD)
@2026-04-07 00:18:00,19.810173(GOOD),7.795417(GOOD)
@2026-04-07 00:19:00,19.839773(GOOD),7.778018(GOOD)
@2026-04-07 00:20:00,19.839777(GOOD),7.778818(GOOD)
@2026-04-07 00:21:00,19.802776(GOOD),7.770217(GOOD)
@2026-04-07 00:22:00,19.822168(GOOD),7.802718(GOOD)
@2026-04-07 00:23:00,19.834265(GOOD),7.794119(GOOD)
@2026-04-07 00:24:00,19.818462(GOOD),7.785320(GOOD)
@2026-04-07 00:25:00,19.809263(GOOD),7.789619(GOOD)
@2026-04-07 00:26:00,19.818468(GOOD),7.811619(GOOD)
@2026-04-07 00:27:00,19.831465(GOOD),7.795420(GOOD)
@2026-04-07 00:28:00,19.811062(GOOD),7.786818(GOOD)
@2026-04-07 00:29:00,19.818455(GOOD),7.795418(GOOD)
@2026-04-07 00:30:00,19.842592(GOOD),7.795424(GOOD)
@2026-04-07 00:31:00,19.840689(GOOD),7.789025(GOOD)
@2026-04-07 00:32:00,19.810192(GOOD),7.786826(GOOD)
@2026-04-07 00:33:00,19.827793(GOOD),7.786825(GOOD)
@2026-04-07 00:34:00,19.811987(GOOD),7.799124(GOOD)
@2026-04-07 00:35:00,19.809292(GOOD),7.792624(GOOD)
@2026-04-07 00:36:00,19.826893(GOOD),7.788324(GOOD)
@2026-04-07 00:37:00,19.849092(GOOD),7.790324(GOOD)
@2026-04-07 00:38:00,19.824091(GOOD),7.796323(GOOD)
@2026-04-07 00:39:00,19.822191(GOOD),7.794823(GOOD)
@2026-04-07 00:40:00,19.834284(GOOD),7.800624(GOOD)
@2026-04-07 00:41:00,19.836983(GOOD),7.794824(GOOD)
@2026-04-07 00:42:00,19.810188(GOOD),7.795424(GOOD)
@2026-04-07 00:43:00,19.818489(GOOD),7.791823(GOOD)
@2026-04-07 00:44:00,19.820395(GOOD),7.794822(GOOD)
@2026-04-07 00:45:00,19.820370(GOOD),7.793917(GOOD)
@2026-04-07 00:46:00,19.827766(GOOD),7.795416(GOOD)
@2026-04-07 00:47:00,19.815664(GOOD),7.794116(GOOD)
@2026-04-07 00:48:00,19.843464(GOOD),7.799116(GOOD)
@2026-04-07 00:49:00,19.824974(GOOD),7.793317(GOOD)
@2026-04-07 00:50:00,19.849075(GOOD),7.762118(GOOD)
@2026-04-07 00:51:00,19.818468(GOOD),7.801217(GOOD)
@2026-04-07 00:52:00,19.815670(GOOD),7.797817(GOOD)
@2026-04-07 00:53:00,19.818464(GOOD),7.801217(GOOD)
