$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-15 00:00:00,19.915741(GOOD),7.641069(GOOD)
@2026-05-15 00:01:00,19.943541(GOOD),7.633070(GOOD)
@2026-05-15 00:02:00,19.910234(GOOD),7.641669(GOOD)
@2026-05-15 00:03:00,19.940733(GOOD),7.639570(GOOD)
@2026-05-15 00:04:00,19.909330(GOOD),7.634570(GOOD)
@2026-05-15 00:05:00,19.938026(GOOD),7.642569(GOOD)
@2026-05-15 00:06:00,19.938026(GOOD),7.638069(GOOD)
@2026-05-15 00:07:00,19.913027(GOOD),7.633069(GOOD)
@2026-05-15 00:08:00,19.909328(GOOD),7.644668(GOOD)
@2026-05-15 00:09:00,19.923128(GOOD),7.635267(GOOD)
@2026-05-15 00:10:00,19.927832(GOOD),7.641668(GOOD)
@2026-05-15 00:11:00,19.906532(GOOD),7.643868(GOOD)
@2026-05-15 00:12:00,19.928736(GOOD),7.638068(GOOD)
@2026-05-15 00:13:00,19.913036(GOOD),7.626368(GOOD)
@2026-05-15 00:14:00,19.917637(GOOD),7.626368(GOOD)
@2026-05-15 00:15:00,19.943520(GOOD),7.646236(GOOD)
@2026-05-15 00:16:00,19.914816(GOOD),7.641137(GOOD)
@2026-05-15 00:17:00,19.917618(GOOD),7.642635(GOOD)
@2026-05-15 00:18:00,19.922218(GOOD),7.641736(GOOD)
@2026-05-15 00:19:00,19.930622(GOOD),7.642636(GOOD)
@2026-05-15 00:20:00,19.950020(GOOD),7.638936(GOOD)
@2026-05-15 00:21:00,19.917618(GOOD),7.641736(GOOD)
@2026-05-15 00:22:00,19.944416(GOOD),7.645436(GOOD)
@2026-05-15 00:23:00,19.941717(GOOD),7.627335(GOOD)
@2026-05-15 00:24:00,19.913925(GOOD),7.638936(GOOD)
@2026-05-15 00:25:00,19.925922(GOOD),7.636836(GOOD)
@2026-05-15 00:26:00,19.940729(GOOD),7.634437(GOOD)
@2026-05-15 00:27:00,19.900932(GOOD),7.624939(GOOD)
@2026-05-15 00:28:00,19.937038(GOOD),7.638939(GOOD)
@2026-05-15 00:29:00,19.897240(GOOD),7.634439(GOOD)
@2026-05-15 00:30:00,19.906481(GOOD),7.630951(GOOD)
@2026-05-15 00:31:00,19.919382(GOOD),7.624252(GOOD)
@2026-05-15 00:32:00,19.912983(GOOD),7.630052(GOOD)
@2026-05-15 00:33:00,19.925890(GOOD),7.632154(GOOD)
@2026-05-15 00:34:00,19.917583(GOOD),7.630054(GOOD)
@2026-05-15 00:35:00,19.909281(GOOD),7.630954(GOOD)
@2026-05-15 00:36:00,19.911083(GOOD),7.627254(GOOD)
@2026-05-15 00:37:00,19.926880(GOOD),7.628553(GOOD)
@2026-05-15 00:38:00,19.903687(GOOD),7.630955(GOOD)
@2026-05-15 00:39:00,19.915684(GOOD),7.630956(GOOD)
@2026-05-15 00:40:00,19.916687(GOOD),7.638857(GOOD)
@2026-05-15 00:41:00,19.932384(GOOD),7.624258(GOOD)
@2026-05-15 00:42:00,19.922184(GOOD),7.628559(GOOD)
@2026-05-15 00:43:00,19.914783(GOOD),7.622060(GOOD)
@2026-05-15 00:44:00,19.911987(GOOD),7.629359(GOOD)
@2026-05-15 00:45:00,19.940741(GOOD),7.622125(GOOD)
@2026-05-15 00:46:00,19.934450(GOOD),7.611125(GOOD)
@2026-05-15 00:47:00,19.921457(GOOD),7.625824(GOOD)
@2026-05-15 00:48:00,19.940868(GOOD),7.614825(GOOD)
@2026-05-15 00:49:00,19.914068(GOOD),7.613525(GOOD)
@2026-05-15 00:50:00,19.931667(GOOD),7.609027(GOOD)
@2026-05-15 00:51:00,19.905771(GOOD),7.614227(GOOD)
@2026-05-15 00:52:00,19.938171(GOOD),7.617627(GOOD)
@2026-05-15 00:53:00,19.928871(GOOD),7.617027(GOOD)
@2026-05-15 00:54:00,19.921478(GOOD),7.608127(GOOD)
@2026-05-15 00:55:00,19.940876(GOOD),7.608128(GOOD)
@2026-05-15 00:56:00,19.927069(GOOD),7.607528(GOOD)
@2026-05-15 00:57:00,19.944567(GOOD),7.612028(GOOD)
@2026-05-15 00:58:00,19.950159(GOOD),7.606028(GOOD)
@2026-05-15 00:59:00,19.953854(GOOD),7.603229(GOOD)
@2026-05-15 01:00:00,19.952778(GOOD),7.608994(GOOD)
@2026-05-15 01:01:00,19.949976(GOOD),7.609593(GOOD)
@2026-05-15 01:02:00,19.950867(GOOD),7.605294(GOOD)
@2026-05-15 01:03:00,19.909256(GOOD),7.597995(GOOD)
@2026-05-15 01:04:00,19.928659(GOOD),7.582093(GOOD)
@2026-05-15 01:05:00,19.936964(GOOD),7.600195(GOOD)
@2026-05-15 01:06:00,19.930567(GOOD),7.618495(GOOD)
@2026-05-15 01:07:00,19.907370(GOOD),7.593095(GOOD)
@2026-05-15 01:08:00,19.922171(GOOD),7.606596(GOOD)
