$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-29 00:00:00,19.721296(GOOD),7.623417(GOOD)
@2026-05-29 00:01:00,19.725899(GOOD),7.629419(GOOD)
@2026-05-29 00:02:00,19.723099(GOOD),7.630118(GOOD)
@2026-05-29 00:03:00,19.725002(GOOD),7.621520(GOOD)
@2026-05-29 00:04:00,19.752800(GOOD),7.617819(GOOD)
@2026-05-29 00:05:00,19.723099(GOOD),7.621518(GOOD)
@2026-05-29 00:06:00,19.732391(GOOD),7.618520(GOOD)
@2026-05-29 00:07:00,19.711988(GOOD),7.616320(GOOD)
@2026-05-29 00:08:00,19.732393(GOOD),7.619123(GOOD)
@2026-05-29 00:09:00,19.745394(GOOD),7.617024(GOOD)
@2026-05-29 00:10:00,19.718489(GOOD),7.619123(GOOD)
@2026-05-29 00:11:00,19.711990(GOOD),7.626424(GOOD)
@2026-05-29 00:12:00,19.749092(GOOD),7.618526(GOOD)
@2026-05-29 00:13:00,19.749088(GOOD),7.630726(GOOD)
@2026-05-29 00:14:00,19.733284(GOOD),7.624928(GOOD)
@2026-05-29 00:15:00,19.725000(GOOD),7.629445(GOOD)
@2026-05-29 00:16:00,19.741697(GOOD),7.620045(GOOD)
@2026-05-29 00:17:00,19.734297(GOOD),7.614845(GOOD)
@2026-05-29 00:18:00,19.749996(GOOD),7.625845(GOOD)
@2026-05-29 00:19:00,19.716698(GOOD),7.616345(GOOD)
@2026-05-29 00:20:00,19.746296(GOOD),7.622146(GOOD)
@2026-05-29 00:21:00,19.719393(GOOD),7.621546(GOOD)
@2026-05-29 00:22:00,19.731495(GOOD),7.620647(GOOD)
@2026-05-29 00:23:00,19.747196(GOOD),7.610548(GOOD)
@2026-05-29 00:24:00,19.752790(GOOD),7.624348(GOOD)
@2026-05-29 00:25:00,19.719383(GOOD),7.620049(GOOD)
@2026-05-29 00:26:00,19.731485(GOOD),7.617848(GOOD)
@2026-05-29 00:27:00,19.732389(GOOD),7.629448(GOOD)
@2026-05-29 00:28:00,19.721294(GOOD),7.625850(GOOD)
@2026-05-29 00:29:00,19.744398(GOOD),7.628847(GOOD)
@2026-05-29 00:30:00,19.726852(GOOD),7.621480(GOOD)
@2026-05-29 00:31:00,19.723057(GOOD),7.624880(GOOD)
@2026-05-29 00:32:00,19.728661(GOOD),7.615481(GOOD)
@2026-05-29 00:33:00,19.756454(GOOD),7.615682(GOOD)
@2026-05-29 00:34:00,19.724957(GOOD),7.614782(GOOD)
@2026-05-29 00:35:00,19.746256(GOOD),7.591581(GOOD)
@2026-05-29 00:36:00,19.736851(GOOD),7.630081(GOOD)
@2026-05-29 00:37:00,19.740549(GOOD),7.613881(GOOD)
@2026-05-29 00:38:00,19.749954(GOOD),7.614782(GOOD)
@2026-05-29 00:39:00,19.749962(GOOD),7.615481(GOOD)
@2026-05-29 00:40:00,19.728666(GOOD),7.624281(GOOD)
@2026-05-29 00:41:00,19.749964(GOOD),7.622081(GOOD)
@2026-05-29 00:42:00,19.731466(GOOD),7.616281(GOOD)
@2026-05-29 00:43:00,19.723066(GOOD),7.595182(GOOD)
@2026-05-29 00:44:00,19.716665(GOOD),7.607482(GOOD)
@2026-05-29 00:45:00,19.722221(GOOD),7.609639(GOOD)
@2026-05-29 00:46:00,19.739819(GOOD),7.606841(GOOD)
@2026-05-29 00:47:00,19.734318(GOOD),7.605341(GOOD)
@2026-05-29 00:48:00,19.750021(GOOD),7.601043(GOOD)
@2026-05-29 00:49:00,19.744417(GOOD),7.612042(GOOD)
@2026-05-29 00:50:00,19.730616(GOOD),7.601743(GOOD)
@2026-05-29 00:51:00,19.718512(GOOD),7.601044(GOOD)
@2026-05-29 00:52:00,19.752811(GOOD),7.598044(GOOD)
@2026-05-29 00:53:00,19.716711(GOOD),7.603844(GOOD)
@2026-05-29 00:54:00,19.738914(GOOD),7.599544(GOOD)
@2026-05-29 00:55:00,19.736120(GOOD),7.587043(GOOD)
@2026-05-29 00:56:00,19.719419(GOOD),7.593744(GOOD)
@2026-05-29 00:57:00,19.748117(GOOD),7.576344(GOOD)
@2026-05-29 00:58:00,19.714819(GOOD),7.559542(GOOD)
@2026-05-29 00:59:00,19.730614(GOOD),7.579142(GOOD)
@2026-05-29 01:00:00,19.743519(GOOD),7.576271(GOOD)
@2026-05-29 01:01:00,19.724113(GOOD),7.593071(GOOD)
@2026-05-29 01:02:00,19.706509(GOOD),7.578370(GOOD)
@2026-05-29 01:03:00,19.703712(GOOD),7.574069(GOOD)
@2026-05-29 01:04:00,19.736111(GOOD),7.562270(GOOD)
@2026-05-29 01:05:00,19.746313(GOOD),7.567371(GOOD)
@2026-05-29 01:06:00,19.748114(GOOD),7.560971(GOOD)
@2026-05-29 01:07:00,19.723114(GOOD),7.556471(GOOD)
@2026-05-29 01:08:00,19.742619(GOOD),7.549373(GOOD)
@2026-05-29 01:09:00,19.737019(GOOD),7.528274(GOOD)
@2026-05-29 01:10:00,19.747219(GOOD),7.552774(GOOD)
@2026-05-29 01:11:00,19.726921(GOOD),7.546274(GOOD)
@2026-05-29 01:12:00,19.722229(GOOD),7.543472(GOOD)
@2026-05-29 01:13:00,19.722240(GOOD),7.543273(GOOD)
@2026-05-29 01:14:00,19.746338(GOOD),7.533874(GOOD)
@2026-05-29 01:15:00,19.715740(GOOD),7.536229(GOOD)
@2026-05-29 01:16:00,19.714840(GOOD),7.534129(GOOD)
@2026-05-29 01:17:00,19.712044(GOOD),7.523728(GOOD)
@2026-05-29 01:18:00,19.738945(GOOD),7.531129(GOOD)
@2026-05-29 01:19:00,19.739845(GOOD),7.544831(GOOD)
@2026-05-29 01:20:00,19.728743(GOOD),7.532632(GOOD)
@2026-05-29 01:21:00,19.728748(GOOD),7.532432(GOOD)
@2026-05-29 01:22:00,19.711254(GOOD),7.544231(GOOD)
@2026-05-29 01:23:00,19.752050(GOOD),7.537533(GOOD)
@2026-05-29 01:24:00,19.736258(GOOD),7.530435(GOOD)
@2026-05-29 01:25:00,19.739956(GOOD),7.527437(GOOD)
