$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-03-08 00:00:00,17.389814(GOOD),4.808660(GOOD)
@2026-03-08 00:01:00,17.375912(GOOD),4.810160(GOOD)
@2026-03-08 00:02:00,17.395405(GOOD),4.811460(GOOD)
@2026-03-08 00:03:00,17.396311(GOOD),4.802760(GOOD)
@2026-03-08 00:04:00,17.395418(GOOD),4.812960(GOOD)
@2026-03-08 00:05:00,17.396313(GOOD),4.816560(GOOD)
@2026-03-08 00:06:00,17.382416(GOOD),4.817260(GOOD)
@2026-03-08 00:07:00,17.396320(GOOD),4.812260(GOOD)
@2026-03-08 00:08:00,17.380625(GOOD),4.828162(GOOD)
@2026-03-08 00:09:00,17.390722(GOOD),4.815763(GOOD)
@2026-03-08 00:10:00,17.363022(GOOD),4.819363(GOOD)
@2026-03-08 00:11:00,17.417618(GOOD),4.821764(GOOD)
@2026-03-08 00:12:00,17.408323(GOOD),4.823664(GOOD)
@2026-03-08 00:13:00,17.416727(GOOD),4.821766(GOOD)
@2026-03-08 00:14:00,17.380627(GOOD),4.824565(GOOD)
@2026-03-08 00:15:00,17.403704(GOOD),4.823083(GOOD)
@2026-03-08 00:16:00,17.382404(GOOD),4.824583(GOOD)
@2026-03-08 00:17:00,17.400906(GOOD),4.826684(GOOD)
@2026-03-08 00:18:00,17.417604(GOOD),4.825484(GOOD)
@2026-03-08 00:19:00,17.375002(GOOD),4.832584(GOOD)
@2026-03-08 00:20:00,17.421299(GOOD),4.827585(GOOD)
@2026-03-08 00:21:00,17.389797(GOOD),4.828185(GOOD)
@2026-03-08 00:22:00,17.417597(GOOD),4.832584(GOOD)
@2026-03-08 00:23:00,17.369396(GOOD),4.830985(GOOD)
@2026-03-08 00:24:00,17.383301(GOOD),4.833185(GOOD)
@2026-03-08 00:25:00,17.395399(GOOD),4.831284(GOOD)
@2026-03-08 00:26:00,17.405600(GOOD),4.834085(GOOD)
@2026-03-08 00:27:00,17.412004(GOOD),4.831684(GOOD)
@2026-03-08 00:28:00,17.393507(GOOD),4.834083(GOOD)
@2026-03-08 00:29:00,17.372215(GOOD),4.832583(GOOD)
@2026-03-08 00:30:00,17.368519(GOOD),4.834063(GOOD)
@2026-03-08 00:31:00,17.400917(GOOD),4.833363(GOOD)
@2026-03-08 00:32:00,17.383318(GOOD),4.837064(GOOD)
@2026-03-08 00:33:00,17.407425(GOOD),4.833363(GOOD)
@2026-03-08 00:34:00,17.407427(GOOD),4.831863(GOOD)
@2026-03-08 00:35:00,17.412027(GOOD),4.830963(GOOD)
@2026-03-08 00:36:00,17.392626(GOOD),4.831264(GOOD)
@2026-03-08 00:37:00,17.381525(GOOD),4.839862(GOOD)
@2026-03-08 00:38:00,17.371328(GOOD),4.843462(GOOD)
@2026-03-08 00:39:00,17.393520(GOOD),4.841362(GOOD)
@2026-03-08 00:40:00,17.388924(GOOD),4.846463(GOOD)
@2026-03-08 00:41:00,17.380623(GOOD),4.844963(GOOD)
@2026-03-08 00:42:00,17.415726(GOOD),4.845662(GOOD)
@2026-03-08 00:43:00,17.366732(GOOD),4.846261(GOOD)
@2026-03-08 00:44:00,17.389832(GOOD),4.852962(GOOD)
