$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-04-24 00:00:00,19.919445(GOOD),7.534722(GOOD)
@2026-04-24 00:01:00,19.891745(GOOD),7.532623(GOOD)
@2026-04-24 00:02:00,19.922247(GOOD),7.531123(GOOD)
@2026-04-24 00:03:00,19.930752(GOOD),7.534722(GOOD)
@2026-04-24 00:04:00,19.931652(GOOD),7.534722(GOOD)
@2026-04-24 00:05:00,19.914051(GOOD),7.530423(GOOD)
@2026-04-24 00:06:00,19.931652(GOOD),7.536224(GOOD)
@2026-04-24 00:07:00,19.944557(GOOD),7.533924(GOOD)
@2026-04-24 00:08:00,19.917751(GOOD),7.537524(GOOD)
@2026-04-24 00:09:00,19.905752(GOOD),7.533924(GOOD)
@2026-04-24 00:10:00,19.904757(GOOD),7.538424(GOOD)
@2026-04-24 00:11:00,19.934450(GOOD),7.536923(GOOD)
@2026-04-24 00:12:00,19.904648(GOOD),7.540523(GOOD)
@2026-04-24 00:13:00,19.928749(GOOD),7.543324(GOOD)
@2026-04-24 00:14:00,19.915745(GOOD),7.544223(GOOD)
@2026-04-24 00:15:00,19.924999(GOOD),7.554313(GOOD)
@2026-04-24 00:16:00,19.934299(GOOD),7.545512(GOOD)
@2026-04-24 00:17:00,19.928699(GOOD),7.546312(GOOD)
@2026-04-24 00:18:00,19.927795(GOOD),7.543513(GOOD)
@2026-04-24 00:19:00,19.912003(GOOD),7.539913(GOOD)
@2026-04-24 00:20:00,19.916706(GOOD),7.544213(GOOD)
@2026-04-24 00:21:00,19.938005(GOOD),7.541812(GOOD)
@2026-04-24 00:22:00,19.935209(GOOD),7.539913(GOOD)
@2026-04-24 00:23:00,19.937006(GOOD),7.533213(GOOD)
@2026-04-24 00:24:00,19.916712(GOOD),7.539914(GOOD)
@2026-04-24 00:25:00,19.919415(GOOD),7.536914(GOOD)
@2026-04-24 00:26:00,19.933315(GOOD),7.529613(GOOD)
@2026-04-24 00:27:00,19.923111(GOOD),7.539914(GOOD)
@2026-04-24 00:28:00,19.910206(GOOD),7.542714(GOOD)
@2026-04-24 00:29:00,19.925915(GOOD),7.539913(GOOD)
@2026-04-24 00:30:00,19.900000(GOOD),7.540535(GOOD)
@2026-04-24 00:31:00,19.934299(GOOD),7.542035(GOOD)
@2026-04-24 00:32:00,19.893499(GOOD),7.540535(GOOD)
@2026-04-24 00:33:00,19.927795(GOOD),7.513435(GOOD)
@2026-04-24 00:34:00,19.888887(GOOD),7.532635(GOOD)
@2026-04-24 00:35:00,19.922194(GOOD),7.521636(GOOD)
@2026-04-24 00:36:00,19.906494(GOOD),7.544837(GOOD)
@2026-04-24 00:37:00,19.897192(GOOD),7.532637(GOOD)
@2026-04-24 00:38:00,19.911991(GOOD),7.538436(GOOD)
@2026-04-24 00:39:00,19.934290(GOOD),7.528936(GOOD)
@2026-04-24 00:40:00,19.916683(GOOD),7.534737(GOOD)
@2026-04-24 00:41:00,19.917585(GOOD),7.530437(GOOD)
@2026-04-24 00:42:00,19.937984(GOOD),7.531736(GOOD)
@2026-04-24 00:43:00,19.906488(GOOD),7.532437(GOOD)
@2026-04-24 00:44:00,19.903690(GOOD),7.533937(GOOD)
@2026-04-24 00:45:00,19.909260(GOOD),7.517931(GOOD)
@2026-04-24 00:46:00,19.931459(GOOD),7.536030(GOOD)
@2026-04-24 00:47:00,19.914759(GOOD),7.531732(GOOD)
@2026-04-24 00:48:00,19.916662(GOOD),7.528332(GOOD)
@2026-04-24 00:49:00,19.916662(GOOD),7.531132(GOOD)
@2026-04-24 00:50:00,19.904566(GOOD),7.528932(GOOD)
@2026-04-24 00:51:00,19.905565(GOOD),7.524633(GOOD)
@2026-04-24 00:52:00,19.911966(GOOD),7.531932(GOOD)
@2026-04-24 00:53:00,19.919367(GOOD),7.542031(GOOD)
@2026-04-24 00:54:00,19.898069(GOOD),7.521631(GOOD)
@2026-04-24 00:55:00,19.897173(GOOD),7.520132(GOOD)
@2026-04-24 00:56:00,19.924969(GOOD),7.527432(GOOD)
@2026-04-24 00:57:00,19.918470(GOOD),7.523131(GOOD)
@2026-04-24 00:58:00,19.905573(GOOD),7.518631(GOOD)
@2026-04-24 00:59:00,19.918478(GOOD),7.524433(GOOD)
@2026-04-24 01:00:00,19.908333(GOOD),7.517285(GOOD)
@2026-04-24 01:01:00,19.909334(GOOD),7.529584(GOOD)
@2026-04-24 01:02:00,19.913031(GOOD),7.520685(GOOD)
@2026-04-24 01:03:00,19.897234(GOOD),7.516387(GOOD)
@2026-04-24 01:04:00,19.933331(GOOD),7.514886(GOOD)
@2026-04-24 01:05:00,19.907431(GOOD),7.521586(GOOD)
@2026-04-24 01:06:00,19.932426(GOOD),7.514287(GOOD)
@2026-04-24 01:07:00,19.931534(GOOD),7.522187(GOOD)
@2026-04-24 01:08:00,19.907433(GOOD),7.523686(GOOD)
@2026-04-24 01:09:00,19.919436(GOOD),7.519386(GOOD)
@2026-04-24 01:10:00,19.893539(GOOD),7.524386(GOOD)
@2026-04-24 01:11:00,19.906538(GOOD),7.512787(GOOD)
@2026-04-24 01:12:00,19.925938(GOOD),7.525887(GOOD)
@2026-04-24 01:13:00,19.934334(GOOD),7.514287(GOOD)
@2026-04-24 01:14:00,19.909325(GOOD),7.509986(GOOD)
@2026-04-24 01:15:00,19.918518(GOOD),7.519437(GOOD)
@2026-04-24 01:16:00,19.915718(GOOD),7.515138(GOOD)
@2026-04-24 01:17:00,19.899118(GOOD),7.511539(GOOD)
@2026-04-24 01:18:00,19.929615(GOOD),7.511539(GOOD)
@2026-04-24 01:19:00,19.932415(GOOD),7.512837(GOOD)
@2026-04-24 01:20:00,19.912014(GOOD),7.514338(GOOD)
@2026-04-24 01:21:00,19.909313(GOOD),7.507838(GOOD)
@2026-04-24 01:22:00,19.930611(GOOD),7.503339(GOOD)
@2026-04-24 01:23:00,19.928707(GOOD),7.515841(GOOD)
@2026-04-24 01:24:00,19.932409(GOOD),7.508542(GOOD)
@2026-04-24 01:25:00,19.925909(GOOD),7.514340(GOOD)
@2026-04-24 01:26:00,19.921307(GOOD),7.540540(GOOD)
@2026-04-24 01:27:00,19.906507(GOOD),7.519440(GOOD)
@2026-04-24 01:28:00,19.921303(GOOD),7.512842(GOOD)
@2026-04-24 01:29:00,19.909306(GOOD),7.517343(GOOD)
@2026-04-24 01:30:00,19.914814(GOOD),7.517285(GOOD)
@2026-04-24 01:31:00,19.900909(GOOD),7.518586(GOOD)
@2026-04-24 01:32:00,19.925014(GOOD),7.516386(GOOD)
@2026-04-24 01:33:00,19.925913(GOOD),7.509986(GOOD)
@2026-04-24 01:34:00,19.932415(GOOD),7.509986(GOOD)
@2026-04-24 01:35:00,19.906515(GOOD),7.508488(GOOD)
@2026-04-24 01:36:00,19.922216(GOOD),7.514290(GOOD)
@2026-04-24 01:37:00,19.909309(GOOD),7.515790(GOOD)
@2026-04-24 01:38:00,19.925907(GOOD),7.512990(GOOD)
@2026-04-24 01:39:00,19.912008(GOOD),7.513592(GOOD)
@2026-04-24 01:40:00,19.908300(GOOD),7.508492(GOOD)
@2026-04-24 01:41:00,19.912996(GOOD),7.513592(GOOD)
@2026-04-24 01:42:00,19.921293(GOOD),7.514292(GOOD)
@2026-04-24 01:43:00,19.914795(GOOD),7.510594(GOOD)
@2026-04-24 01:44:00,19.909285(GOOD),7.515795(GOOD)
@2026-04-24 01:45:00,19.937037(GOOD),7.502646(GOOD)
@2026-04-24 01:46:00,19.907436(GOOD),7.508547(GOOD)
@2026-04-24 01:47:00,19.923141(GOOD),7.505749(GOOD)
@2026-04-24 01:48:00,19.934343(GOOD),7.495349(GOOD)
@2026-04-24 01:49:00,19.938936(GOOD),7.495350(GOOD)
@2026-04-24 01:50:00,19.914829(GOOD),7.510150(GOOD)
@2026-04-24 01:51:00,19.931526(GOOD),7.507151(GOOD)
@2026-04-24 01:52:00,19.928728(GOOD),7.500650(GOOD)
@2026-04-24 01:53:00,19.894430(GOOD),7.502151(GOOD)
@2026-04-24 01:54:00,19.947229(GOOD),7.496951(GOOD)
@2026-04-24 01:55:00,19.930630(GOOD),7.496153(GOOD)
@2026-04-24 01:56:00,19.907423(GOOD),7.504953(GOOD)
@2026-04-24 01:57:00,19.932426(GOOD),7.502752(GOOD)
@2026-04-24 01:58:00,19.932425(GOOD),7.503453(GOOD)
@2026-04-24 01:59:00,19.934319(GOOD),7.509254(GOOD)
@2026-04-24 02:00:00,19.915741(GOOD),7.491667(GOOD)
@2026-04-24 02:01:00,19.923140(GOOD),7.497468(GOOD)
@2026-04-24 02:02:00,19.907440(GOOD),7.501767(GOOD)
@2026-04-24 02:03:00,19.934340(GOOD),7.493167(GOOD)
@2026-04-24 02:04:00,19.897243(GOOD),7.503867(GOOD)
@2026-04-24 02:05:00,19.920448(GOOD),7.487367(GOOD)
@2026-04-24 02:06:00,19.910248(GOOD),7.497468(GOOD)
@2026-04-24 02:07:00,19.903851(GOOD),7.495968(GOOD)
@2026-04-24 02:08:00,19.914057(GOOD),7.488868(GOOD)
@2026-04-24 02:09:00,19.912161(GOOD),7.490969(GOOD)
@2026-04-24 02:10:00,19.885357(GOOD),7.495268(GOOD)
@2026-04-24 02:11:00,19.918659(GOOD),7.484268(GOOD)
@2026-04-24 02:12:00,19.890863(GOOD),7.485168(GOOD)
@2026-04-24 02:13:00,19.890863(GOOD),7.487968(GOOD)
