$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-07 00:00:00,19.959259(GOOD),7.478535(GOOD)
@2026-05-07 00:01:00,19.984262(GOOD),7.479435(GOOD)
@2026-05-07 00:02:00,19.969366(GOOD),7.485235(GOOD)
@2026-05-07 00:03:00,19.979568(GOOD),7.483136(GOOD)
@2026-05-07 00:04:00,19.984270(GOOD),7.480737(GOOD)
@2026-05-07 00:05:00,19.968475(GOOD),7.479439(GOOD)
@2026-05-07 00:06:00,19.987974(GOOD),7.451639(GOOD)
@2026-05-07 00:07:00,19.979574(GOOD),7.480039(GOOD)
@2026-05-07 00:08:00,19.965673(GOOD),7.478537(GOOD)
@2026-05-07 00:09:00,19.990677(GOOD),7.488038(GOOD)
@2026-05-07 00:10:00,19.970373(GOOD),7.486540(GOOD)
@2026-05-07 00:11:00,19.977772(GOOD),7.487441(GOOD)
@2026-05-07 00:12:00,19.974070(GOOD),7.480041(GOOD)
@2026-05-07 00:13:00,19.983267(GOOD),7.475740(GOOD)
@2026-05-07 00:14:00,19.974972(GOOD),7.505441(GOOD)
@2026-05-07 00:15:00,19.956482(GOOD),7.484347(GOOD)
@2026-05-07 00:16:00,19.981478(GOOD),7.480048(GOOD)
@2026-05-07 00:17:00,19.993475(GOOD),7.486548(GOOD)
@2026-05-07 00:18:00,19.986080(GOOD),7.488948(GOOD)
@2026-05-07 00:19:00,19.978683(GOOD),7.485249(GOOD)
@2026-05-07 00:20:00,19.964787(GOOD),7.493351(GOOD)
@2026-05-07 00:21:00,19.991680(GOOD),7.498452(GOOD)
@2026-05-07 00:22:00,19.972181(GOOD),7.493951(GOOD)
@2026-05-07 00:23:00,19.961084(GOOD),7.488151(GOOD)
@2026-05-07 00:24:00,19.953686(GOOD),7.493351(GOOD)
@2026-05-07 00:25:00,19.950886(GOOD),7.494152(GOOD)
@2026-05-07 00:26:00,19.976887(GOOD),7.494851(GOOD)
@2026-05-07 00:27:00,19.974085(GOOD),7.488152(GOOD)
@2026-05-07 00:28:00,19.953688(GOOD),7.485353(GOOD)
@2026-05-07 00:29:00,19.971281(GOOD),7.482354(GOOD)
@2026-05-07 00:30:00,19.972221(GOOD),7.495327(GOOD)
@2026-05-07 00:31:00,19.945419(GOOD),7.495326(GOOD)
@2026-05-07 00:32:00,19.955622(GOOD),7.494725(GOOD)
@2026-05-07 00:33:00,19.957426(GOOD),7.507025(GOOD)
@2026-05-07 00:34:00,19.964828(GOOD),7.493226(GOOD)
@2026-05-07 00:35:00,19.967627(GOOD),7.488024(GOOD)
@2026-05-07 00:36:00,19.964823(GOOD),7.497525(GOOD)
@2026-05-07 00:37:00,19.960228(GOOD),7.497526(GOOD)
@2026-05-07 00:38:00,19.969431(GOOD),7.492527(GOOD)
@2026-05-07 00:39:00,19.978729(GOOD),7.503327(GOOD)
@2026-05-07 00:40:00,19.960230(GOOD),7.507827(GOOD)
@2026-05-07 00:41:00,19.988029(GOOD),7.497527(GOOD)
@2026-05-07 00:42:00,19.976927(GOOD),7.499628(GOOD)
@2026-05-07 00:43:00,19.953732(GOOD),7.497529(GOOD)
@2026-05-07 00:44:00,19.984335(GOOD),7.508528(GOOD)
@2026-05-07 00:45:00,19.950926(GOOD),7.508459(GOOD)
@2026-05-07 00:46:00,19.963022(GOOD),7.509959(GOOD)
@2026-05-07 00:47:00,19.975927(GOOD),7.498960(GOOD)
@2026-05-07 00:48:00,19.988928(GOOD),7.503261(GOOD)
@2026-05-07 00:49:00,19.957426(GOOD),7.531060(GOOD)
