$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-19 10:00:00,19.910185(GOOD),7.058959(GOOD)
@2026-05-19 10:01:00,19.905584(GOOD),7.049460(GOOD)
@2026-05-19 10:02:00,19.912989(GOOD),7.059561(GOOD)
@2026-05-19 10:03:00,19.935190(GOOD),7.053962(GOOD)
@2026-05-19 10:04:00,19.906488(GOOD),7.045164(GOOD)
@2026-05-19 10:05:00,19.932392(GOOD),7.048765(GOOD)
@2026-05-19 10:06:00,19.929598(GOOD),7.058264(GOOD)
@2026-05-19 10:07:00,19.936995(GOOD),7.048765(GOOD)
@2026-05-19 10:08:00,19.916693(GOOD),7.045165(GOOD)
@2026-05-19 10:09:00,19.902796(GOOD),7.067564(GOOD)
@2026-05-19 10:10:00,19.925896(GOOD),7.054665(GOOD)
@2026-05-19 10:11:00,19.899996(GOOD),7.058965(GOOD)
@2026-05-19 10:12:00,19.922197(GOOD),7.056767(GOOD)
@2026-05-19 10:13:00,19.932394(GOOD),7.053767(GOOD)
@2026-05-19 10:14:00,19.926891(GOOD),7.053068(GOOD)
@2026-05-19 10:15:00,19.906481(GOOD),7.063264(GOOD)
@2026-05-19 10:16:00,19.889788(GOOD),7.051566(GOOD)
@2026-05-19 10:17:00,19.912985(GOOD),7.044466(GOOD)
@2026-05-19 10:18:00,19.940683(GOOD),7.043666(GOOD)
@2026-05-19 10:19:00,19.905582(GOOD),7.048765(GOOD)
@2026-05-19 10:20:00,19.938877(GOOD),7.044265(GOOD)
@2026-05-19 10:21:00,19.918468(GOOD),7.046465(GOOD)
@2026-05-19 10:22:00,19.920362(GOOD),7.045765(GOOD)
@2026-05-19 10:23:00,19.924971(GOOD),7.037866(GOOD)
@2026-05-19 10:24:00,19.909277(GOOD),7.024067(GOOD)
@2026-05-19 10:25:00,19.894381(GOOD),7.037166(GOOD)
@2026-05-19 10:26:00,19.894384(GOOD),7.037867(GOOD)
@2026-05-19 10:27:00,19.934288(GOOD),7.037868(GOOD)
@2026-05-19 10:28:00,19.891689(GOOD),7.052467(GOOD)
@2026-05-19 10:29:00,19.929592(GOOD),7.043670(GOOD)
@2026-05-19 10:30:00,19.935184(GOOD),7.050993(GOOD)
@2026-05-19 10:31:00,19.924982(GOOD),7.013794(GOOD)
@2026-05-19 10:32:00,19.909285(GOOD),7.050095(GOOD)
@2026-05-19 10:33:00,19.910191(GOOD),7.047295(GOOD)
@2026-05-19 10:34:00,19.902788(GOOD),7.047296(GOOD)
@2026-05-19 10:35:00,19.910189(GOOD),7.047996(GOOD)
@2026-05-19 10:36:00,19.886990(GOOD),7.056796(GOOD)
@2026-05-19 10:37:00,19.886087(GOOD),7.052498(GOOD)
@2026-05-19 10:38:00,19.915686(GOOD),7.059597(GOOD)
@2026-05-19 10:39:00,19.923090(GOOD),7.055297(GOOD)
@2026-05-19 10:40:00,19.911995(GOOD),7.048599(GOOD)
@2026-05-19 10:41:00,19.922188(GOOD),7.061100(GOOD)
@2026-05-19 10:42:00,19.903688(GOOD),7.040901(GOOD)
@2026-05-19 10:43:00,19.912989(GOOD),7.048003(GOOD)
@2026-05-19 10:44:00,19.900000(GOOD),7.044301(GOOD)
@2026-05-19 10:45:00,19.900000(GOOD),7.046473(GOOD)
@2026-05-19 10:46:00,19.914799(GOOD),7.054672(GOOD)
@2026-05-19 10:47:00,19.902794(GOOD),7.053971(GOOD)
@2026-05-19 10:48:00,19.912996(GOOD),7.050970(GOOD)
@2026-05-19 10:49:00,19.914791(GOOD),7.055870(GOOD)
@2026-05-19 10:50:00,19.931496(GOOD),7.057470(GOOD)
@2026-05-19 10:51:00,19.944395(GOOD),7.058970(GOOD)
@2026-05-19 10:52:00,19.952797(GOOD),7.058970(GOOD)
@2026-05-19 10:53:00,19.955599(GOOD),7.058970(GOOD)
@2026-05-19 10:54:00,19.956499(GOOD),7.059570(GOOD)
@2026-05-19 10:55:00,19.924999(GOOD),7.064770(GOOD)
@2026-05-19 10:56:00,19.940699(GOOD),7.056770(GOOD)
@2026-05-19 10:57:00,19.919392(GOOD),7.063270(GOOD)
@2026-05-19 10:58:00,19.918493(GOOD),7.061070(GOOD)
@2026-05-19 10:59:00,19.940693(GOOD),7.067570(GOOD)
@2026-05-19 11:00:00,19.931482(GOOD),7.063264(GOOD)
@2026-05-19 11:01:00,19.909283(GOOD),7.064764(GOOD)
@2026-05-19 11:02:00,19.922182(GOOD),7.066865(GOOD)
@2026-05-19 11:03:00,19.931479(GOOD),7.066265(GOOD)
@2026-05-19 11:04:00,19.913889(GOOD),7.067764(GOOD)
@2026-05-19 11:05:00,19.931484(GOOD),7.068364(GOOD)
@2026-05-19 11:06:00,19.924990(GOOD),7.064063(GOOD)
@2026-05-19 11:07:00,19.927786(GOOD),7.066263(GOOD)
@2026-05-19 11:08:00,19.915688(GOOD),7.058264(GOOD)
@2026-05-19 11:09:00,19.934294(GOOD),7.069064(GOOD)
@2026-05-19 11:10:00,19.928701(GOOD),7.062564(GOOD)
@2026-05-19 11:11:00,19.932396(GOOD),7.071363(GOOD)
@2026-05-19 11:12:00,19.903698(GOOD),7.077262(GOOD)
@2026-05-19 11:13:00,19.910198(GOOD),7.079363(GOOD)
@2026-05-19 11:14:00,19.922197(GOOD),7.070564(GOOD)
@2026-05-19 11:15:00,19.935184(GOOD),7.079410(GOOD)
@2026-05-19 11:16:00,19.924984(GOOD),7.077310(GOOD)
@2026-05-19 11:17:00,19.937988(GOOD),7.073609(GOOD)
@2026-05-19 11:18:00,19.919395(GOOD),7.076411(GOOD)
@2026-05-19 11:19:00,19.927797(GOOD),7.076413(GOOD)
@2026-05-19 11:20:00,19.945395(GOOD),7.085914(GOOD)
@2026-05-19 11:21:00,19.937000(GOOD),7.080115(GOOD)
@2026-05-19 11:22:00,19.919399(GOOD),7.066916(GOOD)
@2026-05-19 11:23:00,19.944391(GOOD),7.075718(GOOD)
@2026-05-19 11:24:00,19.941692(GOOD),7.071419(GOOD)
