$TagName,V4::DPU1005.HW.AI060106.PV,V4::DPU1005.HW.AI040201.PV
$Time,Data(Quality),Data(Quality)
@2026-05-21 00:00:00,19.887964(GOOD),7.901125(GOOD)
@2026-05-21 00:01:00,19.902767(GOOD),7.897526(GOOD)
@2026-05-21 00:02:00,19.896271(GOOD),7.898327(GOOD)
@2026-05-21 00:03:00,19.899071(GOOD),7.902627(GOOD)
@2026-05-21 00:04:00,19.899971(GOOD),7.908427(GOOD)
@2026-05-21 00:05:00,19.910181(GOOD),7.906927(GOOD)
@2026-05-21 00:06:00,19.877775(GOOD),7.906327(GOOD)
@2026-05-21 00:07:00,19.883276(GOOD),7.904827(GOOD)
@2026-05-21 00:08:00,19.899065(GOOD),7.907629(GOOD)
@2026-05-21 00:09:00,19.897161(GOOD),7.914328(GOOD)
@2026-05-21 00:10:00,19.870356(GOOD),7.897528(GOOD)
@2026-05-21 00:11:00,19.899952(GOOD),7.906928(GOOD)
@2026-05-21 00:12:00,19.874842(GOOD),7.913627(GOOD)
@2026-05-21 00:13:00,19.893337(GOOD),7.910627(GOOD)
@2026-05-21 00:14:00,19.893324(GOOD),7.917928(GOOD)
@2026-05-21 00:15:00,19.893518(GOOD),7.903278(GOOD)
@2026-05-21 00:16:00,19.891710(GOOD),7.902578(GOOD)
@2026-05-21 00:17:00,19.898108(GOOD),7.904778(GOOD)
@2026-05-21 00:18:00,19.887999(GOOD),7.905379(GOOD)
@2026-05-21 00:19:00,19.869387(GOOD),7.912079(GOOD)
@2026-05-21 00:20:00,19.896276(GOOD),7.904779(GOOD)
@2026-05-21 00:21:00,19.886965(GOOD),7.909080(GOOD)
@2026-05-21 00:22:00,19.871264(GOOD),7.904778(GOOD)
@2026-05-21 00:23:00,19.892563(GOOD),7.895279(GOOD)
@2026-05-21 00:24:00,19.875864(GOOD),7.911180(GOOD)
@2026-05-21 00:25:00,19.885166(GOOD),7.906281(GOOD)
@2026-05-21 00:26:00,19.895374(GOOD),7.896781(GOOD)
@2026-05-21 00:27:00,19.911074(GOOD),7.904082(GOOD)
@2026-05-21 00:28:00,19.887972(GOOD),7.902583(GOOD)
@2026-05-21 00:29:00,19.910173(GOOD),7.904084(GOOD)
@2026-05-21 00:30:00,19.873148(GOOD),7.898326(GOOD)
@2026-05-21 00:31:00,19.900150(GOOD),7.895328(GOOD)
@2026-05-21 00:32:00,19.893652(GOOD),7.897527(GOOD)
@2026-05-21 00:33:00,19.906656(GOOD),7.894528(GOOD)
